,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Ryan O'Keefe,MID,11,2,29,17,1,0,0,0,2012,Preliminary Finals
1,2,Scott Pendlebury,MID,10,1,26,17,1,1,1,100,2012,Preliminary Finals
2,3,Mitch Morton,FWD,7,5,15,3,0,0,0,0,2012,Preliminary Finals
3,3,Steele Sidebottom,MID,7,0,24,9,2,0,0,0,2012,Preliminary Finals
4,5,Kieren Jack,MID,6,1,27,12,1,0,0,0,2012,Preliminary Finals
5,5,Jordan Lewis,FWD,6,4,18,4,4,0,0,0,2012,Preliminary Finals
6,5,Sam Mitchell,MID,6,0,20,9,1,0,0,0,2012,Preliminary Finals
7,5,Andy Otten,DEF,6,0,15,13,2,1,0,0,2012,Preliminary Finals
8,5,Liam Shiels,MID,6,1,21,8,0,0,0,0,2012,Preliminary Finals
9,5,Isaac Smith,MID,6,1,18,7,1,0,0,0,2012,Preliminary Finals
10,11,Travis Cloke,KEYF,5,0,16,3,0,0,0,0,2012,Preliminary Finals
11,11,Richard Douglas,MID,5,0,17,7,1,0,0,0,2012,Preliminary Finals
12,11,Dan Hannebery,MID,5,1,17,10,2,0,0,0,2012,Preliminary Finals
13,11,Josh P. Kennedy,MID,5,1,22,8,1,0,0,0,2012,Preliminary Finals
14,11,David Mackay,MID,5,0,22,15,3,0,0,0,2012,Preliminary Finals
15,11,Cyril Rioli,FWD,5,1,15,2,0,0,0,0,2012,Preliminary Finals
16,11,Lewis Roberts-Thomson,KEYF,5,2,8,1,0,0,0,0,2012,Preliminary Finals
17,11,Jarryd Roughead,KEYF,5,3,13,2,0,0,0,0,2012,Preliminary Finals
18,19,Dayne Beams,MID,4,0,20,12,0,0,0,0,2012,Preliminary Finals
19,19,Craig Bird,FWD,4,2,15,6,1,0,0,0,2012,Preliminary Finals
20,19,Lance Franklin,KEYF,4,2,17,2,1,0,0,0,2012,Preliminary Finals
21,19,Adam Goodes,FWD,4,1,14,6,1,0,0,0,2012,Preliminary Finals
22,19,Darren Jolly,RUC,4,0,23,10,4,2,1,50,2012,Preliminary Finals
23,19,Shane Mumford,RUC,4,1,17,3,0,1,1,100,2012,Preliminary Finals
24,19,Ryan Schoenmakers,KEYD,4,0,10,7,2,1,1,100,2012,Preliminary Finals
25,19,Nick Smith,DEF,4,0,13,10,3,4,3,75,2012,Preliminary Finals
26,19,Chris Tarrant,KEYF,4,0,11,10,3,1,0,0,2012,Preliminary Finals
27,19,Sharrod Wellingham,FWD,4,0,15,6,0,0,0,0,2012,Preliminary Finals
28,19,Clinton Young,MID,4,1,17,7,0,1,1,100,2012,Preliminary Finals
29,30,Jude Bolton,FWD,3,0,13,3,0,0,0,0,2012,Preliminary Finals
30,30,Tyson Goldsack,FWD,3,2,15,4,0,0,0,0,2012,Preliminary Finals
31,30,Heritier Lumumba,DEF,3,1,13,9,3,1,0,0,2012,Preliminary Finals
32,30,Nick Malceski,DEF,3,0,10,8,5,0,0,0,2012,Preliminary Finals
33,30,Ben Stratton,KEYD,3,0,10,7,4,3,1,33.3,2012,Preliminary Finals
34,30,Scott Thompson,MID,3,0,21,9,0,0,0,0,2012,Preliminary Finals
35,30,Alan Toovey,DEF,3,0,23,14,2,0,0,0,2012,Preliminary Finals
