,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Harry Perryman,MID,14,1,38,20,0,0,0,0,2022,Round 22
1,2,Patrick Cripps,MID,12,4,40,19,1,0,0,0,2022,Round 22
2,3,Sam Berry,MID,11,1,38,19,1,1,0,0,2022,Round 22
3,3,Xavier O'Neill,MID,11,1,25,14,0,0,0,0,2022,Round 22
4,5,Sam Docherty,DEF,10,0,26,18,0,0,0,0,2022,Round 22
5,5,Dylan Shiel,MID,10,1,21,10,0,0,0,0,2022,Round 22
6,7,Tom Atkins,DEF,9,5,29,10,1,0,0,0,2022,Round 22
7,7,Clayton Oliver,MID,9,1,41,19,1,0,0,0,2022,Round 22
8,7,Matt Rowell,MID,9,2,29,22,0,0,0,0,2022,Round 22
9,10,Brad Crouch,MID,8,1,22,9,0,0,0,0,2022,Round 22
10,10,Bayley Fritsch,FWD,8,5,16,2,2,0,0,0,2022,Round 22
11,10,Jake Lloyd,DEF,8,1,18,12,1,2,2,100,2022,Round 22
12,10,Ben McEvoy,RUC,8,1,17,7,1,0,0,0,2022,Round 22
13,10,Luke Parker,MID,8,1,22,9,0,0,0,0,2022,Round 22
14,10,Malcolm Rosas,FWD,8,1,22,1,2,1,1,100,2022,Round 22
15,10,James Rowbottom,MID,8,1,14,7,1,0,0,0,2022,Round 22
16,17,Jarryd Lyons,MID,7,1,19,9,0,0,0,0,2022,Round 22
17,17,Callum Mills,MID,7,3,19,10,2,0,0,0,2022,Round 22
18,17,Ben Paton,DEF,7,0,9,8,0,0,0,0,2022,Round 22
19,17,Caleb Serong,MID,7,1,21,10,0,1,0,0,2022,Round 22
20,17,Jack Silvagni,KEYF,7,3,18,4,0,0,0,0,2022,Round 22
21,17,Jy Simpkin,MID,7,1,22,10,0,0,0,0,2022,Round 22
22,17,Jack Steele,MID,7,2,20,11,0,0,0,0,2022,Round 22
23,24,Charlie Cameron,FWD,6,5,15,2,2,0,0,0,2022,Round 22
24,24,Jamie Cripps,FWD,6,1,25,5,0,0,0,0,2022,Round 22
25,24,Sean Darcy,RUC,6,1,10,6,2,1,0,0,2022,Round 22
26,24,Jack Darling,KEYF,6,3,18,6,3,0,0,0,2022,Round 22
27,24,Josh Dunkley,FWD,6,1,17,6,0,0,0,0,2022,Round 22
28,24,Isaac Heeney,FWD,6,2,17,8,1,0,0,0,2022,Round 22
29,24,Will Hoskin-Elliott,FWD,6,2,14,2,0,0,0,0,2022,Round 22
30,24,Rhys Mathieson,FWD,6,0,17,13,0,0,0,0,2022,Round 22
31,24,Shane McAdam,FWD,6,3,12,7,1,0,0,0,2022,Round 22
32,24,Lachie Neale,MID,6,0,21,8,0,0,0,0,2022,Round 22
33,24,Jai Newcombe,MID,6,0,25,12,0,0,0,0,2022,Round 22
