,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Ryan O'Keefe,MID,14,1,26,15,0,0,0,0,2013,Round 9
1,2,Michael Barlow,MID,11,3,17,3,0,0,0,0,2013,Round 9
2,2,Jarryd Blair,FWD,11,4,31,10,0,0,0,0,2013,Round 9
3,4,Jack Ziebell,MID,10,4,14,5,0,1,1,100,2013,Round 9
4,5,Luke Ball,MID,9,3,21,6,0,0,0,0,2013,Round 9
5,5,Steve Johnson,MID,9,2,30,14,0,0,0,0,2013,Round 9
6,5,Brent Macaffer,FWD,9,2,21,11,0,0,0,0,2013,Round 9
7,5,Matthew Priddis,MID,9,2,17,4,1,1,1,100,2013,Round 9
8,5,Ahmed Saad,FWD,9,1,29,9,0,0,0,0,2013,Round 9
9,5,Andrew Swallow,MID,9,0,28,17,1,1,1,100,2013,Round 9
10,5,Callan Ward,MID,9,0,19,13,0,0,0,0,2013,Round 9
11,12,Ben Howlett,MID,8,1,25,12,1,1,1,100,2013,Round 9
12,12,Nick Lower,MID,8,1,16,8,1,0,0,0,2013,Round 9
13,12,Nic Naitanui,RUC,8,0,13,6,1,0,0,0,2013,Round 9
14,12,Jordan Russell,DEF,8,0,14,10,2,2,0,0,2013,Round 9
15,12,Matt de Boer,FWD,8,1,21,4,0,0,0,0,2013,Round 9
16,17,Matthew Boyd,MID,7,1,21,11,0,1,1,100,2013,Round 9
17,17,Allen Christensen,FWD,7,1,14,6,1,0,0,0,2013,Round 9
18,17,Jack Darling,KEYF,7,6,18,1,0,0,0,0,2013,Round 9
19,17,Courtenay Dempsey,DEF,7,0,17,5,0,1,0,0,2013,Round 9
20,17,Lenny Hayes,MID,7,0,19,6,0,0,0,0,2013,Round 9
21,17,Darren Jolly,RUC,7,1,12,8,1,1,0,0,2013,Round 9
22,17,Clinton Jones,MID,7,1,19,10,3,0,0,0,2013,Round 9
23,17,Nathan Jones,MID,7,0,19,15,1,0,0,0,2013,Round 9
24,17,Tom Liberatore,MID,7,1,21,8,0,0,0,0,2013,Round 9
25,17,Jaeger O'Meara,MID,7,1,34,9,0,1,1,100,2013,Round 9
26,17,Jack Redden,MID,7,0,16,10,0,0,0,0,2013,Round 9
27,17,Devon Smith,FWD,7,3,27,9,1,1,0,0,2013,Round 9
28,29,Travis Boak,MID,6,1,17,12,0,0,0,0,2013,Round 9
29,29,Ben Cunnington,MID,6,1,14,3,0,0,0,0,2013,Round 9
30,29,Patrick Dangerfield,MID,6,0,21,10,2,0,0,0,2013,Round 9
31,29,Jamie Elliott,FWD,6,3,25,4,2,0,0,0,2013,Round 9
32,29,Brett Goodes,DEF,6,0,15,9,0,2,2,100,2013,Round 9
33,29,Kieren Jack,MID,6,0,14,5,1,0,0,0,2013,Round 9
34,29,Mark Jamar,RUC,6,0,11,6,4,0,0,0,2013,Round 9
35,29,James Magner,MID,6,2,25,13,0,0,0,0,2013,Round 9
36,29,Ben McGlynn,FWD,6,1,26,11,0,0,0,0,2013,Round 9
37,29,Anthony Miles,MID,6,0,15,8,0,0,0,0,2013,Round 9
38,29,Leigh Montagna,MID,6,0,19,9,0,1,1,100,2013,Round 9
39,29,Tendai Mzungu,MID,6,1,21,10,0,1,1,100,2013,Round 9
40,29,Drew Petrie,KEYF,6,4,12,2,3,0,0,0,2013,Round 9
41,29,Sebastian Ross,MID,6,0,18,13,1,0,0,0,2013,Round 9
42,29,Brad Sewell,MID,6,2,22,11,0,0,0,0,2013,Round 9
43,29,Ben Stratton,KEYD,6,0,16,15,2,2,1,50,2013,Round 9
