,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Jed Adcock,DEF,8,0,26,13,2,0,0,0,2013,Round 12
1,1,Jarryd Blair,FWD,8,2,24,6,1,0,0,0,2013,Round 12
2,1,Jamie Elliott,FWD,8,4,17,4,1,0,0,0,2013,Round 12
3,1,Nathan Foley,MID,8,1,19,11,0,0,0,0,2013,Round 12
4,1,Bryce Gibbs,MID,8,3,15,6,1,1,0,0,2013,Round 12
5,6,Gary Ablett,MID,7,1,18,9,1,1,1,100,2013,Round 12
6,6,Alwyn Davey,FWD,7,2,19,4,0,0,0,0,2013,Round 12
7,6,Ryan Griffen,MID,7,0,20,9,0,0,0,0,2013,Round 12
8,6,Shaun Grigg,MID,7,0,14,4,0,0,0,0,2013,Round 12
9,6,Ben Howlett,MID,7,3,17,6,1,0,0,0,2013,Round 12
10,6,Jason Porplyzia,FWD,7,2,23,11,0,0,0,0,2013,Round 12
11,6,Adam Treloar,MID,7,1,24,14,0,1,0,0,2013,Round 12
12,13,Luke Breust,FWD,6,0,11,5,0,0,0,0,2013,Round 12
13,13,Brandon Ellis,MID,6,2,18,11,0,0,0,0,2013,Round 12
14,13,Jack Gunston,FWD,6,4,10,2,0,0,0,0,2013,Round 12
15,13,Dyson Heppell,MID,6,1,17,7,0,0,0,0,2013,Round 12
16,13,Scott Pendlebury,MID,6,1,29,14,1,0,0,0,2013,Round 12
17,13,Ben Sinclair,DEF,6,1,11,6,1,1,1,100,2013,Round 12
18,13,Clay Smith,MID,6,1,17,7,1,0,0,0,2013,Round 12
19,13,Dayne Zorko,FWD,6,1,27,10,1,0,0,0,2013,Round 12
20,21,Eddie Betts,FWD,5,0,17,2,0,1,1,100,2013,Round 12
21,21,Ed Curnow,MID,5,0,11,5,1,2,1,50,2013,Round 12
22,21,Luke Dahlhaus,FWD,5,0,30,6,0,0,0,0,2013,Round 12
23,21,Brett Deledio,MID,5,0,11,8,1,2,1,50,2013,Round 12
24,21,Daniel Jackson,MID,5,1,17,5,0,0,0,0,2013,Round 12
25,21,Chris Judd,MID,5,0,14,4,2,0,0,0,2013,Round 12
26,21,Jake King,FWD,5,2,15,1,0,0,0,0,2013,Round 12
