,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Sam Berry,MID,14,0,40,23,0,0,0,0,2022,Round 19
1,2,Ben Keays,MID,12,1,34,16,0,0,0,0,2022,Round 19
2,2,Luke Parker,MID,12,2,32,16,0,0,0,0,2022,Round 19
3,4,Brad Crouch,MID,11,3,19,7,0,0,0,0,2022,Round 19
4,5,Isaac Heeney,FWD,10,5,20,6,1,0,0,0,2022,Round 19
5,6,Marcus Bontempelli,MID,9,1,34,16,2,0,0,0,2022,Round 19
6,7,Charlie Cameron,FWD,8,8,17,2,0,0,0,0,2022,Round 19
7,7,Willem Drew,MID,8,0,27,9,1,0,0,0,2022,Round 19
8,7,Jack Redden,MID,8,0,25,15,0,0,0,0,2022,Round 19
9,7,James Rowbottom,MID,8,1,30,16,1,1,0,0,2022,Round 19
10,7,Will Snelling,FWD,8,2,20,7,0,0,0,0,2022,Round 19
11,7,Jack Steele,MID,8,0,21,7,0,0,0,0,2022,Round 19
12,7,Chad Warner,MID,8,2,24,11,0,0,0,0,2022,Round 19
13,14,Tom Atkins,DEF,7,2,31,16,0,0,0,0,2022,Round 19
14,14,Andrew Brayshaw,MID,7,2,27,8,1,0,0,0,2022,Round 19
15,14,Ryan Clarke,FWD,7,1,26,7,0,0,0,0,2022,Round 19
16,14,Brad Close,FWD,7,0,26,9,1,0,0,0,2022,Round 19
17,14,Jai Culley,MID,7,0,26,11,0,0,0,0,2022,Round 19
18,14,Jordan Dawson,DEF,7,2,19,7,4,3,0,0,2022,Round 19
19,14,Ben Long,FWD,7,6,20,3,1,0,0,0,2022,Round 19
20,14,Touk Miller,MID,7,1,20,14,1,0,0,0,2022,Round 19
21,14,Dylan Moore,FWD,7,1,29,7,0,0,0,0,2022,Round 19
22,14,Reilly O'Brien,RUC,7,0,17,10,3,3,1,33.3,2022,Round 19
23,14,Connor Rozee,FWD,7,1,19,7,2,0,0,0,2022,Round 19
24,14,Jayden Short,MID,7,1,21,10,0,0,0,0,2022,Round 19
25,14,Jake Stringer,KEYF,7,3,22,11,0,0,0,0,2022,Round 19
26,14,Bailey Williams,MID,7,1,19,6,0,0,0,0,2022,Round 19
27,14,Jarrod Witts,RUC,7,0,13,9,0,0,0,0,2022,Round 19
28,14,Lachie Young,DEF,7,0,8,5,3,1,0,0,2022,Round 19
29,30,Jarrod Berry,MID,6,1,13,9,2,0,0,0,2022,Round 19
30,30,Trent Bianco,FWD,6,0,12,9,1,0,0,0,2022,Round 19
31,30,Mark Blicavs,RUC,6,2,26,10,2,0,0,0,2022,Round 19
32,30,Jye Caldwell,MID,6,0,16,5,0,0,0,0,2022,Round 19
33,30,Adam Cerra,MID,6,1,24,12,0,0,0,0,2022,Round 19
34,30,Noah Cumberland,FWD,6,4,17,1,0,0,0,0,2022,Round 19
35,30,Paul Curtis,FWD,6,1,20,11,0,0,0,0,2022,Round 19
36,30,Josh Dunkley,FWD,6,1,23,9,1,0,0,0,2022,Round 19
37,30,Andrew Gaff,MID,6,0,19,12,0,0,0,0,2022,Round 19
38,30,Matthew Kennedy,MID,6,0,17,12,0,0,0,0,2022,Round 19
39,30,Rory Laird,MID,6,0,26,11,0,0,0,0,2022,Round 19
40,30,Griffin Logue,KEYD,6,2,17,5,2,0,0,0,2022,Round 19
41,30,Rowan Marshall,RUC,6,1,15,4,0,0,0,0,2022,Round 19
42,30,Kamdyn McIntosh,MID,6,1,13,9,2,0,0,0,2022,Round 19
43,30,Callum Mills,MID,6,0,24,13,0,0,0,0,2022,Round 19
44,30,Luke Ryan,DEF,6,0,13,9,3,4,2,50,2022,Round 19
45,30,Luke Shuey,MID,6,1,32,16,1,0,0,0,2022,Round 19
46,30,Dylan Stephens,MID,6,0,13,8,1,1,0,0,2022,Round 19
47,30,Nick Vlastuin,DEF,6,0,19,17,3,1,0,0,2022,Round 19
48,30,Jacob Wehr,MID,6,1,19,12,0,0,0,0,2022,Round 19
49,50,Blake Acres,MID,5,0,16,8,0,0,0,0,2022,Round 19
50,50,Jase Burgoyne,DEF,5,0,13,7,2,1,0,0,2022,Round 19
51,50,Ryan Burton,DEF,5,0,12,11,0,0,0,0,2022,Round 19
52,50,Zak Butters,FWD,5,1,11,3,0,0,0,0,2022,Round 19
53,50,Stephen Coniglio,FWD,5,1,20,14,0,1,1,100,2022,Round 19
54,50,Luke Davies-Uniacke,MID,5,0,35,16,1,0,0,0,2022,Round 19
55,50,Oliver Florent,DEF,5,0,17,9,2,1,0,0,2022,Round 19
56,50,Lance Franklin,KEYF,5,1,19,7,1,0,0,0,2022,Round 19
57,50,Jack Graham,FWD,5,0,28,10,0,0,0,0,2022,Round 19
58,50,Hugh Greenwood,MID,5,1,13,6,0,0,0,0,2022,Round 19
59,50,Ben Hobbs,FWD,5,2,16,4,0,0,0,0,2022,Round 19
60,50,Alex Neal-Bullen,FWD,5,0,26,12,0,0,0,0,2022,Round 19
61,50,Mark O'Connor,DEF,5,0,12,11,0,0,0,0,2022,Round 19
62,50,Xavier O'Neill,MID,5,1,20,15,0,0,0,0,2022,Round 19
63,50,Clayton Oliver,MID,5,0,28,10,1,0,0,0,2022,Round 19
64,50,Tom Papley,FWD,5,3,12,1,0,0,0,0,2022,Round 19
65,50,Scott Pendlebury,MID,5,1,14,9,1,0,0,0,2022,Round 19
66,50,Sam Powell-Pepper,FWD,5,2,14,1,2,0,0,0,2022,Round 19
67,50,Christian Salem,DEF,5,0,18,14,2,2,0,0,2022,Round 19
68,50,Bailey Smith,FWD,5,1,21,14,0,0,0,0,2022,Round 19
69,50,Tim Taranto,FWD,5,0,29,20,1,0,0,0,2022,Round 19
70,50,Jack Viney,MID,5,0,25,16,0,0,0,0,2022,Round 19
71,50,Sam Walsh,MID,5,0,23,7,0,0,0,0,2022,Round 19
72,50,Callan Ward,MID,5,0,19,6,0,0,0,0,2022,Round 19
73,50,Bailey J. Williams,RUC,5,0,17,9,1,1,0,0,2022,Round 19
74,75,Taylor Adams,MID,4,1,16,9,0,0,0,0,2022,Round 19
75,75,Jed Anderson,FWD,4,0,23,16,0,0,0,0,2022,Round 19
76,75,Miles Bergman,MID,4,0,13,6,2,0,0,0,2022,Round 19
77,75,Travis Boak,MID,4,0,19,7,0,0,0,0,2022,Round 19
78,75,Aiden Bonar,KEYD,4,0,10,9,4,5,1,20,2022,Round 19
79,75,Luke Breust,FWD,4,4,10,0,0,0,0,0,2022,Round 19
80,75,Will Brodie,MID,4,1,17,4,0,0,0,0,2022,Round 19
81,75,Brayden Cook,MID,4,1,17,9,0,0,0,0,2022,Round 19
82,75,Trent Cotchin,MID,4,0,25,12,0,0,0,0,2022,Round 19
83,75,Patrick Cripps,MID,4,4,33,16,1,0,0,0,2022,Round 19
84,75,Jamie Cripps,FWD,4,2,26,13,0,0,0,0,2022,Round 19
85,75,Jack Crisp,MID,4,0,23,13,0,0,0,0,2022,Round 19
86,75,Nick Daicos,DEF,4,0,16,8,0,0,0,0,2022,Round 19
87,75,Errol Gulden,FWD,4,1,20,7,0,0,0,0,2022,Round 19
88,75,Aaron Hall,DEF,4,0,17,14,2,1,0,0,2022,Round 19
89,75,Brayden Ham,FWD,4,1,8,1,0,0,0,0,2022,Round 19
90,75,James Harmes,FWD,4,0,21,13,1,0,0,0,2022,Round 19
91,75,Will Hayward,FWD,4,2,18,7,2,0,0,0,2022,Round 19
92,75,Dyson Heppell,DEF,4,0,11,7,0,0,0,0,2022,Round 19
93,75,Tom Hickey,RUC,4,2,16,10,1,0,0,0,2022,Round 19
94,75,Jamaine Jones,DEF,4,1,13,7,0,0,0,0,2022,Round 19
95,75,Daniel Lloyd,FWD,4,2,16,5,0,0,0,0,2022,Round 19
96,75,Jarryd Lyons,MID,4,3,19,8,1,0,0,0,2022,Round 19
97,75,Darcy Macpherson,FWD,4,3,9,2,0,0,0,0,2022,Round 19
98,75,Finn Maginness,MID,4,2,11,4,1,0,0,0,2022,Round 19
99,75,Ned McHenry,FWD,4,1,17,3,0,0,0,0,2022,Round 19
100,75,Oscar McInerney,RUC,4,0,10,8,3,2,1,50,2022,Round 19
101,75,Lachlan McNeil,FWD,4,1,18,2,0,0,0,0,2022,Round 19
102,75,Tom Mitchell,MID,4,0,25,10,0,0,0,0,2022,Round 19
103,75,Nic Newman,DEF,4,0,6,6,3,1,0,0,2022,Round 19
104,75,Ben Paton,DEF,4,0,7,5,3,3,0,0,2022,Round 19
105,75,Ed Richards,DEF,4,0,16,15,5,1,0,0,2022,Round 19
106,75,Gary Rohan,FWD,4,1,9,4,0,0,0,0,2022,Round 19
107,75,Sebastian Ross,MID,4,0,19,9,0,0,0,0,2022,Round 19
108,75,Matt Rowell,MID,4,0,30,20,1,0,0,0,2022,Round 19
109,75,Harry Schoenberg,MID,4,0,24,8,0,1,0,0,2022,Round 19
110,75,Bailey Scott,DEF,4,0,16,12,1,0,0,0,2022,Round 19
111,75,Steele Sidebottom,MID,4,0,11,9,0,0,0,0,2022,Round 19
112,75,Ivan Soldo,RUC,4,1,15,5,2,0,0,0,2022,Round 19
113,75,Jake Soligo,MID,4,1,22,11,1,0,0,0,2022,Round 19
114,75,Zach Sproule,KEYF,4,1,9,4,0,0,0,0,2022,Round 19
115,75,David Swallow,MID,4,1,19,4,0,0,0,0,2022,Round 19
116,75,Sam Taylor,KEYD,4,0,11,11,4,2,0,0,2022,Round 19
117,75,Michael Walters,FWD,4,1,22,2,0,0,0,0,2022,Round 19
118,75,Mason Wood,MID,4,1,11,6,0,1,0,0,2022,Round 19
119,120,Callum Ah Chee,MID,3,0,13,10,1,0,0,0,2022,Round 19
120,120,Aliir Aliir,KEYD,3,0,8,7,3,5,1,20,2022,Round 19
121,120,Joel Amartey,KEYF,3,2,11,2,0,0,0,0,2022,Round 19
122,120,Noah Anderson,MID,3,1,13,7,0,0,0,0,2022,Round 19
123,120,Jed Bews,DEF,3,0,17,17,0,0,0,0,2022,Round 19
124,120,Angus Brayshaw,DEF,3,0,10,7,0,1,0,0,2022,Round 19
125,120,Dan Butler,FWD,3,0,19,3,0,0,0,0,2022,Round 19
126,120,Jordon Butts,KEYD,3,0,7,7,6,8,2,25,2022,Round 19
127,120,Jordan Clark,DEF,3,0,10,6,2,1,1,100,2022,Round 19
128,120,Hunter Clark,DEF,3,0,8,6,1,0,0,0,2022,Round 19
129,120,Travis Colyer,FWD,3,1,10,3,0,0,0,0,2022,Round 19
130,120,Jack Darling,KEYF,3,2,11,4,1,0,0,0,2022,Round 19
131,120,Tom De Koning,RUC,3,0,10,3,3,0,0,0,2022,Round 19
132,120,Sam Docherty,DEF,3,0,10,6,0,0,0,0,2022,Round 19
133,120,Tom Doedee,KEYD,3,0,15,8,8,2,0,0,2022,Round 19
134,120,Corey Durdin,FWD,3,2,14,3,1,0,0,0,2022,Round 19
135,120,Tim English,RUC,3,0,20,6,5,1,0,0,2022,Round 19
136,120,Kane Farrell,FWD,3,1,8,5,2,0,0,0,2022,Round 19
137,120,Jeremy Finlayson,RUC,3,0,12,6,1,1,0,0,2022,Round 19
138,120,Robbie Fox,DEF,3,0,11,9,6,2,0,0,2022,Round 19
139,120,Jack Ginnivan,FWD,3,1,15,4,0,0,0,0,2022,Round 19
140,120,Robbie Gray,FWD,3,0,11,3,1,0,0,0,2022,Round 19
141,120,Jade Gresham,FWD,3,1,9,1,0,0,0,0,2022,Round 19
142,120,Matt Guelfi,FWD,3,2,11,5,0,0,0,0,2022,Round 19
143,120,Jack Gunston,KEYF,3,3,12,0,1,0,0,0,2022,Round 19
144,120,Will Hamill,DEF,3,0,13,10,6,6,2,33.3,2022,Round 19
145,120,Michael Hibberd,DEF,3,0,4,4,2,1,1,100,2022,Round 19
146,120,Harry Himmelberg,KEYF,3,0,16,9,4,3,0,0,2022,Round 19
147,120,Mitchell Hinge,DEF,3,0,11,9,1,1,1,100,2022,Round 19
148,120,Elijah Hollands,MID,3,0,14,5,0,1,0,0,2022,Round 19
149,120,Max Holmes,MID,3,1,13,7,0,0,0,0,2022,Round 19
150,120,Jacob Hopper,MID,3,1,17,5,0,0,0,0,2022,Round 19
151,120,Jarman Impey,DEF,3,2,19,5,0,0,0,0,2022,Round 19
152,120,Tim Kelly,MID,3,1,25,11,1,0,0,0,2022,Round 19
153,120,Jayden Laverde,KEYD,3,0,8,7,1,0,0,0,2022,Round 19
154,120,Sean Lemmens,DEF,3,0,8,5,3,2,0,0,2022,Round 19
155,120,Tom Liberatore,MID,3,0,26,7,0,0,0,0,2022,Round 19
156,120,Jarrod Lienert,KEYD,3,0,10,2,2,0,0,0,2022,Round 19
157,120,Rhys Mathieson,FWD,3,0,10,4,0,0,0,0,2022,Round 19
158,120,Beau McCreery,FWD,3,0,13,8,1,0,0,0,2022,Round 19
159,120,Jed McEntee,FWD,3,1,19,7,0,0,0,0,2022,Round 19
160,120,Andrew McGrath,MID,3,0,6,3,1,0,0,0,2022,Round 19
161,120,Brody Mihocek,KEYF,3,0,7,0,1,0,0,0,2022,Round 19
162,120,Harry Morrison,MID,3,0,13,7,0,1,1,100,2022,Round 19
163,120,David Mundy,MID,3,0,20,9,0,0,0,0,2022,Round 19
164,120,Lachlan Murphy,FWD,3,0,11,2,0,0,0,0,2022,Round 19
165,120,Toby Nankervis,RUC,3,3,11,3,4,0,0,0,2022,Round 19
166,120,Conor Nash,MID,3,0,15,5,1,0,0,0,2022,Round 19
167,120,Jai Newcombe,MID,3,0,17,9,0,0,0,0,2022,Round 19
168,120,Jaeger O'Meara,MID,3,1,26,9,0,0,0,0,2022,Round 19
169,120,Marlion Pickett,MID,3,0,17,11,2,2,1,50,2022,Round 19
170,120,Kysaiah Pickett,FWD,3,0,17,6,0,0,0,0,2022,Round 19
171,120,Dion Prestia,MID,3,0,21,11,0,0,0,0,2022,Round 19
172,120,Cam Rayner,FWD,3,2,11,3,0,0,0,0,2022,Round 19
173,120,Sam Reid,KEYF,3,0,7,4,4,3,0,0,2022,Round 19
174,120,Daniel Rioli,DEF,3,0,13,8,2,1,0,0,2022,Round 19
175,120,Lachie Schultz,FWD,3,1,19,4,0,0,0,0,2022,Round 19
176,120,Dylan Shiel,MID,3,1,18,7,0,0,0,0,2022,Round 19
177,120,Jy Simpkin,MID,3,0,16,11,0,0,0,0,2022,Round 19
178,120,Tom Sparrow,FWD,3,0,15,10,0,0,0,0,2022,Round 19
179,120,Jaidyn Stephenson,FWD,3,0,15,4,0,0,0,0,2022,Round 19
180,120,Josh Ward,MID,3,0,25,7,1,1,0,0,2022,Round 19
181,120,Marcus Windhager,FWD,3,0,15,3,1,0,0,0,2022,Round 19
182,120,Ollie Wines,MID,3,0,16,5,1,0,0,0,2022,Round 19
183,184,Karl Amon,MID,2,0,9,6,0,0,0,0,2022,Round 19
184,184,Zac Bailey,FWD,2,1,10,4,0,0,0,0,2022,Round 19
185,184,Liam Baker,DEF,2,1,28,8,0,0,0,0,2022,Round 19
186,184,Bailey Banfield,FWD,2,2,6,0,0,0,0,0,2022,Round 19
187,184,Josh Battle,KEYD,2,0,3,3,7,1,0,0,2022,Round 19
188,184,Rhett Bazzo,KEYD,2,0,8,6,2,0,0,0,2022,Round 19
189,184,Nick Blakey,DEF,2,0,9,6,4,6,2,33.3,2022,Round 19
190,184,James Blanck,KEYD,2,0,8,6,4,1,0,0,2022,Round 19
191,184,Shai Bolton,FWD,2,1,18,4,0,0,0,0,2022,Round 19
192,184,Riley Bonner,DEF,2,0,9,3,0,0,0,0,2022,Round 19
193,184,Kieren Briggs,RUC,2,0,12,4,3,0,0,0,2022,Round 19
194,184,Callum M. Brown,KEYF,2,0,10,8,6,2,0,0,2022,Round 19
195,184,Josh Bruce,KEYF,2,1,7,1,1,0,0,0,2022,Round 19
196,184,Darcy Cameron,RUC,2,0,8,1,4,1,0,0,2022,Round 19
197,184,Mabior Chol,KEYF,2,0,10,6,0,0,0,0,2022,Round 19
198,184,Matthew Cottrell,FWD,2,1,13,5,0,0,0,0,2022,Round 19
199,184,Isaac Cumming,DEF,2,0,15,8,1,0,0,0,2022,Round 19
200,184,Patrick Dangerfield,MID,2,0,13,8,1,0,0,0,2022,Round 19
201,184,Sean Darcy,RUC,2,1,7,5,3,0,0,0,2022,Round 19
202,184,Liam Duggan,DEF,2,0,24,16,1,0,0,0,2022,Round 19
203,184,Jamie Elliott,FWD,2,1,13,4,0,0,0,0,2022,Round 19
204,184,Brandon Ellis,MID,2,0,15,12,3,0,0,0,2022,Round 19
205,184,Zac Fisher,FWD,2,1,17,5,0,0,0,0,2022,Round 19
206,184,Michael Frederick,FWD,2,0,10,3,0,0,0,0,2022,Round 19
207,184,Darcy Gardiner,KEYD,2,0,6,5,1,0,0,0,2022,Round 19
208,184,Mitch Georgiades,KEYF,2,2,4,0,0,0,0,0,2022,Round 19
209,184,Todd Goldstein,RUC,2,0,4,2,1,1,0,0,2022,Round 19
210,184,Dylan Grimes,KEYD,2,0,13,11,4,2,0,0,2022,Round 19
211,184,Cameron Guthrie,MID,2,1,21,14,0,0,0,0,2022,Round 19
212,184,Zach Guthrie,DEF,2,0,12,7,1,2,1,50,2022,Round 19
213,184,Mitch Hannan,DEF,2,0,11,7,2,0,0,0,2022,Round 19
214,184,Bradley Hill,DEF,2,0,17,4,0,0,0,0,2022,Round 19
215,184,Nick Holman,FWD,2,1,13,4,0,0,0,0,2022,Round 19
216,184,Shannon Hurn,DEF,2,0,11,11,0,3,1,33.3,2022,Round 19
217,184,Harrison Jones,KEYF,2,2,9,1,1,0,0,0,2022,Round 19
218,184,Chayce Jones,DEF,2,0,19,10,0,2,1,50,2022,Round 19
219,184,Josh J. Kennedy,KEYF,2,2,7,1,0,0,0,0,2022,Round 19
220,184,Buku Khamis,KEYF,2,0,5,4,5,1,0,0,2022,Round 19
221,184,Ed Langdon,MID,2,0,11,9,0,2,2,100,2022,Round 19
222,184,Kyle Langford,FWD,2,0,9,0,0,0,0,0,2022,Round 19
