,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Mark Hutchings,MID,7,1,19,6,1,0,0,0,2015,Preliminary Finals
1,1,Matthew Priddis,MID,7,0,26,12,0,0,0,0,2015,Preliminary Finals
2,1,Jarryd Roughead,KEYF,7,0,24,6,1,0,0,0,2015,Preliminary Finals
3,1,Andrew Swallow,MID,7,0,16,9,2,1,1,100,2015,Preliminary Finals
4,1,Elliot Yeo,MID,7,3,9,4,2,1,0,0,2015,Preliminary Finals
5,6,Ben Cunnington,MID,6,0,17,9,0,1,0,0,2015,Preliminary Finals
6,6,Nat Fyfe,MID,6,1,22,8,0,0,0,0,2015,Preliminary Finals
7,6,Luke Hodge,MID,6,2,17,8,6,0,0,0,2015,Preliminary Finals
8,6,Tendai Mzungu,MID,6,0,10,8,2,1,1,100,2015,Preliminary Finals
9,6,Paul Puopolo,FWD,6,1,17,4,0,1,0,0,2015,Preliminary Finals
10,6,Sam Wright,DEF,6,1,15,13,1,1,0,0,2015,Preliminary Finals
11,6,Matt de Boer,FWD,6,0,23,12,1,0,0,0,2015,Preliminary Finals
12,13,Michael Barlow,FWD,5,0,16,9,0,0,0,0,2015,Preliminary Finals
13,13,Nick Dal Santo,MID,5,2,20,7,0,0,0,0,2015,Preliminary Finals
14,13,Jack Darling,KEYF,5,1,19,4,0,0,0,0,2015,Preliminary Finals
15,13,Shaun Higgins,FWD,5,1,22,8,0,0,0,0,2015,Preliminary Finals
16,13,Josh Hill,FWD,5,4,12,3,1,0,0,0,2015,Preliminary Finals
17,13,Shannon Hurn,DEF,5,0,10,5,3,4,0,0,2015,Preliminary Finals
18,13,Mark LeCras,FWD,5,3,13,2,0,0,0,0,2015,Preliminary Finals
19,13,Matthew Pavlich,KEYF,5,2,8,1,0,0,0,0,2015,Preliminary Finals
20,21,Sam Butler,DEF,4,0,16,12,3,1,0,0,2015,Preliminary Finals
21,21,Michael Firrito,KEYD,4,0,6,5,3,1,1,100,2015,Preliminary Finals
22,21,Sam Gibson,MID,4,0,7,3,1,0,0,0,2015,Preliminary Finals
23,21,Josh J. Kennedy,KEYF,4,2,11,4,0,0,0,0,2015,Preliminary Finals
24,21,Jamie Macmillan,DEF,4,0,13,7,2,2,0,0,2015,Preliminary Finals
25,21,Chris Masten,MID,4,0,9,2,0,0,0,0,2015,Preliminary Finals
26,21,Drew Petrie,KEYF,4,2,15,4,3,0,0,0,2015,Preliminary Finals
27,21,Cyril Rioli,FWD,4,1,15,5,1,0,0,0,2015,Preliminary Finals
28,21,Liam Shiels,MID,4,1,17,8,0,0,0,0,2015,Preliminary Finals
29,21,Luke Shuey,MID,4,1,14,8,1,0,0,0,2015,Preliminary Finals
30,21,Jack Ziebell,MID,4,1,18,8,0,0,0,0,2015,Preliminary Finals
31,32,Hayden Ballantyne,FWD,3,3,12,1,2,0,0,0,2015,Preliminary Finals
32,32,Shaun Burgoyne,DEF,3,0,21,10,0,0,0,0,2015,Preliminary Finals
33,32,Andrew Gaff,MID,3,0,18,6,0,0,0,0,2015,Preliminary Finals
34,32,Todd Goldstein,RUC,3,1,13,6,1,2,0,0,2015,Preliminary Finals
35,32,Ben Jacobs,MID,3,0,8,6,0,0,0,0,2015,Preliminary Finals
36,32,Jordan Lewis,MID,3,0,18,5,2,0,0,0,2015,Preliminary Finals
37,32,Sam Mitchell,MID,3,0,16,5,1,0,0,0,2015,Preliminary Finals
38,32,David Mundy,MID,3,1,16,7,0,0,0,0,2015,Preliminary Finals
39,32,Nic Naitanui,RUC,3,1,11,3,5,1,0,0,2015,Preliminary Finals
40,32,Tommy Sheridan,DEF,3,0,9,6,0,1,1,100,2015,Preliminary Finals
41,32,Isaac Smith,MID,3,1,12,4,1,0,0,0,2015,Preliminary Finals
42,43,Grant Birchall,DEF,2,0,8,5,0,0,0,0,2015,Preliminary Finals
