,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Jarryd Lyons,MID,14,1,24,13,0,0,0,0,2021,Round 23
1,2,Touk Miller,MID,9,1,21,12,0,0,0,0,2021,Round 23
2,2,Jack Viney,MID,9,1,35,15,0,0,0,0,2021,Round 23
3,2,Ollie Wines,MID,9,1,21,8,0,0,0,0,2021,Round 23
4,5,Jamaine Jones,FWD,8,1,25,7,1,0,0,0,2021,Round 23
5,5,Rory Laird,MID,8,1,21,11,0,0,0,0,2021,Round 23
6,5,Lachie Neale,MID,8,2,23,12,0,1,1,100,2021,Round 23
7,5,Brandan Parfitt,MID,8,0,24,7,0,0,0,0,2021,Round 23
8,5,Harry Schoenberg,MID,8,2,15,5,0,0,0,0,2021,Round 23
9,5,Hayden Young,DEF,8,0,14,10,1,0,0,0,2021,Round 23
10,5,Dayne Zorko,MID,8,2,23,9,0,0,0,0,2021,Round 23
11,12,Tanner Bruhn,FWD,7,4,15,0,0,0,0,0,2021,Round 23
12,12,Jack Bytel,MID,7,3,14,9,1,0,0,0,2021,Round 23
13,12,Tom Hickey,RUC,7,2,18,8,3,1,0,0,2021,Round 23
14,12,Max Holmes,FWD,7,1,19,9,0,0,0,0,2021,Round 23
15,12,Jacob Hopper,MID,7,1,18,9,0,0,0,0,2021,Round 23
16,12,Rowan Marshall,RUC,7,0,17,9,0,1,0,0,2021,Round 23
17,12,Luke McDonald,MID,7,0,20,18,2,4,1,25,2021,Round 23
18,12,Clayton Oliver,MID,7,1,34,15,0,0,0,0,2021,Round 23
19,12,Jy Simpkin,MID,7,0,24,13,0,0,0,0,2021,Round 23
20,12,Rory Sloane,MID,7,1,17,8,1,0,0,0,2021,Round 23
21,12,Tarryn Thomas,FWD,7,1,21,10,2,0,0,0,2021,Round 23
22,23,Taylor Adams,MID,6,0,21,15,0,0,0,0,2021,Round 23
23,23,Andrew Brayshaw,MID,6,1,28,12,1,0,0,0,2021,Round 23
24,23,Charlie Cameron,FWD,6,4,13,2,0,0,0,0,2021,Round 23
25,23,Nakia Cockatoo,FWD,6,4,13,2,1,0,0,0,2021,Round 23
26,23,Alex Davies,MID,6,2,22,4,0,0,0,0,2021,Round 23
27,23,Willem Drew,MID,6,0,25,16,0,0,0,0,2021,Round 23
28,23,George Hewett,DEF,6,0,22,10,0,0,0,0,2021,Round 23
29,23,Paul Hunter,RUC,6,1,18,10,3,0,0,0,2021,Round 23
30,23,Ben Keays,MID,6,1,27,7,0,0,0,0,2021,Round 23
31,23,Ben Long,DEF,6,0,14,6,1,0,0,0,2021,Round 23
32,23,Jack Macrae,MID,6,1,28,13,0,0,0,0,2021,Round 23
33,23,Ben McEvoy,RUC,6,0,17,5,1,0,0,0,2021,Round 23
34,23,Joel Selwood,MID,6,0,19,10,0,0,0,0,2021,Round 23
35,23,Will Snelling,FWD,6,2,18,4,0,0,0,0,2021,Round 23
36,23,Jack Steele,MID,6,1,22,8,1,0,0,0,2021,Round 23
37,23,Elliot Yeo,MID,6,1,23,13,1,1,0,0,2021,Round 23
38,39,Jed Anderson,MID,5,1,24,9,0,0,0,0,2021,Round 23
39,39,Zac Bailey,FWD,5,2,27,10,0,0,0,0,2021,Round 23
