,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jesse Hogan,KEYF,6,0,1,100,6,8,0,2017,Round 22
1,1,Jacob Townsend,FWD,6,1,0,85.7,7,9,0,2017,Round 22
2,3,Bailey Dale,MID,4,1,0,80,5,7,0,2017,Round 22
3,3,Charlie Dixon,KEYF,4,0,1,80,5,9,1,2017,Round 22
4,3,Josh J. Kennedy,KEYF,4,1,0,80,5,5,0,2017,Round 22
5,3,Mitch McGovern,KEYF,4,1,2,80,5,8,0,2017,Round 22
6,3,Jack Riewoldt,KEYF,4,0,1,100,4,8,0,2017,Round 22
7,8,Ben Ainsworth,FWD,3,0,0,75,4,3,0,2017,Round 22
8,8,Dayne Beams,MID,3,1,0,75,4,7,1,2017,Round 22
9,8,Josh Bruce,KEYF,3,3,0,42.9,7,9,1,2017,Round 22
10,8,Dan Butler,FWD,3,1,0,75,4,5,1,2017,Round 22
11,8,Lance Franklin,KEYF,3,1,1,75,4,7,1,2017,Round 22
12,8,Toby Greene,FWD,3,2,0,60,5,9,0,2017,Round 22
13,8,Jade Gresham,FWD,3,1,1,75,4,9,3,2017,Round 22
14,8,Kane Lambert,FWD,3,0,2,100,3,9,1,2017,Round 22
15,8,Tim Membrey,KEYF,3,0,1,100,3,5,0,2017,Round 22
16,8,Cameron Pedersen,KEYF,3,2,0,50,6,7,0,2017,Round 22
17,18,Josh Begley,FWD,2,1,3,50,4,8,0,2017,Round 22
18,18,Harley Bennell,FWD,2,0,0,100,2,3,0,2017,Round 22
19,18,Eddie Betts,FWD,2,3,2,33.3,6,11,0,2017,Round 22
20,18,Tim Broomhead,FWD,2,0,1,100,2,3,0,2017,Round 22
21,18,Ben Brown,KEYF,2,2,1,50,4,6,0,2017,Round 22
22,18,Levi Casboult,KEYF,2,0,0,100,2,3,0,2017,Round 22
23,18,Travis Cloke,KEYF,2,1,0,66.7,3,3,0,2017,Round 22
24,18,Mason Cox,RUC,2,1,0,66.7,3,6,3,2017,Round 22
25,18,Hayden Crozier,FWD,2,1,0,66.7,3,3,0,2017,Round 22
26,18,Ben Cunnington,MID,2,0,1,100,2,9,2,2017,Round 22
27,18,Patrick Dangerfield,MID,2,2,1,50,4,8,3,2017,Round 22
28,18,Brett Deledio,FWD,2,0,2,100,2,7,0,2017,Round 22
29,18,Jeff Garlett,FWD,2,1,1,66.7,3,4,1,2017,Round 22
30,18,Taylor Garner,FWD,2,0,0,100,2,7,0,2017,Round 22
31,18,Robbie Gray,FWD,2,2,0,50,4,6,0,2017,Round 22
32,18,Cale Hooker,KEYF,2,2,0,50,4,9,1,2017,Round 22
33,18,Will Hoskin-Elliott,MID,2,0,0,50,4,4,0,2017,Round 22
34,18,Nathan Hrovat,FWD,2,1,0,50,4,4,0,2017,Round 22
35,18,Lachie Hunter,MID,2,0,0,100,2,6,2,2017,Round 22
36,18,Jed Lamb,FWD,2,2,0,40,5,5,1,2017,Round 22
37,18,Dustin Martin,MID,2,0,1,50,4,8,3,2017,Round 22
38,18,Sam Menegola,FWD,2,1,0,66.7,3,4,1,2017,Round 22
39,18,Jordan Murdoch,MID,2,0,1,66.7,3,4,0,2017,Round 22
40,18,Jarrod Pickett,FWD,2,1,0,40,5,5,1,2017,Round 22
41,18,Matthew Priddis,MID,2,1,0,66.7,3,6,1,2017,Round 22
42,18,Paul Puopolo,FWD,2,0,0,100,2,2,0,2017,Round 22
43,18,Sam Reid,KEYF,2,1,0,66.7,3,5,0,2017,Round 22
44,18,Nick Riewoldt,KEYF,2,0,0,66.7,3,5,1,2017,Round 22
45,18,Tom Rockliff,MID,2,0,2,100,2,6,0,2017,Round 22
46,18,Gary Rohan,FWD,2,0,0,66.7,3,3,0,2017,Round 22
47,18,Paddy Ryder,RUC,2,0,1,100,2,7,6,2017,Round 22
48,18,Shane Savage,DEF,2,0,0,100,2,5,0,2017,Round 22
49,18,James Stewart,KEYF,2,1,0,66.7,3,3,0,2017,Round 22
50,18,Chad Wingard,FWD,2,1,1,50,4,6,0,2017,Round 22
51,52,Blake Acres,FWD,1,1,2,50,2,8,2,2017,Round 22
