,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Eddie Betts,FWD,6,0,0,85.7,7,7,0,2016,Finals Week 1
1,2,Jeremy Cameron,KEYF,4,4,0,50,8,10,3,2016,Finals Week 1
2,2,Majak Daw,RUC,4,1,0,80,5,6,1,2016,Finals Week 1
3,2,Tom Lynch,FWD,4,0,0,80,5,11,2,2016,Finals Week 1
4,5,Luke Breust,FWD,3,1,1,75,4,7,1,2016,Finals Week 1
5,5,Lindsay Thomas,FWD,3,1,1,60,5,6,0,2016,Finals Week 1
6,7,Shaun Burgoyne,DEF,2,1,0,66.7,3,8,3,2016,Finals Week 1
7,7,Josh Caddy,FWD,2,0,0,100,2,4,1,2016,Finals Week 1
8,7,Jack Darling,KEYF,2,0,0,100,2,5,2,2016,Finals Week 1
9,7,Tory Dickson,FWD,2,2,1,50,4,6,1,2016,Finals Week 1
10,7,Josh Dunkley,FWD,2,0,0,100,2,6,4,2016,Finals Week 1
11,7,Todd Goldstein,RUC,2,0,0,100,2,6,2,2016,Finals Week 1
12,7,Toby Greene,FWD,2,1,2,50,4,9,0,2016,Finals Week 1
13,7,Jack Gunston,KEYF,2,1,2,50,4,9,0,2016,Finals Week 1
14,7,Tom Hawkins,KEYF,2,0,0,100,2,11,4,2016,Finals Week 1
15,7,Shaun Higgins,FWD,2,0,0,100,2,5,0,2016,Finals Week 1
16,7,Kieren Jack,MID,2,1,0,66.7,3,6,0,2016,Finals Week 1
17,7,Josh Jenkins,KEYF,2,2,2,50,4,6,1,2016,Finals Week 1
18,7,Josh J. Kennedy,KEYF,2,1,0,50,4,5,2,2016,Finals Week 1
19,7,Lincoln McCarthy,FWD,2,0,0,100,2,4,1,2016,Finals Week 1
20,7,Steven Motlop,FWD,2,3,0,40,5,7,2,2016,Finals Week 1
21,7,Tom Papley,FWD,2,1,0,50,4,4,0,2016,Finals Week 1
22,7,Liam Picken,MID,2,0,1,100,2,6,0,2016,Finals Week 1
23,7,Cyril Rioli,FWD,2,1,1,66.7,3,6,0,2016,Finals Week 1
24,7,Ryan Schoenmakers,KEYF,2,0,1,100,2,8,2,2016,Finals Week 1
25,7,Tom Scully,MID,2,1,0,66.7,3,10,2,2016,Finals Week 1
26,7,Brodie Smith,DEF,2,1,1,66.7,3,9,1,2016,Finals Week 1
27,7,Taylor Walker,KEYF,2,3,2,33.3,6,12,1,2016,Finals Week 1
28,29,Mark Blicavs,MID,1,0,0,100,1,4,2,2016,Finals Week 1
29,29,Marcus Bontempelli,MID,1,2,1,33.3,3,7,2,2016,Finals Week 1
30,29,Mitchell Brown,KEYF,1,0,0,100,1,2,0,2016,Finals Week 1
31,29,Charles Cameron,FWD,1,1,2,33.3,3,5,0,2016,Finals Week 1
32,29,Stephen Coniglio,MID,1,0,0,100,1,11,5,2016,Finals Week 1
33,29,Matt Crouch,MID,1,0,0,100,1,6,2,2016,Finals Week 1
34,29,Luke Dahlhaus,FWD,1,1,1,33.3,3,9,0,2016,Finals Week 1
35,29,Caleb Daniel,FWD,1,0,5,50,2,11,3,2016,Finals Week 1
36,29,Cameron Guthrie,MID,1,0,0,100,1,5,3,2016,Finals Week 1
37,29,George Hewett,FWD,1,2,0,33.3,3,5,1,2016,Finals Week 1
38,29,Bradley Hill,FWD,1,0,0,100,1,4,0,2016,Finals Week 1
39,29,Josh Hill,FWD,1,1,0,50,2,3,0,2016,Finals Week 1
40,29,Lachie Hunter,MID,1,2,1,33.3,3,8,2,2016,Finals Week 1
41,29,Josh P. Kennedy,MID,1,0,0,100,1,6,3,2016,Finals Week 1
42,29,Mark LeCras,FWD,1,2,0,33.3,3,5,0,2016,Finals Week 1
43,29,Jake Lever,KEYD,1,0,0,100,1,4,2,2016,Finals Week 1
44,29,Tom Liberatore,MID,1,0,0,100,1,8,3,2016,Finals Week 1
45,29,Jarryd Lyons,MID,1,3,1,20,5,12,3,2016,Finals Week 1
46,29,Ben McGlynn,FWD,1,0,0,100,1,1,0,2016,Finals Week 1
47,29,Daniel Menzel,FWD,1,0,1,100,1,3,0,2016,Finals Week 1
48,29,Jordan Roughead,RUC,1,1,0,50,2,5,2,2016,Finals Week 1
49,29,Joel Selwood,MID,1,0,1,100,1,8,3,2016,Finals Week 1
50,29,Rory Sloane,MID,1,0,0,100,1,3,1,2016,Finals Week 1
51,29,Clay Smith,FWD,1,0,0,100,1,7,1,2016,Finals Week 1
52,29,Devon Smith,FWD,1,3,0,25,4,11,1,2016,Finals Week 1
53,29,Jake Stringer,FWD,1,1,0,50,2,6,1,2016,Finals Week 1
54,29,Callan Ward,MID,1,0,0,100,1,7,2,2016,Finals Week 1
55,29,Lachie Whitfield,MID,1,0,0,100,1,7,0,2016,Finals Week 1
56,29,Jack Ziebell,MID,1,0,0,100,1,3,0,2016,Finals Week 1
57,58,Aliir Aliir,KEYD,0,0,0,0,0,1,1,2016,Finals Week 1
58,58,Jed Anderson,FWD,0,0,1,0,0,4,1,2016,Finals Week 1
59,58,Rory Atkins,MID,0,1,1,0,2,8,4,2016,Finals Week 1
60,58,Shaun Atley,DEF,0,0,0,0,0,3,1,2016,Finals Week 1
61,58,Tom Barrass,KEYD,0,0,0,0,0,0,0,2016,Finals Week 1
62,58,Jimmy Bartel,MID,0,0,1,0,1,7,1,2016,Finals Week 1
63,58,Shane Biggs,DEF,0,0,0,0,0,4,0,2016,Finals Week 1
64,58,Grant Birchall,DEF,0,0,0,0,0,6,2,2016,Finals Week 1
65,58,Tom Boyd,KEYF,0,2,1,0,2,5,3,2016,Finals Week 1
66,58,Matthew Boyd,DEF,0,0,0,0,0,3,0,2016,Finals Week 1
67,58,Luke Brown,DEF,0,0,0,0,1,8,5,2016,Finals Week 1
68,58,Ben Brown,KEYF,0,0,0,0,1,1,1,2016,Finals Week 1
69,58,Ryan Burton,KEYD,0,0,0,0,0,1,0,2016,Finals Week 1
70,58,Sam Butler,DEF,0,0,0,0,0,1,0,2016,Finals Week 1
71,58,Kyle Cheney,DEF,0,0,0,0,0,1,1,2016,Finals Week 1
72,58,Zaine Cordy,KEYF,0,0,0,0,1,2,1,2016,Finals Week 1
73,58,Josh Cowan,MID,0,1,0,0,2,4,0,2016,Finals Week 1
74,58,Jamie Cripps,FWD,0,0,0,0,0,0,0,2016,Finals Week 1
75,58,Brad Crouch,MID,0,0,0,0,0,5,0,2016,Finals Week 1
76,58,Harry Cunningham,DEF,0,0,0,0,0,0,0,2016,Finals Week 1
77,58,Ben Cunnington,MID,0,0,2,0,0,7,2,2016,Finals Week 1
78,58,Nick Dal Santo,MID,0,0,0,0,0,5,2,2016,Finals Week 1
79,58,Patrick Dangerfield,MID,0,1,1,0,3,8,0,2016,Finals Week 1
80,58,Phil Davis,KEYD,0,0,0,0,0,2,0,2016,Finals Week 1
81,58,Richard Douglas,FWD,0,0,1,0,0,9,3,2016,Finals Week 1
82,58,Trent Dumont,MID,0,1,3,0,1,7,1,2016,Finals Week 1
83,58,Mitch Duncan,MID,0,0,1,0,1,3,1,2016,Finals Week 1
84,58,Taylor Duryea,DEF,0,0,0,0,0,4,1,2016,Finals Week 1
85,58,Corey Enright,DEF,0,1,0,0,1,2,1,2016,Finals Week 1
86,58,Michael Firrito,KEYD,0,0,0,0,0,5,2,2016,Finals Week 1
87,58,Jack Fitzpatrick,RUC,0,2,0,0,3,4,0,2016,Finals Week 1
88,58,Lance Franklin,KEYF,0,2,2,0,3,8,2,2016,Finals Week 1
89,58,James Frawley,KEYD,0,0,0,0,0,3,0,2016,Finals Week 1
90,58,Andrew Gaff,MID,0,0,0,0,0,6,2,2016,Finals Week 1
91,58,Josh Gibson,KEYD,0,0,0,0,0,4,1,2016,Finals Week 1
92,58,Sam Gibson,MID,0,0,0,0,0,0,0,2016,Finals Week 1
93,58,Jonathan Giles,RUC,0,0,0,0,0,1,1,2016,Finals Week 1
94,58,Ryan Griffen,MID,0,2,2,0,2,9,0,2016,Finals Week 1
95,58,Heath Grundy,KEYD,0,0,0,0,0,0,0,2016,Finals Week 1
96,58,Joel Hamling,KEYD,0,0,0,0,0,3,1,2016,Finals Week 1
