,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jarrad Waite,KEYF,7,1,1,77.8,9,12,1,2013,Round 11
1,2,Stephen Milne,FWD,5,1,0,83.3,6,10,1,2013,Round 11
2,2,James Podsiadly,KEYF,5,0,1,100,5,7,1,2013,Round 11
3,4,Jeremy Cameron,KEYF,4,4,0,50,8,11,0,2013,Round 11
4,5,Travis Cloke,KEYF,3,3,0,37.5,8,10,1,2013,Round 11
5,5,Jack Darling,KEYF,3,1,0,75,4,6,0,2013,Round 11
6,5,Ben Kennedy,FWD,3,2,1,60,5,9,1,2013,Round 11
7,5,Kyle Martin,FWD,3,1,0,75,4,7,0,2013,Round 11
8,5,Ben McGlynn,FWD,3,0,0,100,3,5,1,2013,Round 11
9,5,Jake Melksham,MID,3,0,0,100,3,6,1,2013,Round 11
10,5,Mitch Morton,FWD,3,2,0,42.9,7,9,2,2013,Round 11
11,5,Jordan Murdoch,FWD,3,0,1,75,4,6,0,2013,Round 11
12,5,Rhys Palmer,FWD,3,0,2,75,4,10,0,2013,Round 11
13,5,Jesse White,KEYF,3,1,3,60,5,7,1,2013,Round 11
14,15,Gary Ablett,MID,2,3,2,33.3,6,8,4,2013,Round 11
15,15,Craig Bird,FWD,2,0,0,100,2,5,0,2013,Round 11
16,15,Aaron Black,KEYF,2,0,0,66.7,3,2,0,2013,Round 11
17,15,Jude Bolton,FWD,2,0,1,100,2,7,3,2013,Round 11
18,15,Aaron Davey,FWD,2,1,0,66.7,3,3,1,2013,Round 11
19,15,Andrew Embley,MID,2,0,0,66.7,3,4,0,2013,Round 11
20,15,Tom Hawkins,KEYF,2,1,1,66.7,3,5,0,2013,Round 11
21,15,Josh Hunt,DEF,2,0,2,66.7,3,7,0,2013,Round 11
22,15,Tom J. Lynch,KEYF,2,1,1,66.7,3,5,0,2013,Round 11
23,15,Eric Mackenzie,KEYD,2,0,0,100,2,5,1,2013,Round 11
24,15,Beau Maister,KEYF,2,2,0,50,4,8,1,2013,Round 11
25,15,Shaun McKernan,KEYF,2,1,0,50,4,8,1,2013,Round 11
26,15,Drew Petrie,KEYF,2,0,0,100,2,4,1,2013,Round 11
27,15,Matthew Priddis,MID,2,0,1,100,2,6,2,2013,Round 11
28,15,Luke Russell,DEF,2,0,0,66.7,3,3,1,2013,Round 11
29,15,Tom Scully,MID,2,0,0,100,2,4,1,2013,Round 11
30,15,Joel Selwood,MID,2,1,1,66.7,3,12,2,2013,Round 11
31,15,Josh Thomas,MID,2,0,0,50,4,6,0,2013,Round 11
32,15,Lindsay Thomas,FWD,2,2,0,50,4,4,2,2013,Round 11
33,15,Jack Trengove,MID,2,0,0,50,4,4,0,2013,Round 11
34,35,Jimmy Bartel,DEF,1,0,1,100,1,8,4,2013,Round 11
35,35,Eddie Betts,FWD,1,0,0,100,1,1,0,2013,Round 11
36,35,Sam Blease,FWD,1,2,1,33.3,3,5,2,2013,Round 11
37,35,Ian Callinan,FWD,1,2,0,33.3,3,6,1,2013,Round 11
38,35,Jake Carlisle,KEYD,1,0,1,50,2,4,0,2013,Round 11
39,35,Levi Casboult,KEYF,1,0,0,100,1,4,2,2013,Round 11
40,35,Allen Christensen,FWD,1,2,1,33.3,3,13,2,2013,Round 11
41,35,Joel Corey,MID,1,0,1,100,1,5,3,2013,Round 11
42,35,Dean Cox,RUC,1,1,1,50,2,7,1,2013,Round 11
43,35,Stewart Crameri,KEYF,1,1,0,33.3,3,4,0,2013,Round 11
44,35,Patrick Dangerfield,MID,1,0,1,50,2,5,2,2013,Round 11
45,35,Trent Dennis-Lane,FWD,1,2,1,33.3,3,8,2,2013,Round 11
46,35,Alan Didak,FWD,1,2,1,33.3,3,11,1,2013,Round 11
47,35,Mitch Duncan,MID,1,0,1,100,1,6,1,2013,Round 11
48,35,Andrejs Everitt,DEF,1,1,0,50,2,5,2,2013,Round 11
49,35,Sam Gibson,MID,1,0,0,100,1,3,0,2013,Round 11
50,35,Adam Goodes,FWD,1,0,1,100,1,3,1,2013,Round 11
51,35,Aaron Hall,FWD,1,0,0,100,1,3,0,2013,Round 11
52,35,Dan Hannebery,MID,1,1,1,50,2,13,4,2013,Round 11
53,35,Jarrod Harbrow,MID,1,1,0,50,2,4,2,2013,Round 11
54,35,Heath Hocking,MID,1,0,0,50,2,3,1,2013,Round 11
55,35,Ben Howlett,MID,1,0,1,100,1,4,0,2013,Round 11
56,35,Michael Hurley,KEYF,1,1,0,50,2,5,1,2013,Round 11
57,35,Kieren Jack,MID,1,2,1,25,4,9,3,2013,Round 11
58,35,Steve Johnson,MID,1,1,2,25,4,10,3,2013,Round 11
59,35,James Kelly,MID,1,0,0,100,1,9,1,2013,Round 11
60,35,Nick Kommer,FWD,1,0,0,100,1,2,0,2013,Round 11
61,35,Heritier Lumumba,MID,1,1,1,50,2,7,2,2013,Round 11
62,35,Tom Lynch,FWD,1,2,2,33.3,3,6,0,2013,Round 11
63,35,Quinten Lynch,KEYF,1,3,0,20,5,12,0,2013,Round 11
64,35,Brent Macaffer,FWD,1,0,2,100,1,9,1,2013,Round 11
65,35,Andrew Mackie,DEF,1,0,2,100,1,9,3,2013,Round 11
66,35,Tom Mitchell,FWD,1,2,0,33.3,3,8,0,2013,Round 11
67,35,Marc Murphy,MID,1,0,0,100,1,6,3,2013,Round 11
68,35,David Myers,MID,1,0,1,100,1,3,0,2013,Round 11
69,35,Nic Naitanui,RUC,1,1,0,50,2,5,0,2013,Round 11
70,35,Luke Parker,MID,1,0,0,100,1,6,2,2013,Round 11
71,35,Scott Pendlebury,MID,1,0,1,100,1,8,2,2013,Round 11
72,35,Lachie Plowman,KEYD,1,1,1,50,2,6,1,2013,Round 11
73,35,Sam J. Reid,MID,1,0,1,100,1,2,0,2013,Round 11
74,35,Nick Riewoldt,KEYF,1,1,1,50,2,7,1,2013,Round 11
75,35,Ahmed Saad,FWD,1,0,0,100,1,3,0,2013,Round 11
76,35,Scott Selwood,MID,1,0,0,100,1,6,1,2013,Round 11
77,35,Matt Shaw,MID,1,0,0,100,1,4,1,2013,Round 11
78,35,Dylan Shiel,MID,1,0,0,100,1,6,1,2013,Round 11
79,35,Rhys Stanley,KEYD,1,2,1,33.3,3,5,0,2013,Round 11
80,35,Brent Stanton,MID,1,0,1,50,2,4,1,2013,Round 11
81,35,Mathew Stokes,MID,1,0,4,100,1,12,3,2013,Round 11
82,35,Jesse Stringer,MID,1,0,0,100,1,5,0,2013,Round 11
83,35,Dane Swan,MID,1,1,0,50,2,11,2,2013,Round 11
84,35,Adam Tomlinson,KEYF,1,0,0,100,1,6,0,2013,Round 11
85,35,Adam Treloar,MID,1,0,1,100,1,6,2,2013,Round 11
86,35,Bernie Vince,MID,1,1,0,50,2,7,2,2013,Round 11
87,35,Callan Ward,MID,1,0,1,100,1,5,2,2013,Round 11
88,35,Daniel Wells,MID,1,0,0,100,1,2,0,2013,Round 11
89,35,Trent West,RUC,1,0,1,100,1,6,2,2013,Round 11
90,91,Taylor Adams,MID,0,1,1,0,1,8,3,2013,Round 11
91,91,Leigh Adams,FWD,0,0,0,0,0,0,0,2013,Round 11
92,91,Dennis Armfield,FWD,0,1,0,0,1,4,1,2013,Round 11
93,91,David Armitage,MID,0,0,1,0,0,7,1,2013,Round 11
94,91,Shaun Atley,DEF,0,0,0,0,0,1,0,2013,Round 11
95,91,Mark Baguley,DEF,0,0,0,0,0,4,2,2013,Round 11
96,91,Luke Ball,MID,0,0,1,0,0,11,1,2013,Round 11
97,91,Ryan Bastinac,MID,0,0,0,0,0,2,1,2013,Round 11
98,91,Jarryd Blair,FWD,0,0,1,0,0,7,3,2013,Round 11
99,91,Jacob Brennan,DEF,0,0,1,0,0,2,0,2013,Round 11
100,91,Dean Brogan,RUC,0,0,0,0,0,0,0,2013,Round 11
101,91,Mitch Brown,KEYD,0,0,0,0,0,3,0,2013,Round 11
102,91,Nathan Brown,KEYD,0,0,0,0,0,1,0,2013,Round 11
103,91,Mitchell Brown,KEYD,0,0,0,0,0,3,1,2013,Round 11
104,91,Campbell Brown,FWD,0,3,2,0,4,6,1,2013,Round 11
105,91,Josh Bruce,DEF,0,0,0,0,0,2,1,2013,Round 11
106,91,Sam Butler,DEF,0,0,0,0,0,4,2,2013,Round 11
107,91,Jaryd Cachia,MID,0,0,0,0,0,2,1,2013,Round 11
108,91,Stephen Coniglio,MID,0,0,0,0,0,3,1,2013,Round 11
109,91,Aidan Corr,KEYD,0,0,0,0,0,4,1,2013,Round 11
110,91,Jamie Cripps,FWD,0,0,0,0,0,1,0,2013,Round 11
111,91,Brad Crouch,MID,0,1,0,0,1,5,0,2013,Round 11
112,91,Ben Cunnington,MID,0,0,1,0,0,2,1,2013,Round 11
113,91,Ed Curnow,MID,0,0,0,0,0,4,2,2013,Round 11
114,91,Nick Dal Santo,MID,0,0,0,0,0,6,2,2013,Round 11
115,91,Joe Daniher,KEYF,0,2,0,0,3,3,0,2013,Round 11
116,91,Alwyn Davey,FWD,0,0,0,0,0,1,0,2013,Round 11
117,91,Chris Dawes,KEYF,0,1,0,0,1,1,0,2013,Round 11
118,91,Sam Day,KEYF,0,0,0,0,0,0,0,2013,Round 11
119,91,Sean Dempster,DEF,0,0,0,0,0,4,1,2013,Round 11
120,91,Charlie Dixon,KEYF,0,0,0,0,0,1,1,2013,Round 11
121,91,Richard Douglas,MID,0,3,1,0,3,9,0,2013,Round 11
122,91,Sam Dunell,MID,0,0,1,0,0,4,2,2013,Round 11
123,91,Lynden Dunn,DEF,0,0,0,0,1,2,1,2013,Round 11
124,91,Corey Enright,DEF,0,2,0,0,2,8,3,2013,Round 11
125,91,Michael Evans,MID,0,0,0,0,1,3,1,2013,Round 11
126,91,Michael Firrito,DEF,0,0,1,0,0,1,0,2013,Round 11
127,91,Jack Fitzpatrick,RUC,0,1,0,0,1,4,1,2013,Round 11
128,91,Dustin Fletcher,KEYD,0,0,0,0,0,2,0,2013,Round 11
129,91,Andrew Gaff,MID,0,0,0,0,0,3,1,2013,Round 11
130,91,Colin Garland,DEF,0,0,0,0,0,1,1,2013,Round 11
131,91,Jeff Garlett,FWD,0,2,1,0,3,6,1,2013,Round 11
132,91,Jarryn Geary,DEF,0,0,0,0,0,6,2,2013,Round 11
