,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Mitch Wallis,FWD,4,0,1,80,5,5,0,2020,Round 13
1,2,Jack Darling,KEYF,3,0,0,100,3,4,0,2020,Round 13
2,2,Tom Hawkins,KEYF,3,3,0,50,6,8,1,2020,Round 13
3,4,Brendon Ah Chee,FWD,2,1,2,50,4,7,2,2020,Round 13
4,4,Jarrod Berry,MID,2,0,0,100,2,9,5,2020,Round 13
5,4,Shaun Burgoyne,FWD,2,0,0,66.7,3,2,0,2020,Round 13
6,4,Dan Butler,FWD,2,0,1,100,2,3,0,2020,Round 13
7,4,Zak Butters,FWD,2,1,0,66.7,3,7,1,2020,Round 13
8,4,Charlie Dixon,KEYF,2,0,0,100,2,4,0,2020,Round 13
9,4,Mitch Duncan,MID,2,1,2,66.7,3,8,1,2020,Round 13
10,4,Michael Gibbons,FWD,2,0,1,50,4,10,0,2020,Round 13
11,4,Tom J. Lynch,KEYF,2,2,0,50,4,6,1,2020,Round 13
12,4,Anthony McDonald-Tipungwuti,FWD,2,0,1,66.7,3,4,0,2020,Round 13
13,4,Harry McKay,KEYF,2,4,0,25,8,9,0,2020,Round 13
14,4,Irving Mosquito,FWD,2,1,0,66.7,3,4,0,2020,Round 13
15,4,Jake Riccardi,KEYF,2,1,1,33.3,6,8,1,2020,Round 13
16,4,Jack Riewoldt,KEYF,2,1,0,66.7,3,4,0,2020,Round 13
17,4,Trey Ruscoe,FWD,2,0,0,100,2,4,0,2020,Round 13
18,4,Rhys Stanley,RUC,2,0,0,100,2,7,5,2020,Round 13
19,4,James Stewart,KEYF,2,0,0,100,2,5,0,2020,Round 13
20,4,Matt Taberner,KEYF,2,0,0,100,2,4,1,2020,Round 13
21,4,Sam Weideman,KEYF,2,0,1,66.7,3,5,0,2020,Round 13
22,4,Chad Wingard,FWD,2,0,0,100,2,2,0,2020,Round 13
23,24,Taylor Adams,MID,1,0,0,100,1,6,3,2020,Round 13
24,24,Karl Amon,MID,1,0,0,100,1,4,1,2020,Round 13
25,24,Flynn Appleby,FWD,1,2,0,25,4,3,1,2020,Round 13
26,24,Zac Bailey,FWD,1,1,0,50,2,9,0,2020,Round 13
27,24,Eddie Betts,FWD,1,1,1,33.3,3,6,0,2020,Round 13
28,24,Jack Billings,MID,1,0,0,100,1,4,0,2020,Round 13
29,24,Mark Blicavs,KEYD,1,0,0,100,1,3,1,2020,Round 13
30,24,Shai Bolton,MID,1,0,0,100,1,6,1,2020,Round 13
31,24,Marcus Bontempelli,MID,1,1,2,33.3,3,6,1,2020,Round 13
32,24,Luke Breust,FWD,1,0,1,100,1,5,1,2020,Round 13
33,24,Charlie Cameron,FWD,1,0,0,100,1,2,0,2020,Round 13
34,24,Ben Cavarra,FWD,1,0,0,100,1,1,0,2020,Round 13
35,24,Adam Cerra,MID,1,0,0,100,1,1,0,2020,Round 13
36,24,Mabior Chol,RUC,1,0,0,100,1,3,1,2020,Round 13
37,24,Dylan Clarke,FWD,1,0,0,100,1,4,2,2020,Round 13
38,24,Stephen Coniglio,MID,1,0,0,33.3,3,4,0,2020,Round 13
39,24,Mason Cox,KEYF,1,0,2,50,2,4,0,2020,Round 13
40,24,Ed Curnow,MID,1,0,0,50,2,9,0,2020,Round 13
