,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Nick Larkey,KEYF,7,1,0,87.5,8,13,0,2021,Round 19
1,2,Max King,KEYF,6,1,1,75,8,8,0,2021,Round 19
2,3,Isaac Heeney,FWD,5,1,0,83.3,6,8,2,2021,Round 19
3,4,Charlie Dixon,KEYF,4,3,0,57.1,7,7,2,2021,Round 19
4,4,Tom Hawkins,KEYF,4,2,0,57.1,7,6,1,2021,Round 19
5,4,Lincoln McCarthy,FWD,4,2,2,66.7,6,8,2,2021,Round 19
6,4,Esava Ratugolea,RUC,4,0,0,100,4,4,0,2021,Round 19
7,4,Tarryn Thomas,FWD,4,1,1,80,5,9,0,2021,Round 19
8,4,Taylor Walker,KEYF,4,0,0,57.1,7,5,0,2021,Round 19
9,10,Charlie Cameron,FWD,3,2,0,50,6,8,2,2021,Round 19
10,10,Josh Corbett,KEYF,3,0,1,100,3,9,0,2021,Round 19
11,10,Patrick Cripps,MID,3,1,0,75,4,7,1,2021,Round 19
12,10,Joe Daniher,KEYF,3,4,1,42.9,7,12,2,2021,Round 19
13,10,Jack Darling,KEYF,3,0,0,100,3,4,0,2021,Round 19
14,10,Josh J. Kennedy,KEYF,3,0,0,100,3,9,1,2021,Round 19
15,10,Ben King,KEYF,3,3,1,42.9,7,10,0,2021,Round 19
16,10,Mitch Lewis,KEYF,3,0,0,75,4,5,1,2021,Round 19
17,10,Todd Marshall,KEYF,3,0,1,75,4,7,2,2021,Round 19
18,10,Brody Mihocek,KEYF,3,3,1,50,6,8,0,2021,Round 19
19,10,Jaidyn Stephenson,FWD,3,1,0,50,6,7,2,2021,Round 19
20,21,Jake Aarts,FWD,2,0,0,100,2,3,0,2021,Round 19
21,21,Callum Ah Chee,DEF,2,0,0,100,2,3,0,2021,Round 19
22,21,Jed Anderson,MID,2,0,4,100,2,10,1,2021,Round 19
23,21,Marcus Bontempelli,MID,2,0,1,100,2,8,2,2021,Round 19
