,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jack Riewoldt,KEYF,6,1,0,75,8,8,0,2015,Round 13
1,2,Tom J. Lynch,KEYF,4,0,0,100,4,5,2,2015,Round 13
2,2,Paul Puopolo,FWD,4,1,1,80,5,7,0,2015,Round 13
3,2,Michael Walters,FWD,4,0,0,100,4,5,0,2015,Round 13
4,5,Josh Bruce,KEYF,3,0,1,75,4,5,0,2015,Round 13
5,5,Jake Carlisle,KEYF,3,1,2,60,5,9,0,2015,Round 13
6,5,Levi Casboult,KEYF,3,3,0,50,6,10,0,2015,Round 13
7,5,Charlie Dixon,KEYF,3,2,1,60,5,7,0,2015,Round 13
8,5,Andrejs Everitt,FWD,3,3,0,50,6,8,0,2015,Round 13
9,5,Jack Gunston,KEYF,3,4,0,37.5,8,11,0,2015,Round 13
10,5,Bradley Hill,MID,3,0,0,100,3,5,0,2015,Round 13
11,12,Dennis Armfield,FWD,2,0,1,100,2,7,1,2015,Round 13
12,12,Eddie Betts,FWD,2,1,1,66.7,3,6,1,2015,Round 13
13,12,Jordon Bourke,KEYD,2,0,1,100,2,5,1,2015,Round 13
14,12,Jamie Elliott,FWD,2,0,0,66.7,3,3,0,2015,Round 13
15,12,Alex Fasolo,FWD,2,0,0,100,2,3,0,2015,Round 13
16,12,Lance Franklin,KEYF,2,2,0,50,4,5,0,2015,Round 13
17,12,Nat Fyfe,MID,2,0,0,100,2,6,0,2015,Round 13
18,12,Lachie Henderson,KEYF,2,1,0,66.7,3,8,1,2015,Round 13
19,12,Stephen Hill,MID,2,0,2,100,2,8,2,2015,Round 13
20,12,Josh Jenkins,KEYF,2,2,1,40,5,8,0,2015,Round 13
21,12,Matthew Leuenberger,RUC,2,1,0,66.7,3,5,1,2015,Round 13
22,12,Jackson Merrett,FWD,2,1,1,66.7,3,6,1,2015,Round 13
23,12,Luke Parker,MID,2,1,2,66.7,3,10,1,2015,Round 13
24,12,Nick Riewoldt,KEYF,2,0,1,50,4,8,2,2015,Round 13
25,12,Gary Rohan,FWD,2,0,1,66.7,3,7,0,2015,Round 13
26,12,Matthew Suckling,DEF,2,1,0,66.7,3,8,1,2015,Round 13
27,12,Taylor Walker,KEYF,2,5,0,25,8,9,0,2015,Round 13
28,29,Taylor Adams,MID,1,0,0,100,1,3,1,2015,Round 13
29,29,Hayden Ballantyne,FWD,1,0,0,100,1,4,1,2015,Round 13
30,29,Michael Barlow,FWD,1,0,1,100,1,5,0,2015,Round 13
31,29,Harley Bennell,FWD,1,2,1,33.3,3,7,3,2015,Round 13
32,29,Jarryd Blair,FWD,1,0,4,100,1,8,2,2015,Round 13
33,29,Marcus Bontempelli,MID,1,0,0,33.3,3,2,0,2015,Round 13
