,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Drew Petrie,KEYF,7,0,1,100,7,9,0,2012,Round 16
1,2,Jack Riewoldt,KEYF,5,2,1,55.6,9,9,0,2012,Round 16
2,3,Ian Callinan,FWD,4,2,1,57.1,7,8,0,2012,Round 16
3,3,Jack Gunston,FWD,4,1,0,66.7,6,7,0,2012,Round 16
4,3,Lachlan Hansen,KEYF,4,0,0,100,4,8,0,2012,Round 16
5,3,Lewis Jetta,FWD,4,2,0,57.1,7,7,1,2012,Round 16
6,3,Robin Nahas,FWD,4,1,1,66.7,6,9,1,2012,Round 16
7,3,Matthew Pavlich,KEYF,4,1,1,66.7,6,10,3,2012,Round 16
8,3,Jason Porplyzia,FWD,4,1,1,80,5,8,1,2012,Round 16
9,3,Ahmed Saad,FWD,4,0,0,100,4,2,0,2012,Round 16
10,11,Jude Bolton,FWD,3,0,1,75,4,9,2,2012,Round 16
11,11,Brett Ebert,FWD,3,1,0,75,4,9,1,2012,Round 16
12,11,Brad Green,FWD,3,1,1,75,4,7,0,2012,Round 16
13,11,Scott Gumbleton,KEYF,3,0,0,100,3,6,2,2012,Round 16
14,11,Kieran Harper,FWD,3,0,2,100,3,7,2,2012,Round 16
15,11,Shaun Higgins,FWD,3,0,1,100,3,6,1,2012,Round 16
16,11,Leroy Jetta,FWD,3,1,0,60,5,9,1,2012,Round 16
17,11,Chris Judd,MID,3,0,1,100,3,11,1,2012,Round 16
18,11,Chris Masten,MID,3,0,0,100,3,5,1,2012,Round 16
19,11,Stephen Milne,FWD,3,2,0,50,6,9,1,2012,Round 16
20,11,Sam Reid,KEYF,3,1,1,75,4,6,0,2012,Round 16
21,11,Rory Sloane,MID,3,0,1,100,3,8,0,2012,Round 16
22,11,Lindsay Thomas,FWD,3,0,0,100,3,4,0,2012,Round 16
23,11,Dale Thomas,FWD,3,1,0,75,4,5,0,2012,Round 16
24,11,Bernie Vince,MID,3,0,2,100,3,11,5,2012,Round 16
25,11,Michael Walters,FWD,3,1,1,75,4,6,0,2012,Round 16
