,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Ryan Bastinac,MID,3,0,0,100,3,7,3,2017,Round 13
1,1,Jack Martin,FWD,3,0,0,100,3,5,1,2017,Round 13
2,1,Rhys Stanley,RUC,3,0,1,100,3,6,0,2017,Round 13
3,1,Jack Watts,KEYF,3,0,0,75,4,6,0,2017,Round 13
4,1,Chad Wingard,FWD,3,0,0,75,4,8,2,2017,Round 13
5,6,Jack Billings,FWD,2,4,0,33.3,6,7,1,2017,Round 13
6,6,Shai Bolton,FWD,2,0,0,100,2,2,0,2017,Round 13
7,6,Josh Bruce,KEYF,2,0,0,66.7,3,7,1,2017,Round 13
8,6,Tomas Bugg,FWD,2,1,2,66.7,3,6,2,2017,Round 13
9,6,Ryan Clarke,DEF,2,0,0,66.7,3,5,0,2017,Round 13
10,6,Jack Darling,KEYF,2,1,0,50,4,8,0,2017,Round 13
11,6,Jeff Garlett,FWD,2,4,1,33.3,6,8,3,2017,Round 13
12,6,Bryce Gibbs,MID,2,0,2,100,2,8,0,2017,Round 13
13,6,Robbie Gray,FWD,2,4,4,33.3,6,12,3,2017,Round 13
14,6,Mitch Hannan,FWD,2,0,0,66.7,3,3,1,2017,Round 13
15,6,Eric Hipwood,KEYF,2,2,0,50,4,4,0,2017,Round 13
16,6,Lewis Jetta,FWD,2,0,1,100,2,7,1,2017,Round 13
17,6,Jarryd Lyons,MID,2,0,2,100,2,5,0,2017,Round 13
18,6,Dustin Martin,MID,2,0,0,100,2,3,0,2017,Round 13
19,6,Tom McDonald,KEYD,2,0,0,100,2,6,2,2017,Round 13
20,6,Tim Membrey,KEYF,2,1,1,66.7,3,10,1,2017,Round 13
21,6,Daniel Menzel,FWD,2,0,2,66.7,3,7,0,2017,Round 13
22,6,Sam Powell-Pepper,MID,2,1,0,66.7,3,4,0,2017,Round 13
23,6,Sam Reid,KEYF,2,1,1,50,4,5,0,2017,Round 13
24,6,Jack Riewoldt,KEYF,2,1,0,66.7,3,5,2,2017,Round 13
25,6,Paddy Ryder,RUC,2,0,0,100,2,6,4,2017,Round 13
26,6,Dom Sheed,MID,2,0,0,66.7,3,5,0,2017,Round 13
27,6,Jack Silvagni,FWD,2,2,0,50,4,5,0,2017,Round 13
28,6,Jack Steven,MID,2,0,1,100,2,7,3,2017,Round 13
29,6,Harry Taylor,KEYF,2,2,1,40,5,8,0,2017,Round 13
30,6,Dale Thomas,FWD,2,1,1,50,4,6,1,2017,Round 13
31,6,Ollie Wines,MID,2,2,2,50,4,9,2,2017,Round 13
32,6,Aaron Young,FWD,2,0,0,100,2,2,0,2017,Round 13
33,6,Dayne Zorko,MID,2,2,1,50,4,11,2,2017,Round 13
34,35,Blake Acres,FWD,1,0,0,100,1,7,2,2017,Round 13
35,35,Harris Andrews,KEYD,1,0,0,100,1,1,1,2017,Round 13
36,35,Michael Barlow,FWD,1,2,1,25,4,5,0,2017,Round 13
37,35,Jake Barrett,FWD,1,1,0,33.3,3,4,1,2017,Round 13
38,35,Travis Boak,FWD,1,1,0,50,2,4,2,2017,Round 13
39,35,Blaine Boekhorst,MID,1,0,0,50,2,3,1,2017,Round 13
40,35,Marcus Bontempelli,MID,1,0,0,33.3,3,2,0,2017,Round 13
41,35,Tom Boyd,RUC,1,0,1,100,1,4,2,2017,Round 13
42,35,Ben Brown,KEYF,1,2,0,33.3,3,4,0,2017,Round 13
43,35,Jason Castagna,FWD,1,2,0,25,4,3,0,2017,Round 13
44,35,Nakia Cockatoo,FWD,1,0,0,100,1,1,0,2017,Round 13
45,35,Trent Cotchin,MID,1,0,0,100,1,4,3,2017,Round 13
46,35,Jamie Cripps,FWD,1,3,0,20,5,4,0,2017,Round 13
47,35,Charlie Curnow,KEYF,1,2,2,33.3,3,7,0,2017,Round 13
48,35,Ed Curnow,MID,1,0,0,100,1,4,2,2017,Round 13
49,35,Luke Dahlhaus,FWD,1,1,0,50,2,8,2,2017,Round 13
50,35,Patrick Dangerfield,MID,1,1,0,50,2,6,3,2017,Round 13
51,35,Caleb Daniel,FWD,1,0,0,100,1,3,0,2017,Round 13
52,35,Tory Dickson,FWD,1,0,0,100,1,3,0,2017,Round 13
53,35,Charlie Dixon,KEYF,1,0,0,50,2,7,2,2017,Round 13
54,35,Liam Duggan,DEF,1,0,0,100,1,4,1,2017,Round 13
55,35,Shane Edwards,FWD,1,1,1,50,2,4,0,2017,Round 13
56,35,Lance Franklin,KEYF,1,1,0,25,4,3,1,2017,Round 13
57,35,Andrew Gaff,MID,1,0,1,100,1,5,0,2017,Round 13
