,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Anthony McDonald-Tipungwuti,FWD,7,1,0,77.8,9,12,1,2019,Round 4
1,2,Tom J. Lynch,KEYF,6,2,1,75,8,9,2,2019,Round 4
2,3,Ben Brown,KEYF,4,2,0,57.1,7,7,2,2019,Round 4
3,4,Eddie Betts,FWD,3,2,0,60,5,6,1,2019,Round 4
4,4,Mitch Brown,KEYF,3,1,1,75,4,10,1,2019,Round 4
5,4,Josh Caddy,FWD,3,0,1,100,3,5,1,2019,Round 4
6,4,Jeremy Cameron,KEYF,3,2,0,50,6,9,0,2019,Round 4
7,4,Jack Darling,KEYF,3,2,0,60,5,6,0,2019,Round 4
8,4,Jeremy Finlayson,KEYF,3,1,0,60,5,6,1,2019,Round 4
9,4,Sam Gray,FWD,3,0,0,100,3,4,0,2019,Round 4
10,4,Tom Hawkins,KEYF,3,2,2,60,5,12,1,2019,Round 4
11,4,Nathan Jones,DEF,3,0,1,75,4,6,1,2019,Round 4
12,4,Josh J. Kennedy,KEYF,3,1,1,42.9,7,8,0,2019,Round 4
13,4,Jack Lonie,FWD,3,5,0,37.5,8,8,0,2019,Round 4
14,4,Mitch McGovern,KEYF,3,0,1,100,3,4,0,2019,Round 4
15,16,Gary Ablett,FWD,2,2,1,50,4,8,1,2019,Round 4
16,16,Patrick Cripps,MID,2,0,0,100,2,5,2,2019,Round 4
17,16,Jordan Dawson,DEF,2,0,0,100,2,6,2,2019,Round 4
18,16,Brad Ebert,FWD,2,1,2,66.7,3,7,2,2019,Round 4
19,16,Jamie Elliott,FWD,2,1,0,50,4,5,0,2019,Round 4
20,16,Orazio Fantasia,FWD,2,0,1,66.7,3,8,2,2019,Round 4
21,16,Oliver Florent,MID,2,1,0,66.7,3,7,3,2019,Round 4
22,16,Robbie Gray,FWD,2,0,1,100,2,5,1,2019,Round 4
23,16,Ricky Henderson,MID,2,0,0,100,2,4,2,2019,Round 4
24,16,Harry Himmelberg,KEYF,2,0,2,100,2,6,1,2019,Round 4
25,16,Nick Holman,FWD,2,0,0,100,2,5,1,2019,Round 4
26,16,Jayden Hunt,FWD,2,1,1,66.7,3,5,1,2019,Round 4
27,16,Kieren Jack,FWD,2,1,0,66.7,3,6,1,2019,Round 4
28,16,Daniel Lloyd,FWD,2,0,1,66.7,3,6,0,2019,Round 4
29,16,Sam Lloyd,FWD,2,1,1,66.7,3,4,0,2019,Round 4
30,16,Ben Long,FWD,2,0,0,50,4,4,1,2019,Round 4
31,16,Cam McCarthy,KEYF,2,0,1,100,2,6,1,2019,Round 4
32,16,Hugh McCluggage,MID,2,0,0,100,2,4,1,2019,Round 4
33,16,Andrew McGrath,MID,2,0,1,100,2,4,1,2019,Round 4
34,16,Daniel McStay,KEYF,2,1,0,66.7,3,6,1,2019,Round 4
35,16,Christian Petracca,FWD,2,0,1,100,2,6,1,2019,Round 4
