,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Lindsay Thomas,FWD,5,2,1,62.5,8,12,4,2016,Round 18
1,2,Joe Daniher,KEYF,4,1,0,66.7,6,6,0,2016,Round 18
2,2,Sam Day,KEYF,4,0,0,100,4,10,0,2016,Round 18
3,2,Brad Ebert,MID,4,0,0,100,4,4,1,2016,Round 18
4,2,Lance Franklin,KEYF,4,2,0,57.1,7,9,0,2016,Round 18
5,2,Tom Hawkins,KEYF,4,1,0,80,5,7,0,2016,Round 18
6,2,Tom J. Lynch,KEYF,4,1,3,66.7,6,11,2,2016,Round 18
7,2,Daniel Menzel,FWD,4,1,0,66.7,6,6,0,2016,Round 18
8,2,Nick Riewoldt,KEYF,4,0,0,100,4,7,0,2016,Round 18
9,2,Josh Walker,KEYF,4,0,0,80,5,5,1,2016,Round 18
10,2,Michael Walters,FWD,4,0,1,66.7,6,11,1,2016,Round 18
11,12,Marcus Bontempelli,MID,3,3,0,50,6,7,2,2016,Round 18
12,12,Orazio Fantasia,FWD,3,1,0,75,4,4,0,2016,Round 18
13,12,Jeff Garlett,FWD,3,1,0,60,5,5,0,2016,Round 18
14,12,Robbie Gray,MID,3,1,0,75,4,8,1,2016,Round 18
15,12,Jack Gunston,KEYF,3,3,1,37.5,8,12,2,2016,Round 18
16,12,Josh Jenkins,KEYF,3,1,0,75,4,5,0,2016,Round 18
17,12,Josh J. Kennedy,KEYF,3,1,0,75,4,5,0,2016,Round 18
18,12,Cyril Rioli,FWD,3,0,0,100,3,5,1,2016,Round 18
19,12,James Sicily,FWD,3,1,0,75,4,8,1,2016,Round 18
20,12,Peter Wright,KEYF,3,1,0,75,4,8,1,2016,Round 18
21,22,Jarryd Blair,FWD,2,1,0,66.7,3,5,1,2016,Round 18
22,22,Luke Breust,FWD,2,2,0,50,4,8,4,2016,Round 18
23,22,Ben Brown,KEYF,2,0,1,100,2,4,1,2016,Round 18
24,22,Jeremy Cameron,KEYF,2,1,1,66.7,3,5,0,2016,Round 18
25,22,Ed Curnow,MID,2,0,0,66.7,3,3,1,2016,Round 18
26,22,Tom Cutler,DEF,2,1,0,66.7,3,3,0,2016,Round 18
27,22,Chris Dawes,KEYF,2,0,0,66.7,3,2,0,2016,Round 18
28,22,Liam Dawson,FWD,2,0,0,66.7,3,3,0,2016,Round 18
29,22,Tory Dickson,FWD,2,0,0,66.7,3,5,0,2016,Round 18
30,22,Trent Dumont,MID,2,0,1,100,2,5,0,2016,Round 18
31,22,Jarrad Grant,FWD,2,1,2,66.7,3,7,1,2016,Round 18
32,22,Josh Green,FWD,2,2,1,50,4,8,2,2016,Round 18
33,22,Levi Greenwood,FWD,2,0,0,66.7,3,5,0,2016,Round 18
34,22,Brent Harvey,FWD,2,2,1,40,5,11,0,2016,Round 18
35,22,Ed Langdon,FWD,2,2,0,50,4,8,0,2016,Round 18
36,22,Tom Lynch,FWD,2,0,0,100,2,5,0,2016,Round 18
37,22,Rhys Mathieson,MID,2,0,0,66.7,3,5,1,2016,Round 18
38,22,Tim Membrey,FWD,2,1,0,66.7,3,4,0,2016,Round 18
39,22,Darcy Moore,KEYF,2,1,0,50,4,7,0,2016,Round 18
40,22,Luke Parker,MID,2,1,0,66.7,3,5,2,2016,Round 18
41,22,Drew Petrie,KEYF,2,2,0,50,4,9,1,2016,Round 18
42,22,Xavier Richards,KEYF,2,1,0,66.7,3,7,3,2016,Round 18
43,22,Jack Riewoldt,KEYF,2,1,1,50,4,8,0,2016,Round 18
44,22,Dylan Shiel,MID,2,1,1,50,4,8,2,2016,Round 18
45,22,Steele Sidebottom,MID,2,0,1,100,2,9,4,2016,Round 18
46,22,Devon Smith,FWD,2,2,1,50,4,8,3,2016,Round 18
47,22,Jesse White,KEYF,2,1,0,66.7,3,6,2,2016,Round 18
48,22,Shane Yarran,FWD,2,0,0,100,2,3,0,2016,Round 18
49,22,Jack Ziebell,MID,2,2,0,50,4,10,1,2016,Round 18
50,51,Dennis Armfield,FWD,1,1,0,50,2,5,2,2016,Round 18
51,51,David Armitage,MID,1,0,1,100,1,3,1,2016,Round 18
52,51,Ryan Bastinac,MID,1,0,3,100,1,6,0,2016,Round 18
53,51,Eddie Betts,FWD,1,0,0,50,2,4,0,2016,Round 18
54,51,Rohan Bewick,MID,1,0,1,100,1,3,2,2016,Round 18
55,51,Blaine Boekhorst,FWD,1,0,1,100,1,2,1,2016,Round 18
56,51,Mitch Brown,KEYF,1,2,0,33.3,3,5,1,2016,Round 18
57,51,Dylan Buckley,FWD,1,1,1,50,2,6,1,2016,Round 18
58,51,Levi Casboult,KEYF,1,0,1,50,2,3,1,2016,Round 18
59,51,Nakia Cockatoo,FWD,1,1,1,50,2,6,0,2016,Round 18
60,51,Stephen Coniglio,MID,1,1,0,33.3,3,5,0,2016,Round 18
61,51,Trent Cotchin,MID,1,0,1,100,1,4,2,2016,Round 18
62,51,Jamie Cripps,FWD,1,2,1,33.3,3,6,1,2016,Round 18
63,51,Charlie Curnow,KEYF,1,0,0,100,1,1,0,2016,Round 18
64,51,Jack Darling,KEYF,1,0,0,100,1,2,0,2016,Round 18
65,51,Courtenay Dempsey,DEF,1,0,1,100,1,7,2,2016,Round 18
66,51,Richard Douglas,FWD,1,0,0,50,2,3,0,2016,Round 18
67,51,Nathan Drummond,FWD,1,1,0,50,2,3,0,2016,Round 18
68,51,Liam Duggan,MID,1,0,0,100,1,2,0,2016,Round 18
69,51,Alex Fasolo,FWD,1,0,0,100,1,2,0,2016,Round 18
70,51,Andrew Gaff,MID,1,0,0,100,1,4,1,2016,Round 18
71,51,Josh Gibson,KEYD,1,0,0,100,1,8,0,2016,Round 18
72,51,Sam Gibson,MID,1,1,0,50,2,9,3,2016,Round 18
73,51,Todd Goldstein,RUC,1,0,0,100,1,4,4,2016,Round 18
74,51,Toby Greene,FWD,1,0,1,100,1,5,1,2016,Round 18
75,51,Jade Gresham,FWD,1,0,0,100,1,3,1,2016,Round 18
76,51,Jonathon Griffin,RUC,1,0,1,100,1,2,1,2016,Round 18
77,51,Cameron Guthrie,MID,1,1,0,50,2,4,1,2016,Round 18
78,51,Will Hams,FWD,1,1,0,50,2,7,1,2016,Round 18
79,51,Pearce Hanley,MID,1,0,0,100,1,6,0,2016,Round 18
80,51,Josh Hill,FWD,1,0,0,100,1,3,0,2016,Round 18
81,51,Eric Hipwood,KEYF,1,1,1,33.3,3,5,0,2016,Round 18
82,51,Kieren Jack,MID,1,2,1,33.3,3,6,2,2016,Round 18
83,51,Matt Jones,MID,1,0,0,50,2,3,1,2016,Round 18
84,51,Lin Jong,FWD,1,0,0,33.3,3,1,0,2016,Round 18
85,51,Josh P. Kennedy,MID,1,0,0,50,2,7,1,2016,Round 18
86,51,Dean Kent,FWD,1,1,0,50,2,2,1,2016,Round 18
87,51,Matthew Kreuzer,RUC,1,0,0,100,1,2,0,2016,Round 18
88,51,Kyle Langford,FWD,1,0,0,100,1,9,2,2016,Round 18
89,51,Scott Lycett,RUC,1,0,0,100,1,3,1,2016,Round 18
90,51,Jamie Macmillan,DEF,1,0,0,100,1,2,1,2016,Round 18
91,51,Jack Martin,DEF,1,0,0,100,1,5,2,2016,Round 18
92,51,Stefan Martin,RUC,1,1,3,50,2,13,9,2016,Round 18
93,51,Brandon Matera,FWD,1,2,1,33.3,3,4,0,2016,Round 18
94,51,Sam Mayes,DEF,1,0,0,100,1,2,0,2016,Round 18
95,51,Lincoln McCarthy,FWD,1,0,1,50,2,3,1,2016,Round 18
96,51,Anthony McDonald-Tipungwuti,DEF,1,3,1,25,4,6,0,2016,Round 18
97,51,Ben McEvoy,RUC,1,1,2,50,2,4,0,2016,Round 18
98,51,Lachie Neale,MID,1,0,0,100,1,5,1,2016,Round 18
99,51,Jonathan O'Rourke,MID,1,1,2,50,2,7,0,2016,Round 18
100,51,Jonathon Patton,KEYF,1,0,0,100,1,3,0,2016,Round 18
101,51,Danyle Pearce,MID,1,0,2,100,1,6,1,2016,Round 18
102,51,Scott Pendlebury,MID,1,1,2,50,2,11,3,2016,Round 18
103,51,Christian Petracca,FWD,1,0,0,100,1,4,1,2016,Round 18
104,51,Matthew Priddis,MID,1,0,0,100,1,4,1,2016,Round 18
105,51,Paul Puopolo,FWD,1,1,0,50,2,6,1,2016,Round 18
106,51,Jack Redpath,KEYF,1,0,0,100,1,2,0,2016,Round 18
107,51,Sam J. Reid,FWD,1,1,0,50,2,5,2,2016,Round 18
108,51,Daniel Rich,MID,1,0,0,100,1,4,2,2016,Round 18
109,51,Daniel Rioli,FWD,1,0,0,50,2,4,0,2016,Round 18
110,51,Tom Rockliff,MID,1,0,0,100,1,6,1,2016,Round 18
111,51,Jay Schulz,KEYF,1,0,0,100,1,1,0,2016,Round 18
112,51,Tom Scully,MID,1,1,1,33.3,3,4,0,2016,Round 18
113,51,Alex Sexton,MID,1,0,3,50,2,10,2,2016,Round 18
114,51,Jack Silvagni,FWD,1,0,0,100,1,1,0,2016,Round 18
115,51,Clay Smith,FWD,1,1,0,50,2,3,1,2016,Round 18
116,51,Rhys Stanley,RUC,1,2,0,33.3,3,7,2,2016,Round 18
117,51,Jack Steven,MID,1,0,1,100,1,8,4,2016,Round 18
118,51,Matthew Suckling,DEF,1,0,0,100,1,4,2,2016,Round 18
119,51,Liam Sumner,FWD,1,0,1,100,1,3,0,2016,Round 18
120,51,Matt Taberner,KEYF,1,0,0,50,2,4,0,2016,Round 18
121,51,Maverick Weller,FWD,1,1,0,50,2,2,0,2016,Round 18
122,51,Brendan Whitecross,FWD,1,0,0,100,1,6,0,2016,Round 18
123,51,Chad Wingard,FWD,1,1,0,50,2,3,1,2016,Round 18
124,51,Nathan Wright,FWD,1,1,0,50,2,7,1,2016,Round 18
125,126,Blake Acres,FWD,0,0,0,0,0,0,0,2016,Round 18
126,126,Taylor Adams,MID,0,0,1,0,1,7,0,2016,Round 18
127,126,Callum Ah Chee,FWD,0,1,0,0,1,5,1,2016,Round 18
128,126,Brendon Ah Chee,FWD,0,0,0,0,0,1,0,2016,Round 18
129,126,James Aish,MID,0,1,1,0,1,5,1,2016,Round 18
130,126,Aliir Aliir,KEYD,0,0,1,0,0,4,2,2016,Round 18
131,126,Patrick Ambrose,KEYD,0,0,0,0,0,2,2,2016,Round 18
132,126,Jed Anderson,FWD,0,1,1,0,1,6,3,2016,Round 18
133,126,Harris Andrews,KEYD,0,0,0,0,0,0,0,2016,Round 18
134,126,David Astbury,KEYD,0,0,0,0,0,2,1,2016,Round 18
135,126,Rory Atkins,MID,0,2,0,0,2,5,2,2016,Round 18
136,126,Shaun Atley,DEF,0,0,0,0,0,2,1,2016,Round 18
137,126,Logan Austin,KEYD,0,0,0,0,0,3,3,2016,Round 18
