,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Tom Hawkins,KEYF,6,1,2,66.7,9,13,2,2018,Round 22
1,2,Lance Franklin,KEYF,5,4,2,55.6,9,12,1,2018,Round 22
2,3,Josh Caddy,FWD,4,0,1,80,5,6,0,2018,Round 22
3,3,Jack Gunston,KEYF,4,1,4,66.7,6,10,0,2018,Round 22
4,3,Jack Lonie,FWD,4,0,1,80,5,6,2,2018,Round 22
5,3,Dustin Martin,MID,4,0,0,100,4,11,1,2018,Round 22
6,3,Jake Melksham,FWD,4,1,2,80,5,11,0,2018,Round 22
7,3,Brandan Parfitt,FWD,4,0,3,100,4,11,0,2018,Round 22
8,3,Alex Sexton,FWD,4,0,0,80,5,8,1,2018,Round 22
9,10,Mitch Hannan,FWD,3,1,1,75,4,7,0,2018,Round 22
10,10,Cale Hooker,KEYD,3,1,0,75,4,6,0,2018,Round 22
11,10,Josh Jenkins,KEYF,3,1,1,75,4,6,0,2018,Round 22
12,10,Tim Kelly,FWD,3,2,1,60,5,12,3,2018,Round 22
13,10,Tom McDonald,KEYF,3,0,1,75,4,4,0,2018,Round 22
14,10,Willie Rioli,FWD,3,2,2,60,5,8,1,2018,Round 22
15,10,Paddy Ryder,RUC,3,0,0,100,3,5,2,2018,Round 22
16,10,Jarrad Waite,KEYF,3,1,1,60,5,9,0,2018,Round 22
17,18,Shaun Atley,FWD,2,0,0,66.7,3,8,0,2018,Round 22
18,18,Travis Boak,FWD,2,0,0,66.7,3,7,3,2018,Round 22
19,18,Luke Breust,FWD,2,1,1,66.7,3,7,1,2018,Round 22
20,18,Mitch Brown,KEYF,2,0,0,66.7,3,3,1,2018,Round 22
21,18,Charlie Curnow,KEYF,2,0,0,66.7,3,3,0,2018,Round 22
22,18,Jordan De Goey,FWD,2,2,0,50,4,7,1,2018,Round 22
23,18,Todd Goldstein,RUC,2,0,0,100,2,5,3,2018,Round 22
24,18,Hugh Greenwood,MID,2,1,0,66.7,3,6,1,2018,Round 22
25,18,Jack Henry,DEF,2,0,1,100,2,7,1,2018,Round 22
26,18,Harry Himmelberg,KEYF,2,1,0,50,4,8,0,2018,Round 22
27,18,Mark Hutchings,MID,2,0,1,100,2,4,0,2018,Round 22
28,18,Kieren Jack,FWD,2,1,0,66.7,3,7,1,2018,Round 22
29,18,Lin Jong,FWD,2,0,1,100,2,5,1,2018,Round 22
30,18,Daniel Lloyd,FWD,2,0,2,66.7,3,7,1,2018,Round 22
31,18,Ben McEvoy,RUC,2,0,1,100,2,4,1,2018,Round 22
32,18,Mitch McGovern,KEYF,2,1,0,66.7,3,3,0,2018,Round 22
33,18,Tim Membrey,KEYF,2,1,0,50,4,3,0,2018,Round 22
34,18,Daniel Menzel,FWD,2,2,1,40,5,5,1,2018,Round 22
35,18,Brody Mihocek,KEYF,2,2,1,50,4,9,1,2018,Round 22
36,18,Luke Parker,MID,2,2,0,50,4,8,2,2018,Round 22
37,18,Tom Phillips,MID,2,0,1,100,2,10,1,2018,Round 22
38,18,Jack Riewoldt,KEYF,2,2,0,33.3,6,11,2,2018,Round 22
39,18,Jaidyn Stephenson,FWD,2,2,0,50,4,8,0,2018,Round 22
40,18,Lewis Taylor,FWD,2,1,0,66.7,3,6,0,2018,Round 22
41,18,Zach Tuohy,DEF,2,0,0,100,2,8,1,2018,Round 22
42,43,Gary Ablett,MID,1,2,0,33.3,3,6,0,2018,Round 22
43,43,Taylor Adams,MID,1,1,2,50,2,9,2,2018,Round 22
44,43,Brendon Ah Chee,FWD,1,0,0,100,1,2,1,2018,Round 22
45,43,Ben Ainsworth,FWD,1,1,0,50,2,5,0,2018,Round 22
46,43,Harris Andrews,KEYD,1,0,0,100,1,3,1,2018,Round 22
47,43,Mark Baguley,FWD,1,0,0,50,2,1,0,2018,Round 22
48,43,Liam Baker,FWD,1,0,0,100,1,2,0,2018,Round 22
49,43,Dayne Beams,MID,1,2,0,20,5,12,3,2018,Round 22
50,43,Tom Bellchambers,RUC,1,0,0,100,1,5,3,2018,Round 22
51,43,Eddie Betts,FWD,1,0,0,100,1,3,1,2018,Round 22
52,43,Jack Billings,FWD,1,0,2,100,1,7,1,2018,Round 22
53,43,Aiden Bonar,FWD,1,0,0,50,2,2,1,2018,Round 22
54,43,Jack Bowes,MID,1,1,0,50,2,7,3,2018,Round 22
55,43,Angus Brayshaw,MID,1,0,0,100,1,5,1,2018,Round 22
56,43,Shaun Burgoyne,MID,1,0,1,50,2,7,1,2018,Round 22
57,43,Jeremy Cameron,KEYF,1,1,1,33.3,3,6,1,2018,Round 22
58,43,Jason Castagna,FWD,1,0,0,100,1,1,0,2018,Round 22
59,43,Allen Christensen,FWD,1,0,0,100,1,3,1,2018,Round 22
60,43,Travis Colyer,FWD,1,0,1,100,1,5,1,2018,Round 22
61,43,Stephen Coniglio,MID,1,1,0,25,4,5,1,2018,Round 22
62,43,Mason Cox,KEYF,1,1,0,33.3,3,6,2,2018,Round 22
63,43,Jamie Cripps,FWD,1,1,2,50,2,5,0,2018,Round 22
64,43,Brayden Crossley,KEYF,1,0,0,100,1,1,0,2018,Round 22
65,43,Tom De Koning,KEYF,1,0,0,50,2,2,0,2018,Round 22
66,43,Paddy Dow,FWD,1,0,0,100,1,3,0,2018,Round 22
67,43,Brayden Fiorini,MID,1,0,0,100,1,2,0,2018,Round 22
68,43,Jordan Gallucci,FWD,1,1,1,50,2,5,4,2018,Round 22
69,43,Bryce Gibbs,MID,1,1,1,50,2,7,0,2018,Round 22
70,43,Billy Gowers,FWD,1,1,1,50,2,5,0,2018,Round 22
71,43,Sam Gray,FWD,1,0,0,50,2,2,1,2018,Round 22
72,43,Robbie Gray,FWD,1,1,1,50,2,6,1,2018,Round 22
73,43,Fergus Greene,FWD,1,1,0,50,2,2,1,2018,Round 22
74,43,Jade Gresham,FWD,1,1,1,33.3,3,7,1,2018,Round 22
75,43,Brodie Grundy,RUC,1,0,0,100,1,7,4,2018,Round 22
76,43,James Harmes,MID,1,1,2,33.3,3,7,4,2018,Round 22
77,43,Will Hayward,FWD,1,1,1,33.3,3,4,2,2018,Round 22
78,43,Bradley Hill,MID,1,0,0,100,1,3,0,2018,Round 22
79,43,Nick Holman,FWD,1,1,0,33.3,3,4,0,2018,Round 22
80,43,Lachie Hunter,MID,1,0,0,100,1,6,2,2018,Round 22
81,43,Jarman Impey,DEF,1,1,0,50,2,4,1,2018,Round 22
82,43,Jason Johannisen,DEF,1,0,0,100,1,2,0,2018,Round 22
83,43,Nathan Jones,MID,1,1,1,50,2,7,1,2018,Round 22
84,43,Dean Kent,FWD,1,1,1,50,2,7,0,2018,Round 22
85,43,Riley Knight,FWD,1,0,0,100,1,4,0,2018,Round 22
86,43,Mark LeCras,FWD,1,0,1,50,2,5,0,2018,Round 22
87,43,Tom Lynch,FWD,1,1,2,50,2,7,2,2018,Round 22
88,43,Jarryd Lyons,MID,1,2,2,25,4,6,2,2018,Round 22
89,43,Chris Masten,MID,1,0,0,100,1,4,0,2018,Round 22
90,43,Rhys Mathieson,FWD,1,0,0,100,1,1,0,2018,Round 22
91,43,Chris Mayne,MID,1,0,0,100,1,4,2,2018,Round 22
92,43,Tom McCartin,KEYF,1,0,0,100,1,4,0,2018,Round 22
93,43,Hugh McCluggage,MID,1,1,0,50,2,6,3,2018,Round 22
94,43,Toby McLean,FWD,1,1,0,33.3,3,5,2,2018,Round 22
95,43,Sam Menegola,FWD,1,0,1,100,1,9,2,2018,Round 22
96,43,David Mundy,FWD,1,0,0,100,1,5,0,2018,Round 22
97,43,Jordan Murdoch,FWD,1,1,2,50,2,9,4,2018,Round 22
98,43,Conor Nash,KEYF,1,2,1,33.3,3,8,2,2018,Round 22
99,43,Jack Newnes,FWD,1,0,1,100,1,4,2,2018,Round 22
100,43,Adam Oxley,DEF,1,0,1,100,1,2,1,2018,Round 22
101,43,Darcy Parish,FWD,1,1,0,50,2,3,0,2018,Round 22
102,43,Ben Paton,FWD,1,1,0,50,2,3,0,2018,Round 22
103,43,Jared Polec,MID,1,0,1,100,1,3,0,2018,Round 22
104,43,Cam Rayner,FWD,1,2,0,33.3,3,4,1,2018,Round 22
105,43,Liam Ryan,FWD,1,0,1,50,2,3,0,2018,Round 22
106,43,Josh Schache,KEYF,1,0,0,50,2,4,0,2018,Round 22
107,43,Dom Sheed,MID,1,0,2,100,1,9,0,2018,Round 22
108,43,Tommy Sheridan,MID,1,0,0,100,1,2,0,2018,Round 22
109,43,Dylan Shiel,MID,1,1,0,50,2,8,2,2018,Round 22
110,43,Steele Sidebottom,MID,1,0,1,50,2,11,2,2018,Round 22
111,43,Brayden Sier,MID,1,0,0,100,1,6,2,2018,Round 22
112,43,Jack Silvagni,FWD,1,0,0,100,1,2,0,2018,Round 22
113,43,Jy Simpkin,FWD,1,0,0,100,1,4,1,2018,Round 22
114,43,Kade Simpson,DEF,1,0,0,100,1,7,5,2018,Round 22
115,43,Devon Smith,FWD,1,0,1,100,1,6,3,2018,Round 22
116,43,Brandon Starcevich,FWD,1,0,0,100,1,3,0,2018,Round 22
117,43,Jack Steele,MID,1,0,0,100,1,7,3,2018,Round 22
118,43,Jake Stringer,FWD,1,2,0,33.3,3,4,0,2018,Round 22
119,43,Harry Taylor,KEYD,1,0,0,100,1,2,1,2018,Round 22
120,43,Josh Thomas,FWD,1,0,0,50,2,4,0,2018,Round 22
121,43,Jackson Thurlow,MID,1,0,2,100,1,7,3,2018,Round 22
122,43,Jackson Trengove,KEYD,1,0,0,33.3,3,3,1,2018,Round 22
123,43,Travis Varcoe,FWD,1,0,1,100,1,7,1,2018,Round 22
124,43,Nathan Vardy,RUC,1,1,1,50,2,6,2,2018,Round 22
125,43,Daniel Venables,FWD,1,0,0,100,1,3,0,2018,Round 22
126,43,Josh Walker,KEYD,1,1,0,50,2,7,4,2018,Round 22
127,43,Will Walker,FWD,1,2,0,33.3,3,3,0,2018,Round 22
128,43,Mitch Wallis,FWD,1,0,0,100,1,5,1,2018,Round 22
129,43,Jack Watts,KEYF,1,0,1,100,1,5,0,2018,Round 22
130,43,Sam Weideman,KEYF,1,2,0,25,4,6,0,2018,Round 22
131,43,Justin Westhoff,KEYF,1,0,1,100,1,3,1,2018,Round 22
132,43,Mason Wood,FWD,1,1,0,50,2,3,0,2018,Round 22
133,43,James Worpel,FWD,1,0,0,100,1,5,1,2018,Round 22
134,43,Matthew Wright,FWD,1,0,0,50,2,3,1,2018,Round 22
135,43,Elliot Yeo,MID,1,1,1,50,2,4,0,2018,Round 22
136,43,Aaron Young,FWD,1,0,1,100,1,3,0,2018,Round 22
137,43,Jack Ziebell,FWD,1,0,1,100,1,6,0,2018,Round 22
138,43,Aaron vandenBerg,FWD,1,0,0,100,1,4,2,2018,Round 22
139,140,Ryan Abbott,RUC,0,1,0,0,1,9,4,2018,Round 22
140,140,Blake Acres,FWD,0,0,0,0,0,2,1,2018,Round 22
141,140,Callum Ah Chee,DEF,0,0,0,0,0,1,0,2018,Round 22
142,140,James Aish,MID,0,0,0,0,0,5,2,2018,Round 22
143,140,Aliir Aliir,KEYD,0,0,0,0,0,6,2,2018,Round 22
144,140,Jed Anderson,MID,0,0,0,0,0,6,1,2018,Round 22
145,140,David Armitage,FWD,0,2,1,0,2,5,1,2018,Round 22
146,140,Rory Atkins,MID,0,0,1,0,0,3,0,2018,Round 22
147,140,Logan Austin,KEYD,0,0,0,0,0,1,0,2018,Round 22
148,140,Zac Bailey,FWD,0,0,2,0,0,5,2,2018,Round 22
149,140,Hayden Ballantyne,FWD,0,1,0,0,1,1,0,2018,Round 22
150,140,Bailey Banfield,FWD,0,0,1,0,0,3,0,2018,Round 22
151,140,Michael Barlow,MID,0,0,0,0,0,4,1,2018,Round 22
152,140,Tom Barrass,KEYD,0,0,0,0,0,2,1,2018,Round 22
153,140,Jarrod Berry,MID,0,0,0,0,0,2,0,2018,Round 22
154,140,Mark Blicavs,KEYD,0,0,0,0,0,4,3,2018,Round 22
