,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Tom Hawkins,KEYF,4,3,1,50,8,13,1,2022,Preliminary Finals
1,2,Tom Papley,FWD,3,2,0,60,5,5,2,2022,Preliminary Finals
2,2,Tyson Stengle,FWD,3,0,0,100,3,4,0,2022,Preliminary Finals
3,4,Patrick Dangerfield,MID,2,2,1,50,4,8,0,2022,Preliminary Finals
4,4,Jamie Elliott,FWD,2,2,0,50,4,4,0,2022,Preliminary Finals
5,4,Lance Franklin,KEYF,2,1,0,66.7,3,5,0,2022,Preliminary Finals
6,4,Eric Hipwood,KEYF,2,1,0,66.7,3,5,1,2022,Preliminary Finals
7,4,Will Hoskin-Elliott,FWD,2,0,1,100,2,5,1,2022,Preliminary Finals
8,4,Beau McCreery,FWD,2,0,0,100,2,3,0,2022,Preliminary Finals
9,4,Gryan Miers,FWD,2,0,3,100,2,10,0,2022,Preliminary Finals
10,4,Gary Rohan,FWD,2,0,0,100,2,4,0,2022,Preliminary Finals
11,12,Callum Ah Chee,MID,1,0,0,100,1,1,0,2022,Preliminary Finals
12,12,Zac Bailey,FWD,1,2,0,33.3,3,5,0,2022,Preliminary Finals
13,12,Jarrod Berry,MID,1,0,1,100,1,2,0,2022,Preliminary Finals
14,12,Trent Bianco,FWD,1,0,0,100,1,2,0,2022,Preliminary Finals
15,12,Charlie Cameron,FWD,1,1,0,33.3,3,2,0,2022,Preliminary Finals
16,12,Darcy Cameron,RUC,1,1,3,50,2,6,3,2022,Preliminary Finals
17,12,Jeremy Cameron,KEYF,1,2,1,33.3,3,5,1,2022,Preliminary Finals
18,12,Ryan Clarke,FWD,1,0,0,100,1,3,0,2022,Preliminary Finals
19,12,Brad Close,FWD,1,0,2,50,2,9,1,2022,Preliminary Finals
20,12,Jack Crisp,MID,1,0,0,100,1,9,0,2022,Preliminary Finals
21,12,Nick Daicos,DEF,1,0,0,100,1,7,2,2022,Preliminary Finals
22,12,Josh Daicos,MID,1,2,0,33.3,3,7,1,2022,Preliminary Finals
23,12,Jack Ginnivan,FWD,1,0,1,50,2,2,0,2022,Preliminary Finals
24,12,Zach Guthrie,DEF,1,0,1,100,1,6,5,2022,Preliminary Finals
25,12,Isaac Heeney,FWD,1,1,1,33.3,3,6,1,2022,Preliminary Finals
26,12,Max Holmes,MID,1,1,2,50,2,6,2,2022,Preliminary Finals
27,12,Lincoln McCarthy,FWD,1,0,1,100,1,3,0,2022,Preliminary Finals
28,12,Logan McDonald,KEYF,1,0,0,100,1,1,0,2022,Preliminary Finals
29,12,Justin McInerney,MID,1,0,0,100,1,4,4,2022,Preliminary Finals
30,12,Brody Mihocek,KEYF,1,0,0,50,2,1,0,2022,Preliminary Finals
31,12,Luke Parker,MID,1,0,0,50,2,4,1,2022,Preliminary Finals
32,12,Sam Reid,KEYF,1,0,0,100,1,5,1,2022,Preliminary Finals
33,12,James Rowbottom,MID,1,1,1,50,2,6,2,2022,Preliminary Finals
34,12,Joel Selwood,MID,1,0,1,100,1,6,3,2022,Preliminary Finals
35,12,Steele Sidebottom,MID,1,1,0,50,2,4,2,2022,Preliminary Finals
36,12,Dylan Stephens,MID,1,0,0,100,1,4,0,2022,Preliminary Finals
37,12,Chad Warner,MID,1,1,2,33.3,3,4,2,2022,Preliminary Finals
38,39,Harris Andrews,KEYD,0,0,0,0,0,2,0,2022,Preliminary Finals
39,39,Noah Answerth,DEF,0,0,1,0,0,1,0,2022,Preliminary Finals
40,39,Tom Atkins,DEF,0,0,0,0,0,2,0,2022,Preliminary Finals
41,39,Jed Bews,DEF,0,0,0,0,0,3,0,2022,Preliminary Finals
42,39,Nick Blakey,DEF,0,0,0,0,0,2,2,2022,Preliminary Finals
43,39,Mark Blicavs,RUC,0,0,0,0,0,5,4,2022,Preliminary Finals
44,39,Braeden Campbell,DEF,0,0,1,0,0,1,0,2022,Preliminary Finals
45,39,Keidean Coleman,DEF,0,0,1,0,0,1,0,2022,Preliminary Finals
46,39,Mason Cox,RUC,0,0,0,0,0,2,2,2022,Preliminary Finals
47,39,Joe Daniher,KEYF,0,1,1,0,2,6,0,2022,Preliminary Finals
48,39,Jordan De Goey,MID,0,0,0,0,1,5,2,2022,Preliminary Finals
49,39,Sam De Koning,KEYD,0,0,0,0,0,0,0,2022,Preliminary Finals
50,39,Mitch Duncan,DEF,0,0,1,0,0,5,0,2022,Preliminary Finals
51,39,Oliver Florent,DEF,0,0,0,0,0,1,1,2022,Preliminary Finals
52,39,Robbie Fox,DEF,0,1,0,0,1,1,0,2022,Preliminary Finals
53,39,Darcy Gardiner,KEYD,0,0,0,0,0,2,1,2022,Preliminary Finals
54,39,Errol Gulden,FWD,0,2,0,0,2,4,1,2022,Preliminary Finals
55,39,Cameron Guthrie,MID,0,0,1,0,0,5,0,2022,Preliminary Finals
56,39,Will Hayward,FWD,0,0,0,0,0,1,0,2022,Preliminary Finals
57,39,Jack Henry,KEYD,0,0,0,0,0,1,0,2022,Preliminary Finals
58,39,Tom Hickey,RUC,0,0,1,0,0,6,6,2022,Preliminary Finals
59,39,Jeremy Howe,KEYD,0,0,0,0,0,0,0,2022,Preliminary Finals
60,39,Ash Johnson,KEYF,0,0,0,0,0,0,0,2022,Preliminary Finals
61,39,Jake Kolodjashnij,KEYD,0,0,0,0,0,7,5,2022,Preliminary Finals
62,39,Nathan Kreuger,KEYF,0,1,0,0,1,3,2,2022,Preliminary Finals
