,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jack Riewoldt,KEYF,11,2,1,84.6,13,16,1,2014,Round 10
1,2,Eddie Betts,FWD,4,1,0,80,5,5,1,2014,Round 10
2,2,Charlie Dixon,KEYF,4,0,0,100,4,7,2,2014,Round 10
3,2,Tom Hawkins,KEYF,4,3,3,57.1,7,11,0,2014,Round 10
4,2,Tom J. Lynch,KEYF,4,1,2,80,5,9,1,2014,Round 10
5,2,Angus Monfries,FWD,4,1,0,80,5,5,2,2014,Round 10
6,7,Jarryd Blair,FWD,3,1,1,75,0,0,0,2014,Round 10
7,7,Luke Breust,FWD,3,0,1,75,4,6,2,2014,Round 10
8,7,Jamie Cripps,FWD,3,1,1,75,0,0,0,2014,Round 10
9,7,Jack Gunston,FWD,3,1,0,60,5,4,0,2014,Round 10
10,7,Brandon Matera,FWD,3,1,0,50,6,8,1,2014,Round 10
11,7,Troy Menzel,FWD,3,2,0,60,5,6,0,2014,Round 10
12,7,Drew Petrie,KEYF,3,0,0,75,4,5,0,2014,Round 10
13,7,Lindsay Thomas,FWD,3,2,0,60,5,6,0,2014,Round 10
14,7,Chad Wingard,FWD,3,3,2,50,6,8,2,2014,Round 10
15,16,Jimmy Bartel,FWD,2,2,0,50,4,16,5,2014,Round 10
16,16,Ryan Bastinac,MID,2,2,0,40,5,7,0,2014,Round 10
17,16,Dayne Beams,MID,2,1,1,66.7,0,0,0,2014,Round 10
18,16,Harley Bennell,FWD,2,1,1,66.7,3,5,1,2014,Round 10
19,16,Shaun Burgoyne,DEF,2,0,0,100,2,4,1,2014,Round 10
20,16,Adam Cooney,MID,2,0,1,100,2,3,0,2014,Round 10
21,16,Dean Cox,RUC,2,1,1,66.7,0,0,0,2014,Round 10
22,16,Sam Docherty,DEF,2,0,0,100,2,5,1,2014,Round 10
23,16,Mitch Duncan,MID,2,0,1,100,2,8,0,2014,Round 10
24,16,Jamie Elliott,FWD,2,0,2,100,0,0,0,2014,Round 10
25,16,Brandon Ellis,MID,2,0,1,100,2,8,2,2014,Round 10
