,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jeremy Cameron,KEYF,7,2,3,70,10,14,3,2016,Round 8
1,2,Mark LeCras,FWD,6,0,1,100,6,9,1,2016,Round 8
2,3,Lance Franklin,KEYF,5,0,1,100,5,8,0,2016,Round 8
3,3,Ben Griffiths,KEYF,5,1,1,83.3,6,9,0,2016,Round 8
4,3,Josh J. Kennedy,KEYF,5,1,1,83.3,6,8,1,2016,Round 8
5,3,Jake Stringer,FWD,5,0,0,100,5,7,0,2016,Round 8
6,7,Mason Cox,KEYF,4,2,0,66.7,6,9,2,2016,Round 8
7,7,Steven Motlop,FWD,4,0,2,66.7,6,11,0,2016,Round 8
8,7,Dayne Zorko,MID,4,0,0,80,5,8,1,2016,Round 8
9,10,Luke Breust,FWD,3,1,1,75,4,6,0,2016,Round 8
10,10,Ben Crocker,FWD,3,2,0,60,5,7,1,2016,Round 8
11,10,Andrejs Everitt,FWD,3,1,1,75,4,7,0,2016,Round 8
12,10,Jarrad Grant,FWD,3,0,0,100,3,5,1,2016,Round 8
13,10,Jack Gunston,KEYF,3,1,0,60,5,8,2,2016,Round 8
14,10,Shane Kersten,KEYF,3,2,0,60,5,10,0,2016,Round 8
15,10,Sam Lloyd,FWD,3,2,0,50,6,7,0,2016,Round 8
16,10,Rory Lobb,KEYF,3,0,0,100,3,5,0,2016,Round 8
17,10,Brandon Matera,FWD,3,1,0,75,4,5,1,2016,Round 8
18,10,Rhys Palmer,FWD,3,1,0,60,5,7,0,2016,Round 8
19,10,Jack Redpath,KEYF,3,1,1,42.9,7,8,0,2016,Round 8
20,10,Adam Treloar,MID,3,3,2,50,6,16,2,2016,Round 8
21,10,Jack Watts,KEYF,3,0,1,100,3,9,0,2016,Round 8
22,10,Jesse White,KEYF,3,2,1,42.9,7,9,0,2016,Round 8
23,24,Eddie Betts,FWD,2,2,0,50,4,6,0,2016,Round 8
24,24,Joe Daniher,KEYF,2,1,1,50,4,8,2,2016,Round 8
25,24,Jack Darling,KEYF,2,0,0,100,2,2,0,2016,Round 8
26,24,Majak Daw,RUC,2,2,0,40,5,7,1,2016,Round 8
27,24,Tory Dickson,FWD,2,0,0,100,2,4,2,2016,Round 8
28,24,Charlie Dixon,KEYF,2,1,1,66.7,3,8,2,2016,Round 8
29,24,Orazio Fantasia,FWD,2,1,1,66.7,3,4,0,2016,Round 8
30,24,Jeff Garlett,FWD,2,1,0,66.7,3,6,2,2016,Round 8
31,24,Dan Hannebery,MID,2,0,1,100,2,8,1,2016,Round 8
32,24,Mark Hutchings,MID,2,0,0,100,2,6,1,2016,Round 8
33,24,Josh Jenkins,KEYF,2,0,1,100,2,4,0,2016,Round 8
34,24,Liam Jones,KEYF,2,2,0,50,4,4,0,2016,Round 8
35,24,Josh Kelly,MID,2,2,0,50,4,8,1,2016,Round 8
36,24,Ben Kennedy,FWD,2,1,0,66.7,3,7,1,2016,Round 8
37,24,Matthew Kreuzer,RUC,2,0,0,100,2,6,2,2016,Round 8
38,24,Jed Lamb,FWD,2,1,0,50,4,6,0,2016,Round 8
39,24,Kyle Langford,FWD,2,0,1,100,2,4,0,2016,Round 8
40,24,Tom J. Lynch,KEYF,2,1,0,50,4,4,0,2016,Round 8
41,24,Ben McEvoy,RUC,2,0,2,100,2,5,1,2016,Round 8
42,24,Mitch McGovern,KEYF,2,0,0,100,2,3,0,2016,Round 8
43,24,Tim O'Brien,KEYF,2,1,0,66.7,3,6,0,2016,Round 8
44,24,Jonathon Patton,KEYF,2,0,2,66.7,3,10,2,2016,Round 8
45,24,Drew Petrie,KEYF,2,0,0,100,2,4,0,2016,Round 8
46,24,Liam Picken,MID,2,1,0,50,4,12,2,2016,Round 8
47,24,Daniel Rioli,FWD,2,1,1,66.7,3,5,1,2016,Round 8
48,24,Tom Scully,MID,2,0,1,100,2,9,2,2016,Round 8
49,24,Kurt Tippett,RUC,2,0,2,100,2,6,1,2016,Round 8
50,24,Jarrad Waite,KEYF,2,3,0,40,5,8,3,2016,Round 8
51,24,Josh Walker,KEYF,2,1,0,66.7,3,6,0,2016,Round 8
52,24,Taylor Walker,KEYF,2,0,0,100,2,5,0,2016,Round 8
53,24,Michael Walters,FWD,2,0,0,100,2,5,0,2016,Round 8
54,24,Justin Westhoff,KEYF,2,2,1,50,4,8,2,2016,Round 8
55,24,Chad Wingard,FWD,2,1,1,66.7,3,5,0,2016,Round 8
56,57,Gary Ablett,MID,1,0,1,100,1,5,2,2016,Round 8
57,57,Taylor Adams,MID,1,0,0,100,1,15,5,2016,Round 8
58,57,Karl Amon,FWD,1,0,0,100,1,5,2,2016,Round 8
59,57,Rory Atkins,MID,1,0,0,100,1,3,0,2016,Round 8
60,57,Hayden Ballantyne,FWD,1,2,1,33.3,3,5,0,2016,Round 8
61,57,Rohan Bewick,MID,1,0,0,100,1,4,1,2016,Round 8
62,57,Grant Birchall,DEF,1,0,0,100,1,4,1,2016,Round 8
63,57,Jarryd Blair,FWD,1,0,0,100,1,12,3,2016,Round 8
64,57,Travis Boak,MID,1,1,0,50,2,6,1,2016,Round 8
65,57,Matthew Broadbent,DEF,1,1,1,50,2,4,1,2016,Round 8
66,57,Ben Brown,KEYF,1,1,0,50,2,4,0,2016,Round 8
67,57,Josh Bruce,KEYF,1,1,1,33.3,3,5,1,2016,Round 8
68,57,Josh Caddy,FWD,1,2,0,33.3,3,7,0,2016,Round 8
69,57,Charles Cameron,FWD,1,0,1,100,1,4,0,2016,Round 8
70,57,Adam Cooney,MID,1,1,1,50,2,4,1,2016,Round 8
71,57,Jamie Cripps,FWD,1,2,0,33.3,3,5,0,2016,Round 8
72,57,Hayden Crozier,DEF,1,0,0,100,1,5,0,2016,Round 8
73,57,Bailey Dale,FWD,1,0,0,100,1,8,2,2016,Round 8
74,57,Jordan De Goey,FWD,1,3,1,25,4,12,1,2016,Round 8
75,57,Mitch Duncan,MID,1,0,1,100,1,10,0,2016,Round 8
76,57,Brad Ebert,MID,1,0,0,100,1,5,0,2016,Round 8
77,57,Brandon Ellis,MID,1,0,0,100,1,4,2,2016,Round 8
78,57,Corey Enright,DEF,1,0,0,100,1,5,0,2016,Round 8
79,57,Alex Fasolo,FWD,1,1,1,50,2,8,2,2016,Round 8
80,57,Bryce Gibbs,MID,1,0,1,100,1,7,2,2016,Round 8
81,57,Josh Gibson,KEYD,1,0,1,100,1,3,1,2016,Round 8
82,57,Josh Green,FWD,1,1,0,50,2,4,1,2016,Round 8
83,57,Jonathon Griffin,RUC,1,0,1,100,1,3,3,2016,Round 8
84,57,Brodie Grundy,RUC,1,2,1,33.3,3,10,5,2016,Round 8
85,57,Hamish Hartlett,DEF,1,0,1,100,1,4,1,2016,Round 8
86,57,Isaac Heeney,FWD,1,1,2,50,2,8,2,2016,Round 8
87,57,George Hewett,FWD,1,0,0,100,1,5,2,2016,Round 8
88,57,Bradley Hill,FWD,1,1,1,50,2,5,1,2016,Round 8
89,57,Stephen Hill,MID,1,1,0,50,2,3,1,2016,Round 8
90,57,Josh Hill,FWD,1,0,1,100,1,4,0,2016,Round 8
91,57,Jesse Hogan,KEYF,1,3,3,20,5,9,0,2016,Round 8
92,57,Lachie Hunter,MID,1,0,1,100,1,7,0,2016,Round 8
93,57,Kieren Jack,MID,1,1,0,50,2,7,4,2016,Round 8
94,57,Ben Jacobs,MID,1,0,0,100,1,3,0,2016,Round 8
95,57,Steve Johnson,FWD,1,2,2,33.3,3,7,1,2016,Round 8
96,57,Darcy Lang,FWD,1,1,1,50,2,6,0,2016,Round 8
