,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Charlie Dixon,KEYF,4,1,2,66.7,6,9,1,2017,Round 11
1,2,Patrick Dangerfield,MID,3,3,0,50,6,9,4,2017,Round 11
2,2,Jamie Elliott,FWD,3,0,1,100,3,5,0,2017,Round 11
3,2,Josh Green,FWD,3,2,1,60,5,7,1,2017,Round 11
4,2,Toby Greene,FWD,3,2,2,42.9,7,10,0,2017,Round 11
5,2,Tom J. Lynch,KEYF,3,1,0,75,4,9,0,2017,Round 11
6,2,Daniel Menzel,FWD,3,0,1,100,3,5,0,2017,Round 11
7,2,Tom Scully,MID,3,0,1,100,3,7,1,2017,Round 11
8,2,Taylor Walker,KEYF,3,3,2,42.9,7,10,0,2017,Round 11
9,2,Zac Williams,DEF,3,1,1,60,5,12,4,2017,Round 11
10,2,Elliot Yeo,DEF,3,0,0,100,3,6,0,2017,Round 11
11,12,Shaun Atley,FWD,2,0,0,100,2,5,1,2017,Round 11
12,12,Tom Bellchambers,RUC,2,0,0,100,2,5,3,2017,Round 11
13,12,Luke Breust,FWD,2,1,0,66.7,3,5,1,2017,Round 11
14,12,Dan Butler,FWD,2,1,1,50,4,6,0,2017,Round 11
15,12,Jordan De Goey,FWD,2,2,0,50,4,8,2,2017,Round 11
16,12,Orazio Fantasia,FWD,2,0,0,66.7,3,6,2,2017,Round 11
17,12,Brady Grey,FWD,2,2,0,50,4,6,1,2017,Round 11
18,12,Tom Hawkins,KEYF,2,2,0,40,5,8,0,2017,Round 11
19,12,Josh Hill,FWD,2,0,1,66.7,3,6,0,2017,Round 11
20,12,Cale Hooker,KEYF,2,1,3,50,4,8,1,2017,Round 11
21,12,Will Hoskin-Elliott,MID,2,1,0,66.7,3,5,0,2017,Round 11
22,12,Jarman Impey,FWD,2,4,0,33.3,6,6,1,2017,Round 11
23,12,Josh Jenkins,KEYF,2,0,1,100,2,5,2,2017,Round 11
24,12,Kane Lambert,FWD,2,1,0,66.7,3,4,0,2017,Round 11
25,12,Ed Langdon,MID,2,0,0,100,2,4,0,2017,Round 11
26,12,Tom Lynch,FWD,2,2,1,33.3,6,12,1,2017,Round 11
27,12,Dustin Martin,MID,2,1,1,66.7,3,10,1,2017,Round 11
28,12,Anthony McDonald-Tipungwuti,FWD,2,0,0,100,2,4,0,2017,Round 11
29,12,Darcy Moore,KEYF,2,2,1,50,4,8,2,2017,Round 11
30,12,Jack Riewoldt,KEYF,2,2,1,50,4,9,4,2017,Round 11
31,12,Jarryd Roughead,KEYF,2,0,1,100,2,9,1,2017,Round 11
32,12,James Sicily,DEF,2,0,0,100,2,3,1,2017,Round 11
33,12,Harry Taylor,KEYF,2,1,3,66.7,3,8,0,2017,Round 11
34,12,Mason Wood,FWD,2,1,1,66.7,3,6,0,2017,Round 11
35,12,Peter Wright,KEYF,2,2,0,50,4,7,0,2017,Round 11
36,37,Brendon Ah Chee,FWD,1,0,0,50,2,8,3,2017,Round 11
37,37,Eddie Betts,FWD,1,1,2,33.3,3,4,0,2017,Round 11
38,37,Travis Boak,FWD,1,0,1,50,2,4,1,2017,Round 11
39,37,Matthew Broadbent,DEF,1,0,2,100,1,9,4,2017,Round 11
40,37,Ben Brown,KEYF,1,1,0,50,2,5,2,2017,Round 11
41,37,Charles Cameron,FWD,1,1,0,50,2,3,0,2017,Round 11
42,37,Jeremy Cameron,KEYF,1,3,0,25,4,7,0,2017,Round 11
43,37,Jason Castagna,FWD,1,0,0,100,1,3,1,2017,Round 11
44,37,Travis Colyer,MID,1,0,0,100,1,3,0,2017,Round 11
45,37,Trent Cotchin,MID,1,1,0,50,2,11,2,2017,Round 11
46,37,Jamie Cripps,FWD,1,1,0,50,2,5,0,2017,Round 11
47,37,Ben Crocker,FWD,1,1,0,50,2,4,0,2017,Round 11
48,37,Hayden Crozier,FWD,1,1,0,50,2,6,1,2017,Round 11
