,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Trent Cotchin,MID,5,1,0,83.3,6,11,0,2014,Round 15
1,1,Lance Franklin,KEYF,5,3,1,62.5,8,10,2,2014,Round 15
2,3,Eddie Betts,FWD,4,2,0,57.1,7,11,0,2014,Round 15
3,3,Drew Petrie,KEYF,4,1,0,80,5,5,0,2014,Round 15
4,3,Jake Stringer,FWD,4,2,0,66.7,6,7,3,2014,Round 15
5,6,Hayden Ballantyne,FWD,3,0,0,100,3,7,2,2014,Round 15
6,6,Luke Breust,FWD,3,0,1,75,4,4,1,2014,Round 15
7,6,Josh Green,FWD,3,0,0,75,4,3,1,2014,Round 15
8,6,Tom Hawkins,KEYF,3,1,1,60,5,5,0,2014,Round 15
9,6,Stephen Hill,MID,3,1,0,75,4,8,2,2014,Round 15
10,6,Luke Hodge,MID,3,0,1,100,3,6,0,2014,Round 15
11,6,Sam Jacobs,RUC,3,0,0,75,4,8,7,2014,Round 15
12,6,Mark Jamar,RUC,3,1,1,75,4,6,1,2014,Round 15
13,6,Jared Polec,MID,3,0,1,100,3,4,0,2014,Round 15
14,15,Gary Ablett,MID,2,0,1,100,2,5,1,2014,Round 15
15,15,James Aish,MID,2,0,0,100,2,6,3,2014,Round 15
16,15,Luke Ball,FWD,2,1,0,66.7,3,5,0,2014,Round 15
17,15,Claye Beams,MID,2,0,0,100,2,5,0,2014,Round 15
18,15,Grant Birchall,DEF,2,0,0,100,2,5,1,2014,Round 15
19,15,Marcus Bontempelli,FWD,2,0,1,100,2,5,1,2014,Round 15
20,15,Tomas Bugg,MID,2,0,0,100,2,4,2,2014,Round 15
21,15,Jeremy Cameron,KEYF,2,0,0,100,2,5,1,2014,Round 15
22,15,Jake Carlisle,KEYF,2,2,1,50,4,9,2,2014,Round 15
23,15,Travis Colyer,FWD,2,2,2,50,4,8,1,2014,Round 15
24,15,Stewart Crameri,FWD,2,0,1,100,2,3,0,2014,Round 15
25,15,Joe Daniher,KEYF,2,1,1,66.7,3,4,0,2014,Round 15
26,15,Chris Dawes,KEYF,2,0,1,66.7,3,5,0,2014,Round 15
27,15,Charlie Dixon,KEYF,2,1,0,50,4,6,1,2014,Round 15
28,15,Mitch Duncan,MID,2,0,1,100,2,6,2,2014,Round 15
29,15,Andrejs Everitt,MID,2,0,0,100,2,3,1,2014,Round 15
30,15,Jack Grimes,DEF,2,0,1,100,2,6,1,2014,Round 15
31,15,Lachie Henderson,KEYF,2,1,1,50,4,7,0,2014,Round 15
32,15,Josh P. Kennedy,MID,2,1,1,50,4,10,3,2014,Round 15
33,15,Josh J. Kennedy,KEYF,2,2,0,50,4,8,0,2014,Round 15
34,15,Shane Kersten,KEYF,2,1,0,66.7,3,3,0,2014,Round 15
35,15,Mark LeCras,FWD,2,2,1,50,4,11,2,2014,Round 15
36,15,Jordan Lewis,MID,2,0,1,66.7,3,10,1,2014,Round 15
37,15,Tom J. Lynch,KEYF,2,0,1,100,2,7,1,2014,Round 15
38,15,Jeremy McGovern,KEYF,2,3,1,40,5,8,0,2014,Round 15
39,15,Darren Minchington,FWD,2,0,0,66.7,3,4,2,2014,Round 15
40,15,Steven Motlop,FWD,2,1,1,66.7,3,5,1,2014,Round 15
41,15,Chris Newman,DEF,2,0,1,100,2,7,0,2014,Round 15
42,15,Scott Pendlebury,MID,2,0,1,100,2,6,2,2014,Round 15
43,15,Jack Riewoldt,KEYF,2,1,3,50,4,7,0,2014,Round 15
44,15,Jarryd Roughead,KEYF,2,4,0,28.6,7,10,1,2014,Round 15
45,15,Jay Schulz,KEYF,2,1,0,66.7,3,3,0,2014,Round 15
46,15,Joel Selwood,MID,2,0,0,100,2,8,1,2014,Round 15
47,15,Steele Sidebottom,MID,2,0,1,100,2,6,2,2014,Round 15
