,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Mitch Lewis,KEYF,6,2,1,60,10,11,0,2023,Round 10
1,2,Joe Daniher,KEYF,4,1,0,80,5,7,1,2023,Round 10
2,2,Max King,KEYF,4,1,1,44.4,9,9,1,2023,Round 10
3,2,Brody Mihocek,KEYF,4,0,0,100,4,6,1,2023,Round 10
4,5,Jye Amiss,KEYF,3,0,0,75,4,5,0,2023,Round 10
5,5,Luke Breust,FWD,3,1,0,75,4,5,0,2023,Round 10
6,5,Charlie Curnow,KEYF,3,2,1,50,6,8,0,2023,Round 10
7,5,Lance Franklin,KEYF,3,1,1,75,4,6,0,2023,Round 10
8,5,Tom Hawkins,KEYF,3,2,2,42.9,7,8,2,2023,Round 10
9,5,Jack Higgins,FWD,3,0,0,75,4,7,0,2023,Round 10
10,5,Ben King,KEYF,3,2,0,60,5,5,0,2023,Round 10
11,5,Michael Walters,FWD,3,0,1,75,4,7,1,2023,Round 10
12,13,Shai Bolton,FWD,2,0,0,100,2,6,0,2023,Round 10
13,13,Tyler Brockman,FWD,2,0,2,66.7,3,7,0,2023,Round 10
14,13,Dan Butler,FWD,2,1,0,66.7,3,5,0,2023,Round 10
15,13,Zak Butters,MID,2,1,0,40,5,12,4,2023,Round 10
16,13,Charlie Cameron,FWD,2,1,0,66.7,3,4,0,2023,Round 10
17,13,Callum Coleman-Jones,KEYF,2,0,2,66.7,3,6,1,2023,Round 10
18,13,Brent Daniels,FWD,2,1,2,66.7,3,9,0,2023,Round 10
19,13,Sam Durham,MID,2,0,0,100,2,7,0,2023,Round 10
20,13,Jeremy Finlayson,KEYF,2,2,0,40,5,6,1,2023,Round 10
21,13,Michael Frederick,FWD,2,1,2,66.7,3,8,1,2023,Round 10
22,13,Bayley Fritsch,FWD,2,1,1,40,5,7,1,2023,Round 10
23,13,Toby Greene,FWD,2,1,4,66.7,3,10,1,2023,Round 10
24,13,Jade Gresham,FWD,2,2,0,40,5,7,0,2023,Round 10
25,13,Jack Henry,KEYD,2,0,0,100,2,5,0,2023,Round 10
26,13,Eric Hipwood,KEYF,2,1,2,66.7,3,7,0,2023,Round 10
27,13,Jesse Hogan,KEYF,2,2,0,50,4,7,1,2023,Round 10
28,13,Ash Johnson,KEYF,2,0,1,100,2,3,0,2023,Round 10
29,13,Jacob Koschitzke,KEYF,2,1,0,50,4,4,0,2023,Round 10
