,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Charlie Dixon,KEYF,6,2,1,66.7,9,14,1,2013,Round 5
1,2,Harry Taylor,KEYD,5,2,1,71.4,7,11,1,2013,Round 5
2,2,Lindsay Thomas,FWD,5,1,0,83.3,6,6,1,2013,Round 5
3,4,Hayden Ballantyne,FWD,4,0,1,80,5,6,0,2013,Round 5
4,4,Jeff Garlett,FWD,4,1,1,80,5,6,1,2013,Round 5
5,4,Liam Jones,KEYF,4,2,0,66.7,6,7,1,2013,Round 5
6,4,Josh J. Kennedy,KEYF,4,0,0,100,4,8,0,2013,Round 5
7,4,Cyril Rioli,FWD,4,0,0,100,4,10,2,2013,Round 5
8,4,David Zaharakis,MID,4,1,1,80,5,9,1,2013,Round 5
9,10,Gary Ablett,MID,3,1,1,75,4,18,0,2013,Round 5
10,10,Max Bailey,RUC,3,0,0,100,3,3,1,2013,Round 5
11,10,Jonathan Brown,KEYF,3,1,0,75,4,7,0,2013,Round 5
12,10,Jeremy Cameron,KEYF,3,1,2,75,4,10,1,2013,Round 5
13,10,Matthew Jaensch,DEF,3,1,0,75,4,6,1,2013,Round 5
14,10,Chris Knights,FWD,3,1,1,75,4,7,1,2013,Round 5
15,10,Matthew Leuenberger,RUC,3,0,0,100,3,9,2,2013,Round 5
16,10,Chris Mayne,FWD,3,0,1,75,4,4,0,2013,Round 5
17,10,Steven Motlop,FWD,3,0,0,75,4,6,0,2013,Round 5
18,10,Setanta O'hAilpin,KEYF,3,1,1,75,4,7,2,2013,Round 5
19,10,Andy Otten,DEF,3,1,0,60,5,9,0,2013,Round 5
20,10,Devon Smith,FWD,3,2,0,60,5,9,2,2013,Round 5
21,10,Zac Smith,RUC,3,1,0,75,4,11,6,2013,Round 5
22,10,Jake Stringer,FWD,3,0,1,100,3,6,0,2013,Round 5
23,10,Ty Vickery,KEYF,3,0,1,100,3,5,1,2013,Round 5
24,10,Jason Winderlich,FWD,3,1,3,75,4,10,2,2013,Round 5
25,10,Chris Yarran,FWD,3,1,0,75,4,8,0,2013,Round 5
26,10,Dayne Zorko,FWD,3,4,1,42.9,7,16,1,2013,Round 5
27,28,Tom Bellchambers,RUC,2,1,1,66.7,3,9,6,2013,Round 5
28,28,Aaron Black,KEYF,2,1,2,66.7,3,6,1,2013,Round 5
29,28,Jarryd Blair,FWD,2,0,0,100,2,5,2,2013,Round 5
30,28,Travis Boak,MID,2,0,1,66.7,3,7,1,2013,Round 5
31,28,Travis Cloke,KEYF,2,3,0,33.3,6,8,0,2013,Round 5
32,28,Adam Cooney,MID,2,1,1,50,4,5,2,2013,Round 5
33,28,Aaron Cornelius,KEYF,2,1,0,66.7,3,6,0,2013,Round 5
34,28,Alwyn Davey,FWD,2,1,0,66.7,3,6,3,2013,Round 5
35,28,Max Gawn,RUC,2,0,0,100,2,3,1,2013,Round 5
36,28,Tyson Goldsack,DEF,2,0,0,100,2,3,0,2013,Round 5
37,28,Scott Gumbleton,KEYF,2,0,1,66.7,3,5,0,2013,Round 5
38,28,Hamish Hartlett,MID,2,2,0,50,4,7,3,2013,Round 5
39,28,Jeremy Howe,FWD,2,2,0,50,4,4,1,2013,Round 5
40,28,Tom J. Lynch,KEYF,2,1,2,66.7,3,9,1,2013,Round 5
41,28,Ben McGlynn,FWD,2,1,1,66.7,3,7,2,2013,Round 5
42,28,Luke McGuane,KEYF,2,0,0,100,2,6,1,2013,Round 5
43,28,Brock McLean,MID,2,1,2,50,4,12,0,2013,Round 5
44,28,Jackson Merrett,FWD,2,0,1,66.7,3,5,1,2013,Round 5
45,28,Angus Monfries,FWD,2,2,0,50,4,8,1,2013,Round 5
46,28,Leigh Montagna,MID,2,0,1,100,2,8,2,2013,Round 5
47,28,Jaeger O'Meara,MID,2,3,2,40,5,12,4,2013,Round 5
48,28,Rhys Palmer,FWD,2,0,0,66.7,3,5,1,2013,Round 5
49,28,Luke Parker,MID,2,0,2,100,2,9,2,2013,Round 5
50,28,Scott Pendlebury,MID,2,0,0,100,2,7,2,2013,Round 5
51,28,Nick Riewoldt,KEYF,2,1,1,66.7,3,9,0,2013,Round 5
52,28,Joel Selwood,MID,2,0,1,100,2,6,1,2013,Round 5
53,28,Clay Smith,MID,2,1,0,50,4,6,2,2013,Round 5
54,28,Luke Tapscott,FWD,2,1,0,66.7,3,4,1,2013,Round 5
55,28,Michael Walters,FWD,2,3,0,40,5,5,0,2013,Round 5
56,28,Jobe Watson,MID,2,1,0,66.7,3,6,0,2013,Round 5
57,28,Jack Watts,FWD,2,0,0,100,2,4,1,2013,Round 5
58,28,Chad Wingard,FWD,2,1,1,50,4,10,1,2013,Round 5
59,60,Leigh Adams,FWD,1,1,0,33.3,3,6,0,2013,Round 5
60,60,Jed Adcock,DEF,1,0,2,100,1,10,1,2013,Round 5
61,60,Dennis Armfield,FWD,1,0,0,100,1,3,0,2013,Round 5
62,60,Rohan Bail,MID,1,3,2,25,4,6,2,2013,Round 5
63,60,Eddie Betts,FWD,1,1,1,50,2,6,2,2013,Round 5
64,60,Rohan Bewick,FWD,1,3,3,20,5,11,0,2013,Round 5
65,60,Jude Bolton,FWD,1,3,0,25,4,5,1,2013,Round 5
66,60,Jared Brennan,MID,1,1,1,50,2,6,1,2013,Round 5
67,60,Matthew Broadbent,DEF,1,0,0,100,1,1,0,2013,Round 5
68,60,Tomas Bugg,DEF,1,0,0,100,1,2,0,2013,Round 5
69,60,Shaun Burgoyne,MID,1,0,1,100,1,6,1,2013,Round 5
70,60,Andrew Carrazzo,MID,1,0,2,50,2,10,4,2013,Round 5
71,60,Allen Christensen,FWD,1,1,0,33.3,3,8,1,2013,Round 5
72,60,Stephen Coniglio,MID,1,0,1,100,1,3,0,2013,Round 5
73,60,Kane Cornes,MID,1,0,0,100,1,5,1,2013,Round 5
74,60,Stewart Crameri,KEYF,1,1,2,50,2,5,1,2013,Round 5
75,60,Jamie Cripps,FWD,1,1,1,50,2,6,2,2013,Round 5
76,60,Ryan Crowley,MID,1,0,1,50,2,4,0,2013,Round 5
77,60,Luke Dahlhaus,FWD,1,1,1,33.3,3,6,1,2013,Round 5
78,60,Bradd Dalziell,FWD,1,0,1,100,1,7,1,2013,Round 5
79,60,Jack Darling,KEYF,1,1,0,25,4,3,1,2013,Round 5
80,60,Trent Dennis-Lane,FWD,1,1,0,50,2,3,0,2013,Round 5
81,60,Richard Douglas,MID,1,0,3,100,1,8,4,2013,Round 5
82,60,Jamie Elliott,FWD,1,0,2,100,1,6,1,2013,Round 5
83,60,Jarryn Geary,DEF,1,0,0,50,2,2,0,2013,Round 5
84,60,Bryce Gibbs,MID,1,0,0,100,1,2,1,2013,Round 5
85,60,Sam Gibson,MID,1,0,0,50,2,5,1,2013,Round 5
86,60,Adam Goodes,FWD,1,0,0,100,1,4,1,2013,Round 5
87,60,Shaun Grigg,MID,1,0,0,100,1,4,0,2013,Round 5
88,60,Jack Gunston,FWD,1,0,2,100,1,8,1,2013,Round 5
89,60,Ashton Hams,FWD,1,0,1,100,1,4,1,2013,Round 5
90,60,Bradley Hill,MID,1,1,0,50,2,3,1,2013,Round 5
91,60,Stephen Hill,MID,1,0,0,100,1,8,2,2013,Round 5
92,60,Josh Hill,FWD,1,1,1,50,2,5,1,2013,Round 5
93,60,Kieren Jack,MID,1,1,1,50,2,3,0,2013,Round 5
94,60,Sam Jacobs,RUC,1,1,0,50,2,3,0,2013,Round 5
95,60,Mark Jamar,RUC,1,0,0,100,1,5,3,2013,Round 5
96,60,Steve Johnson,MID,1,3,2,25,4,15,3,2013,Round 5
97,60,Nathan Jones,MID,1,0,0,100,1,3,1,2013,Round 5
98,60,Chris Judd,MID,1,2,2,33.3,3,7,1,2013,Round 5
99,60,James Kelly,MID,1,0,0,100,1,8,1,2013,Round 5
100,60,Josh P. Kennedy,MID,1,0,0,50,2,5,2,2013,Round 5
101,60,Justin Koschitzke,KEYF,1,0,0,100,1,2,0,2013,Round 5
102,60,Tom Lynch,FWD,1,0,0,100,1,8,1,2013,Round 5
103,60,Dustin Martin,FWD,1,2,0,25,4,6,2,2013,Round 5
104,60,Chris Masten,MID,1,0,0,100,1,7,1,2013,Round 5
105,60,Brandon Matera,FWD,1,1,3,50,2,8,0,2013,Round 5
106,60,Steven May,KEYF,1,1,1,33.3,3,5,0,2013,Round 5
107,60,Jordie McKenzie,MID,1,0,0,100,1,3,1,2013,Round 5
108,60,Jarrad McVeigh,DEF,1,1,1,50,2,8,1,2013,Round 5
109,60,Sam Mitchell,MID,1,0,1,100,1,10,3,2013,Round 5
110,60,Aaron Mullett,DEF,1,0,0,100,1,4,0,2013,Round 5
111,60,Shane Mumford,RUC,1,2,0,33.3,3,4,3,2013,Round 5
112,60,Marc Murphy,MID,1,0,1,100,1,9,1,2013,Round 5
113,60,Jake Neade,FWD,1,2,2,25,4,7,1,2013,Round 5
114,60,Michael Osborne,FWD,1,0,3,100,1,7,1,2013,Round 5
115,60,Marco Paparone,FWD,1,1,0,25,4,3,0,2013,Round 5
116,60,Cameron Pedersen,KEYD,1,0,1,100,1,4,1,2013,Round 5
117,60,Jared Petrenko,FWD,1,0,1,50,2,4,1,2013,Round 5
118,60,Drew Petrie,KEYF,1,1,0,50,2,4,0,2013,Round 5
119,60,James Podsiadly,KEYF,1,0,1,50,2,7,1,2013,Round 5
120,60,James Polkinghorne,MID,1,1,0,50,2,12,2,2013,Round 5
121,60,Dion Prestia,MID,1,1,2,50,2,8,2,2013,Round 5
122,60,Jack Redden,MID,1,1,2,50,2,10,4,2013,Round 5
123,60,Ted Richards,KEYD,1,0,0,100,1,2,1,2013,Round 5
124,60,Jack Riewoldt,KEYF,1,0,0,50,2,3,0,2013,Round 5
125,60,Tom Rockliff,MID,1,0,0,100,1,9,3,2013,Round 5
126,60,David Rodan,MID,1,0,0,100,1,4,1,2013,Round 5
127,60,Sebastian Ross,MID,1,0,0,100,1,2,1,2013,Round 5
128,60,Jordan Roughead,KEYD,1,0,0,100,1,5,2,2013,Round 5
129,60,Jarryd Roughead,KEYF,1,0,1,100,1,6,2,2013,Round 5
130,60,Heath Scotland,DEF,1,0,0,100,1,5,0,2013,Round 5
131,60,Tom Scully,MID,1,1,1,50,2,6,1,2013,Round 5
132,60,Dylan Shiel,MID,1,1,2,25,4,8,2,2013,Round 5
133,60,Steele Sidebottom,MID,1,2,1,33.3,3,11,3,2013,Round 5
134,60,Kade Simpson,DEF,1,0,1,100,1,8,1,2013,Round 5
135,60,Billie Smedts,FWD,1,1,1,25,4,6,2,2013,Round 5
136,60,Isaac Smith,MID,1,1,0,50,2,5,1,2013,Round 5
137,60,Danny Stanley,MID,1,0,0,50,2,4,1,2013,Round 5
138,60,Jack Steven,MID,1,0,0,100,1,3,0,2013,Round 5
139,60,Paul Stewart,FWD,1,0,0,100,1,1,0,2013,Round 5
140,60,Nicholas Suban,MID,1,1,1,50,2,5,1,2013,Round 5
141,60,Adam Tomlinson,KEYF,1,0,0,100,1,2,0,2013,Round 5
142,60,Bernie Vince,MID,1,0,1,100,1,4,1,2013,Round 5
143,60,Taylor Walker,KEYF,1,1,0,50,2,2,0,2013,Round 5
144,60,Daniel Wells,MID,1,1,1,50,2,9,1,2013,Round 5
145,60,Matthew White,MID,1,0,0,50,2,4,0,2013,Round 5
146,60,Jack Ziebell,MID,1,0,0,50,2,7,1,2013,Round 5
147,148,Liam Anthony,FWD,0,0,0,0,0,2,0,2013,Round 5
148,148,David Armitage,MID,0,0,0,0,0,2,0,2013,Round 5
149,148,Tony Armstrong,DEF,0,0,0,0,0,6,1,2013,Round 5
150,148,Shaun Atley,DEF,0,0,0,0,0,4,3,2013,Round 5
151,148,Mark Austin,KEYD,0,0,0,0,0,1,0,2013,Round 5
152,148,Mark Baguley,DEF,0,0,0,0,0,3,2,2013,Round 5
153,148,Michael Barlow,MID,0,1,0,0,1,2,1,2013,Round 5
154,148,Jimmy Bartel,DEF,0,0,0,0,0,10,3,2013,Round 5
155,148,Ryan Bastinac,MID,0,1,0,0,1,4,1,2013,Round 5
156,148,Jake Batchelor,DEF,0,0,0,0,0,1,0,2013,Round 5
157,148,Grant Birchall,DEF,0,0,0,0,0,5,2,2013,Round 5
158,148,Craig Bird,FWD,0,0,0,0,2,1,0,2013,Round 5
159,148,Sam Blease,FWD,0,0,1,0,0,4,0,2013,Round 5
160,148,Mark Blicavs,RUC,0,0,0,0,0,4,3,2013,Round 5
161,148,Matthew Boyd,MID,0,0,1,0,0,7,0,2013,Round 5
162,148,Kepler Bradley,KEYF,0,1,0,0,2,2,0,2013,Round 5
163,148,Jacob Brennan,DEF,0,1,0,0,2,3,0,2013,Round 5
164,148,Luke Breust,FWD,0,2,1,0,2,7,1,2013,Round 5
165,148,Greg Broughton,DEF,0,0,0,0,0,4,2,2013,Round 5
166,148,Luke Brown,DEF,0,0,0,0,0,1,0,2013,Round 5
167,148,Mitch Brown,KEYD,0,0,0,0,0,0,0,2013,Round 5
168,148,Nathan Brown,KEYD,0,0,0,0,0,0,0,2013,Round 5
169,148,Mitchell Brown,KEYD,0,0,0,0,0,4,1,2013,Round 5
170,148,Sam Butler,DEF,0,0,0,0,0,6,1,2013,Round 5
171,148,Shannon Byrnes,FWD,0,1,0,0,1,6,2,2013,Round 5
172,148,Josh Caddy,MID,0,0,0,0,1,2,0,2013,Round 5
173,148,Alipate Carlile,KEYD,0,0,0,0,0,3,1,2013,Round 5
174,148,Jake Carlisle,KEYD,0,0,0,0,0,1,0,2013,Round 5
175,148,Levi Casboult,KEYF,0,0,0,0,0,0,0,2013,Round 5
176,148,Dom Cassisi,MID,0,0,0,0,0,3,2,2013,Round 5
177,148,Kyle Cheney,DEF,0,0,0,0,0,0,0,2013,Round 5
178,148,Justin Clarke,KEYD,0,0,0,0,0,2,2,2013,Round 5
179,148,Martin Clarke,MID,0,0,0,0,0,5,1,2013,Round 5
180,148,Sam Colquhoun,MID,0,0,0,0,0,0,0,2013,Round 5
181,148,Travis Colyer,FWD,0,0,0,0,0,0,0,2013,Round 5
182,148,Joel Corey,MID,0,1,0,0,1,5,3,2013,Round 5
183,148,Trent Cotchin,MID,0,1,1,0,1,6,1,2013,Round 5
184,148,Dean Cox,RUC,0,1,0,0,1,6,4,2013,Round 5
185,148,Daniel Cross,MID,0,0,0,0,0,1,0,2013,Round 5
186,148,Ben Cunnington,MID,0,1,0,0,1,6,3,2013,Round 5
187,148,Ed Curnow,MID,0,0,0,0,0,6,2,2013,Round 5
