,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Josh Bruce,KEYF,10,2,0,83.3,12,13,1,2021,Round 3
1,2,Harry McKay,KEYF,7,5,0,53.8,13,13,0,2021,Round 3
2,3,Taylor Walker,KEYF,6,3,1,60,10,12,1,2021,Round 3
3,4,Toby Greene,FWD,5,2,0,62.5,8,8,1,2021,Round 3
4,4,Cale Hooker,KEYF,5,2,1,71.4,7,11,1,2021,Round 3
5,6,Josh J. Kennedy,KEYF,4,1,1,80,5,7,0,2021,Round 3
6,6,Ben King,KEYF,4,0,0,100,4,4,0,2021,Round 3
7,6,Tom Papley,FWD,4,1,0,66.7,6,8,1,2021,Round 3
8,6,Kysaiah Pickett,FWD,4,1,1,80,5,7,3,2021,Round 3
9,6,Jake Stringer,FWD,4,0,1,100,4,8,1,2021,Round 3
10,11,Joe Daniher,KEYF,3,3,1,50,6,9,0,2021,Round 3
11,11,Jack Darling,KEYF,3,0,2,100,3,8,2,2021,Round 3
12,11,Tim English,RUC,3,0,0,100,3,6,1,2021,Round 3
13,11,Bayley Fritsch,FWD,3,1,0,75,4,5,0,2021,Round 3
14,11,Robbie Gray,FWD,3,0,2,100,3,7,0,2021,Round 3
15,11,Jack Higgins,FWD,3,0,0,100,3,8,0,2021,Round 3
16,11,Tom J. Lynch,KEYF,3,3,1,50,6,7,1,2021,Round 3
17,11,Todd Marshall,KEYF,3,1,2,75,4,6,0,2021,Round 3
18,11,Anthony McDonald-Tipungwuti,FWD,3,1,1,75,4,8,2,2021,Round 3
19,11,Adam Treloar,FWD,3,1,1,75,4,12,3,2021,Round 3
20,11,Sam Wicks,FWD,3,2,2,50,6,8,0,2021,Round 3
21,22,Jack Billings,MID,2,1,0,66.7,3,6,2,2021,Round 3
22,22,Luke Breust,FWD,2,0,0,100,2,7,1,2021,Round 3
23,22,Chris Burgess,RUC,2,1,1,50,4,4,0,2021,Round 3
24,22,Charlie Cameron,FWD,2,1,0,66.7,3,4,0,2021,Round 3
25,22,Jason Castagna,FWD,2,1,1,40,5,6,0,2021,Round 3
26,22,Mason Cox,KEYF,2,1,1,66.7,3,6,3,2021,Round 3
27,22,Patrick Cripps,MID,2,0,0,100,2,10,2,2021,Round 3
28,22,Jamie Cripps,FWD,2,1,0,66.7,3,9,2,2021,Round 3
29,22,Josh Daicos,MID,2,2,0,50,4,5,1,2021,Round 3
30,22,Bailey Dale,DEF,2,0,1,100,2,6,2,2021,Round 3
31,22,Orazio Fantasia,FWD,2,0,0,66.7,3,7,1,2021,Round 3
32,22,Max Gawn,RUC,2,2,1,50,4,9,3,2021,Round 3
33,22,Mitch Georgiades,KEYF,2,1,0,66.7,3,5,1,2021,Round 3
