,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Kurt Tippett,KEYF,6,0,2,85.7,7,10,0,2013,Round 19
1,2,Travis Cloke,KEYF,5,0,0,100,5,11,0,2013,Round 19
2,2,Josh J. Kennedy,KEYF,5,2,1,62.5,8,10,1,2013,Round 19
3,2,Chad Wingard,FWD,5,0,0,100,5,10,2,2013,Round 19
4,5,Jeremy Cameron,KEYF,4,1,1,80,5,8,1,2013,Round 19
5,5,Patrick Dangerfield,MID,4,0,0,80,5,11,2,2013,Round 19
6,5,Lewis Johnston,KEYF,4,1,1,66.7,6,7,0,2013,Round 19
7,5,Michael Walters,FWD,4,1,1,66.7,6,9,2,2013,Round 19
8,5,Callan Ward,MID,4,0,1,100,4,8,2,2013,Round 19
9,5,Daniel Wells,MID,4,0,1,100,4,8,0,2013,Round 19
10,11,Hayden Ballantyne,FWD,3,3,1,42.9,7,11,3,2013,Round 19
11,11,Ryan Bastinac,MID,3,1,0,75,4,6,0,2013,Round 19
12,11,Jamie Elliott,FWD,3,0,0,100,3,6,0,2013,Round 19
13,11,Jarrad Grant,FWD,3,0,0,75,4,6,0,2013,Round 19
14,11,Robbie Gray,FWD,3,1,2,60,5,6,1,2013,Round 19
15,11,Hamish Hartlett,MID,3,0,0,100,3,5,0,2013,Round 19
16,11,Josh Hill,FWD,3,1,0,75,4,6,0,2013,Round 19
17,11,Daniel Merrett,KEYD,3,1,1,75,4,9,0,2013,Round 19
18,11,Steven Motlop,FWD,3,0,1,100,3,7,0,2013,Round 19
19,11,Ben Reid,KEYD,3,3,2,50,6,9,0,2013,Round 19
20,11,Daniel Rich,MID,3,0,0,75,4,7,3,2013,Round 19
21,11,Jack Riewoldt,KEYF,3,1,2,60,5,10,0,2013,Round 19
22,11,Alex Sexton,MID,3,1,1,75,4,7,1,2013,Round 19
23,11,Devon Smith,FWD,3,2,2,33.3,9,12,1,2013,Round 19
24,11,Brent Staker,KEYF,3,0,0,100,3,4,0,2013,Round 19
25,11,Zach Tuohy,DEF,3,0,0,100,3,5,3,2013,Round 19
26,27,Gary Ablett,MID,2,1,1,50,4,7,3,2013,Round 19
27,27,Leigh Adams,FWD,2,0,1,100,2,9,0,2013,Round 19
28,27,Harley Bennell,MID,2,1,1,50,4,6,0,2013,Round 19
29,27,Craig Bird,FWD,2,0,2,100,2,4,0,2013,Round 19
30,27,Jarryd Blair,FWD,2,1,0,50,4,8,2,2013,Round 19
31,27,Nathan Bock,KEYF,2,1,0,66.7,3,6,0,2013,Round 19
32,27,Jude Bolton,FWD,2,1,1,50,4,5,1,2013,Round 19
33,27,Campbell Brown,FWD,2,1,2,40,5,6,0,2013,Round 19
34,27,Tom Campbell,KEYF,2,0,2,100,2,5,0,2013,Round 19
35,27,Bradd Dalziell,FWD,2,0,2,100,2,11,3,2013,Round 19
36,27,Tory Dickson,FWD,2,0,0,66.7,3,5,2,2013,Round 19
37,27,Mitch Duncan,MID,2,0,1,66.7,3,7,1,2013,Round 19
38,27,Shane Edwards,FWD,2,0,0,100,2,6,1,2013,Round 19
39,27,Jack Fitzpatrick,RUC,2,1,1,33.3,6,7,1,2013,Round 19
40,27,Jeff Garlett,FWD,2,2,0,50,4,5,1,2013,Round 19
41,27,Daniel Giansiracusa,FWD,2,1,0,66.7,3,4,0,2013,Round 19
42,27,Jonathan Giles,RUC,2,1,2,66.7,3,6,1,2013,Round 19
43,27,Aaron Hall,FWD,2,1,1,66.7,3,6,0,2013,Round 19
44,27,Pearce Hanley,DEF,2,1,1,50,4,6,0,2013,Round 19
45,27,Lachie Henderson,KEYD,2,2,1,50,4,6,0,2013,Round 19
46,27,Stephen Hill,MID,2,0,0,100,2,3,1,2013,Round 19
47,27,Kieren Jack,MID,2,0,1,100,2,13,2,2013,Round 19
48,27,Daniel Jackson,MID,2,1,0,66.7,3,8,2,2013,Round 19
49,27,Dean Kent,FWD,2,1,0,50,4,4,0,2013,Round 19
50,27,Jed Lamb,MID,2,0,1,100,2,7,1,2013,Round 19
51,27,Thomas Lee,FWD,2,1,2,50,4,7,1,2013,Round 19
52,27,Luke McGuane,KEYF,2,0,2,100,2,5,0,2013,Round 19
53,27,Angus Monfries,FWD,2,0,2,100,2,7,1,2013,Round 19
54,27,Leigh Montagna,MID,2,0,1,100,2,7,0,2013,Round 19
55,27,Shane Mumford,RUC,2,0,0,100,2,10,8,2013,Round 19
56,27,Lachie Neale,MID,2,0,0,100,2,6,0,2013,Round 19
57,27,Jared Petrenko,FWD,2,1,1,50,4,8,3,2013,Round 19
58,27,Paul Puopolo,FWD,2,0,1,100,2,5,0,2013,Round 19
59,27,Nick Riewoldt,KEYF,2,2,0,50,4,6,0,2013,Round 19
60,27,Ahmed Saad,FWD,2,0,0,100,2,2,0,2013,Round 19
61,27,Will Schofield,DEF,2,0,1,100,2,7,2,2013,Round 19
62,27,Jay Schulz,KEYF,2,1,0,50,4,5,1,2013,Round 19
63,27,Koby Stevens,MID,2,2,2,50,4,10,1,2013,Round 19
64,27,Nicholas Suban,MID,2,1,3,66.7,3,9,3,2013,Round 19
65,27,Nathan Vardy,RUC,2,1,0,66.7,3,4,1,2013,Round 19
66,27,Jack Watts,FWD,2,1,0,66.7,3,5,0,2013,Round 19
67,27,Matthew White,MID,2,0,1,66.7,3,5,1,2013,Round 19
68,27,Lachie Whitfield,FWD,2,1,2,66.7,3,9,1,2013,Round 19
