,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Lance Franklin,KEYF,8,4,1,66.7,12,15,1,2017,Round 7
1,2,Jarrad Waite,KEYF,6,2,1,66.7,9,13,1,2017,Round 7
2,3,Mark LeCras,FWD,4,1,1,80,5,8,1,2017,Round 7
3,3,Jack Riewoldt,KEYF,4,1,1,80,5,7,0,2017,Round 7
4,3,Jarryd Roughead,KEYF,4,1,0,80,5,9,0,2017,Round 7
5,3,Clay Smith,FWD,4,0,1,100,4,7,0,2017,Round 7
6,3,Matt Taberner,KEYF,4,1,1,80,5,10,2,2017,Round 7
7,8,Callum Ah Chee,FWD,3,1,2,75,4,8,0,2017,Round 7
8,8,Eddie Betts,FWD,3,0,0,50,6,5,3,2017,Round 7
9,8,Joe Daniher,KEYF,3,0,0,100,3,8,0,2017,Round 7
10,8,Charlie Dixon,KEYF,3,1,1,75,4,8,0,2017,Round 7
11,8,Jamie Elliott,FWD,3,0,0,75,4,4,1,2017,Round 7
12,8,Jeff Garlett,FWD,3,1,0,60,5,5,0,2017,Round 7
13,8,Jade Gresham,FWD,3,0,1,100,3,4,0,2017,Round 7
14,8,Tom Hawkins,KEYF,3,0,1,100,3,5,0,2017,Round 7
15,8,Jesse Hogan,KEYF,3,0,1,100,3,6,1,2017,Round 7
16,8,Tom J. Lynch,KEYF,3,5,2,37.5,8,13,0,2017,Round 7
17,8,Sam Menegola,FWD,3,3,1,50,6,8,3,2017,Round 7
18,19,Blake Acres,FWD,2,0,0,100,2,5,0,2017,Round 7
19,19,Marcus Adams,KEYD,2,2,0,50,4,4,0,2017,Round 7
20,19,Jack Billings,FWD,2,3,1,40,5,9,2,2017,Round 7
21,19,Aaron Black,KEYF,2,0,0,66.7,3,2,0,2017,Round 7
22,19,Ben Brown,KEYF,2,1,1,66.7,3,4,1,2017,Round 7
23,19,Charles Cameron,FWD,2,0,1,50,4,7,1,2017,Round 7
24,19,Jeremy Cameron,KEYF,2,3,0,40,5,8,2,2017,Round 7
25,19,Levi Casboult,KEYF,2,0,0,66.7,3,3,1,2017,Round 7
26,19,Harry Cunningham,FWD,2,0,0,100,2,6,1,2017,Round 7
27,19,Ben Cunnington,MID,2,0,1,100,2,7,2,2017,Round 7
28,19,Jack Darling,KEYF,2,1,2,66.7,3,6,1,2017,Round 7
29,19,Jordan De Goey,FWD,2,0,0,100,2,4,0,2017,Round 7
30,19,Richard Douglas,MID,2,0,0,66.7,3,7,2,2017,Round 7
31,19,Trent Dumont,MID,2,2,1,50,4,7,2,2017,Round 7
32,19,Nat Fyfe,MID,2,0,0,100,2,8,3,2017,Round 7
33,19,Brady Grey,FWD,2,0,0,100,2,5,1,2017,Round 7
34,19,Jack Gunston,KEYF,2,0,3,100,2,7,0,2017,Round 7
35,19,Will Hayward,FWD,2,2,1,50,4,5,1,2017,Round 7
36,19,Shaun Higgins,MID,2,1,0,50,4,4,0,2017,Round 7
37,19,Josh Hill,FWD,2,0,2,100,2,8,1,2017,Round 7
38,19,Cale Hooker,KEYF,2,2,0,40,5,7,0,2017,Round 7
39,19,Jayden Hunt,DEF,2,0,1,100,2,6,0,2017,Round 7
