,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jarryd Roughead,KEYF,8,2,2,72.7,11,14,1,2014,Round 12
1,2,Harry Cunningham,FWD,4,0,0,100,4,6,1,2014,Round 12
2,2,Bryce Gibbs,MID,4,2,0,66.7,6,12,3,2014,Round 12
3,2,Robbie Gray,FWD,4,1,3,80,5,11,4,2014,Round 12
4,2,Tom Hawkins,KEYF,4,0,3,80,5,7,0,2014,Round 12
5,2,Dustin Martin,FWD,4,1,1,66.7,6,7,0,2014,Round 12
6,2,Drew Petrie,KEYF,4,1,2,57.1,7,12,2,2014,Round 12
7,2,Nick Riewoldt,KEYF,4,1,1,80,5,6,0,2014,Round 12
8,9,Charles Cameron,FWD,3,1,0,75,4,4,0,2014,Round 12
9,9,Joe Daniher,KEYF,3,4,0,42.9,7,10,0,2014,Round 12
10,9,Lance Franklin,KEYF,3,2,1,60,5,9,0,2014,Round 12
11,9,Andrew Gaff,MID,3,0,0,100,3,4,1,2014,Round 12
12,9,Jack Gunston,FWD,3,2,1,60,5,7,0,2014,Round 12
13,9,Brent Harvey,FWD,3,2,4,60,5,10,0,2014,Round 12
14,9,Luke Lowden,RUC,3,0,1,100,3,10,3,2014,Round 12
15,9,Matthew Pavlich,KEYF,3,3,0,42.9,7,9,0,2014,Round 12
16,9,Sam Reid,KEYF,3,0,0,100,3,5,1,2014,Round 12
17,9,Jack Riewoldt,KEYF,3,3,1,50,6,7,2,2014,Round 12
18,9,Jay Schulz,KEYF,3,2,1,42.9,7,11,1,2014,Round 12
19,9,Mathew Stokes,MID,3,1,3,75,4,10,5,2014,Round 12
20,9,Dale Thomas,FWD,3,0,0,100,3,8,1,2014,Round 12
21,9,Adam Treloar,MID,3,1,0,75,4,7,1,2014,Round 12
22,9,Chad Wingard,FWD,3,2,1,50,6,10,1,2014,Round 12
23,24,Ryan Bastinac,MID,2,0,0,100,2,5,0,2014,Round 12
24,24,Dayne Beams,MID,2,1,1,66.7,3,8,2,2014,Round 12
25,24,Jonathan Brown,KEYF,2,2,0,50,4,6,0,2014,Round 12
26,24,Travis Cloke,KEYF,2,1,0,40,5,6,0,2014,Round 12
27,24,Cory Dell'Olio,FWD,2,0,0,100,2,6,1,2014,Round 12
28,24,Charlie Dixon,KEYF,2,0,1,100,2,7,2,2014,Round 12
29,24,Xavier Ellis,DEF,2,0,0,100,2,2,1,2014,Round 12
30,24,Nat Fyfe,MID,2,1,0,50,4,4,0,2014,Round 12
31,24,Daniel Giansiracusa,FWD,2,1,2,66.7,3,7,0,2014,Round 12
32,24,Josh Green,FWD,2,0,0,66.7,3,5,1,2014,Round 12
33,24,George Horlin-Smith,MID,2,0,1,100,2,10,3,2014,Round 12
34,24,Nathan Hrovat,FWD,2,0,0,100,2,5,1,2014,Round 12
35,24,Lewis Jetta,FWD,2,0,0,100,2,4,0,2014,Round 12
36,24,Josh P. Kennedy,MID,2,0,1,100,2,8,1,2014,Round 12
37,24,Kade Kolodjashnij,DEF,2,0,0,100,2,3,0,2014,Round 12
38,24,Jeremy McGovern,KEYF,2,0,0,66.7,3,5,0,2014,Round 12
39,24,Troy Menzel,FWD,2,0,1,100,2,6,1,2014,Round 12
40,24,Jordan Murdoch,FWD,2,0,0,100,2,5,0,2014,Round 12
41,24,Robin Nahas,FWD,2,0,0,66.7,3,9,1,2014,Round 12
42,24,Rhys Palmer,FWD,2,0,1,100,2,6,1,2014,Round 12
43,24,Luke Parker,FWD,2,0,1,100,2,6,1,2014,Round 12
44,24,Jack Redden,MID,2,0,0,100,2,7,3,2014,Round 12
45,24,Josh Saunders,FWD,2,0,1,100,2,4,1,2014,Round 12
46,24,Tom Williams,KEYF,2,0,0,66.7,3,4,1,2014,Round 12
47,24,David Zaharakis,FWD,2,1,1,66.7,3,11,1,2014,Round 12
48,24,Jack Ziebell,MID,2,1,1,66.7,3,8,2,2014,Round 12
49,50,Gary Ablett,MID,1,2,3,33.3,3,11,2,2014,Round 12
50,50,James Aish,MID,1,0,1,50,2,3,0,2014,Round 12
51,50,Hayden Ballantyne,FWD,1,1,0,50,2,5,1,2014,Round 12
52,50,Jimmy Bartel,FWD,1,2,0,33.3,3,8,1,2014,Round 12
53,50,Claye Beams,MID,1,2,0,25,4,7,1,2014,Round 12
54,50,Harley Bennell,FWD,1,3,2,20,5,11,0,2014,Round 12
55,50,Rohan Bewick,MID,1,0,2,100,1,6,2,2014,Round 12
56,50,Aaron Black,KEYF,1,0,0,100,1,6,0,2014,Round 12
57,50,Luke Breust,FWD,1,0,2,100,1,4,0,2014,Round 12
58,50,Levi Casboult,KEYF,1,1,0,33.3,3,6,1,2014,Round 12
59,50,Dom Cassisi,DEF,1,1,0,33.3,3,5,4,2014,Round 12
60,50,Adam Cooney,MID,1,0,1,100,1,5,0,2014,Round 12
61,50,Stewart Crameri,FWD,1,0,0,100,1,8,0,2014,Round 12
62,50,Ben Cunnington,MID,1,0,0,50,2,6,4,2014,Round 12
63,50,Patrick Dangerfield,MID,1,0,1,100,1,5,1,2014,Round 12
64,50,Jack Darling,KEYF,1,0,1,100,1,4,1,2014,Round 12
65,50,Zac Dawson,KEYD,1,0,0,100,1,6,1,2014,Round 12
66,50,Matt Dea,DEF,1,0,0,100,1,3,1,2014,Round 12
67,50,Paul Duffield,DEF,1,1,2,50,2,7,2,2014,Round 12
68,50,Luke Dunstan,MID,1,0,0,100,1,3,1,2014,Round 12
69,50,Brad Ebert,MID,1,0,1,100,1,8,4,2014,Round 12
70,50,Shane Edwards,FWD,1,0,0,100,1,4,0,2014,Round 12
71,50,Jamie Elliott,FWD,1,1,0,33.3,3,3,0,2014,Round 12
72,50,Jeff Garlett,FWD,1,1,1,50,2,6,2,2014,Round 12
73,50,Tyson Goldsack,DEF,1,1,0,50,2,2,0,2014,Round 12
