,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Lance Franklin,KEYF,5,1,1,71.4,7,11,0,2017,Round 10
1,1,Jeff Garlett,FWD,5,4,1,45.5,11,13,1,2017,Round 10
2,1,Jake Stringer,FWD,5,2,0,62.5,8,9,0,2017,Round 10
3,4,Jamie Elliott,FWD,4,4,0,50,8,10,0,2017,Round 10
4,4,Andy Otten,KEYF,4,0,1,80,5,11,2,2017,Round 10
5,6,Dayne Beams,MID,3,1,0,75,4,7,0,2017,Round 10
6,6,Eddie Betts,FWD,3,2,0,60,5,9,0,2017,Round 10
7,6,Luke Breust,FWD,3,0,1,100,3,4,1,2017,Round 10
8,6,Charles Cameron,FWD,3,0,1,75,4,7,0,2017,Round 10
9,6,Patrick Dangerfield,MID,3,1,1,60,5,9,1,2017,Round 10
10,6,Joe Daniher,KEYF,3,0,1,75,4,5,1,2017,Round 10
11,6,Taylor Garner,FWD,3,0,1,100,3,6,1,2017,Round 10
12,6,Bryce Gibbs,MID,3,0,2,100,3,11,3,2017,Round 10
13,6,Robbie Gray,FWD,3,1,3,75,4,10,3,2017,Round 10
14,6,Mitch Hannan,FWD,3,1,0,75,4,6,1,2017,Round 10
15,6,James Harmes,FWD,3,0,1,100,3,5,0,2017,Round 10
16,6,Josh Jenkins,KEYF,3,1,0,60,5,10,1,2017,Round 10
17,6,Nathan Jones,MID,3,1,2,75,4,11,2,2017,Round 10
18,6,Josh J. Kennedy,KEYF,3,1,1,75,4,5,0,2017,Round 10
19,6,Brandon Matera,FWD,3,4,1,37.5,8,8,0,2017,Round 10
20,6,Wayne Milera,MID,3,1,0,75,4,6,2,2017,Round 10
21,6,Darcy Moore,KEYF,3,2,0,60,5,8,0,2017,Round 10
22,23,Michael Barlow,FWD,2,0,0,100,2,5,1,2017,Round 10
23,23,Shaun Burgoyne,MID,2,0,0,66.7,3,9,4,2017,Round 10
24,23,Josh Caddy,FWD,2,4,0,33.3,6,6,2,2017,Round 10
25,23,Jeremy Cameron,KEYF,2,0,0,66.7,3,6,1,2017,Round 10
26,23,Levi Casboult,KEYF,2,0,0,100,2,4,0,2017,Round 10
27,23,David Cuningham,FWD,2,0,1,66.7,3,7,0,2017,Round 10
28,23,Charlie Curnow,KEYF,2,0,1,66.7,3,4,0,2017,Round 10
29,23,Jack Darling,KEYF,2,1,1,66.7,3,5,0,2017,Round 10
30,23,Sam Docherty,DEF,2,1,0,66.7,3,8,2,2017,Round 10
31,23,Shane Edwards,FWD,2,1,1,50,4,9,1,2017,Round 10
32,23,Alex Fasolo,FWD,2,4,0,33.3,6,8,0,2017,Round 10
33,23,Brendon Goddard,MID,2,0,0,100,2,9,2,2017,Round 10
34,23,Toby Greene,FWD,2,3,1,22.2,9,9,2,2017,Round 10
35,23,Lachlan Hansen,KEYD,2,2,0,50,4,5,0,2017,Round 10
36,23,Isaac Heeney,MID,2,0,0,66.7,3,4,0,2017,Round 10
37,23,Shaun Higgins,MID,2,1,1,66.7,3,11,5,2017,Round 10
38,23,Lewis Jetta,FWD,2,0,0,100,2,11,3,2017,Round 10
39,23,Tom J. Lynch,KEYF,2,0,1,100,2,7,1,2017,Round 10
