,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jonathon Patton,KEYF,6,1,0,75,8,8,0,2016,Round 22
1,2,Eddie Betts,FWD,5,2,1,50,10,9,3,2016,Round 22
2,2,Josh J. Kennedy,KEYF,5,0,0,100,5,6,1,2016,Round 22
3,2,Steven Motlop,FWD,5,0,0,100,5,9,1,2016,Round 22
4,5,Dylan Buckley,FWD,3,0,0,100,3,4,0,2016,Round 22
5,5,Jeremy Cameron,KEYF,3,2,1,60,5,6,1,2016,Round 22
6,5,Jack Darling,KEYF,3,0,0,100,3,5,0,2016,Round 22
7,5,Jordan De Goey,FWD,3,1,0,75,4,8,1,2016,Round 22
8,5,Tory Dickson,FWD,3,1,0,75,4,5,0,2016,Round 22
9,5,Brent Harvey,FWD,3,2,0,50,6,10,3,2016,Round 22
10,5,Steve Johnson,FWD,3,1,1,50,6,6,0,2016,Round 22
11,5,Mitch McGovern,KEYF,3,2,0,60,5,8,2,2016,Round 22
12,5,Jesse White,KEYF,3,4,0,33.3,9,11,1,2016,Round 22
13,5,Shane Yarran,FWD,3,1,0,75,4,4,0,2016,Round 22
14,5,Aaron Young,FWD,3,0,0,100,3,4,0,2016,Round 22
15,16,Tom Bell,FWD,2,1,1,66.7,3,6,1,2016,Round 22
16,16,Ben Brown,KEYF,2,1,0,50,4,3,0,2016,Round 22
17,16,Shaun Burgoyne,DEF,2,2,1,50,4,7,1,2016,Round 22
18,16,Jack Crisp,MID,2,0,0,66.7,3,7,2,2016,Round 22
19,16,Nick Dal Santo,MID,2,0,0,100,2,8,1,2016,Round 22
20,16,Patrick Dangerfield,MID,2,4,1,28.6,7,13,4,2016,Round 22
21,16,Caleb Daniel,FWD,2,0,0,100,2,8,1,2016,Round 22
22,16,Joe Daniher,KEYF,2,3,0,40,5,9,0,2016,Round 22
23,16,Ryan Davis,FWD,2,1,0,66.7,3,6,1,2016,Round 22
24,16,Nick Graham,FWD,2,2,0,50,4,6,1,2016,Round 22
25,16,Robbie Gray,MID,2,1,2,66.7,3,10,2,2016,Round 22
26,16,Toby Greene,FWD,2,1,2,66.7,3,8,0,2016,Round 22
27,16,Levi Greenwood,FWD,2,1,0,66.7,3,8,0,2016,Round 22
28,16,Jack Gunston,KEYF,2,0,0,100,2,3,0,2016,Round 22
29,16,Dan Hannebery,MID,2,0,1,100,2,7,2,2016,Round 22
30,16,Tom Hawkins,KEYF,2,2,1,40,5,9,0,2016,Round 22
31,16,Lachie Henderson,KEYD,2,1,1,66.7,3,6,2,2016,Round 22
32,16,Josh Jenkins,KEYF,2,2,0,50,4,6,0,2016,Round 22
33,16,Mark LeCras,FWD,2,2,0,40,5,8,0,2016,Round 22
34,16,Tom J. Lynch,KEYF,2,3,1,40,5,7,0,2016,Round 22
35,16,Tom Lynch,FWD,2,3,1,40,5,7,1,2016,Round 22
36,16,Lincoln McCarthy,FWD,2,0,1,100,2,5,0,2016,Round 22
37,16,Paddy McCartin,KEYF,2,0,0,100,2,2,1,2016,Round 22
38,16,Jarrad McVeigh,DEF,2,0,0,100,2,5,1,2016,Round 22
39,16,Tim Membrey,FWD,2,0,1,66.7,3,9,0,2016,Round 22
40,16,Jake Neade,FWD,2,1,0,66.7,3,4,2,2016,Round 22
41,16,Daniel Rich,MID,2,0,0,66.7,3,5,3,2016,Round 22
42,16,Daniel Rioli,FWD,2,0,0,100,2,4,1,2016,Round 22
43,16,Gary Rohan,FWD,2,1,0,66.7,3,9,3,2016,Round 22
44,16,James Sicily,FWD,2,1,0,66.7,3,4,0,2016,Round 22
45,16,Taylor Walker,KEYF,2,4,0,33.3,6,8,0,2016,Round 22
46,47,Karl Amon,FWD,1,2,0,33.3,3,4,0,2016,Round 22
47,47,Michael Apeness,KEYF,1,0,0,100,1,2,1,2016,Round 22
48,47,Jack Billings,FWD,1,0,0,100,1,5,0,2016,Round 22
49,47,Mark Blicavs,MID,1,0,0,100,1,2,3,2016,Round 22
50,47,Travis Boak,MID,1,0,1,100,1,5,0,2016,Round 22
51,47,Tom Boyd,KEYF,1,1,1,50,2,7,3,2016,Round 22
52,47,Luke Breust,FWD,1,1,1,50,2,7,1,2016,Round 22
53,47,Matthew Broadbent,DEF,1,1,0,50,2,6,2,2016,Round 22
54,47,Luke Brown,DEF,1,0,0,100,1,5,4,2016,Round 22
55,47,Tomas Bugg,MID,1,0,0,50,2,5,0,2016,Round 22
56,47,Adam Cooney,MID,1,1,0,50,2,3,0,2016,Round 22
57,47,Zaine Cordy,KEYF,1,0,0,50,2,5,0,2016,Round 22
58,47,Josh Cowan,MID,1,0,2,100,1,6,2,2016,Round 22
59,47,Patrick Cripps,MID,1,2,1,33.3,3,9,4,2016,Round 22
60,47,Ben Crocker,FWD,1,1,2,33.3,3,5,0,2016,Round 22
61,47,Tom Cutler,DEF,1,0,1,100,1,5,0,2016,Round 22
