,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Tory Dickson,FWD,4,1,0,80,5,8,0,2012,Round 7
1,1,Stephen Milne,FWD,4,0,1,80,5,9,2,2012,Round 7
2,1,Matthew Pavlich,KEYF,4,0,1,100,4,10,1,2012,Round 7
3,1,Jack Riewoldt,KEYF,4,4,0,50,8,8,0,2012,Round 7
4,5,Mitch Clark,KEYF,3,2,0,60,5,10,3,2012,Round 7
5,5,Stewart Crameri,KEYF,3,2,1,60,5,10,2,2012,Round 7
6,5,Alwyn Davey,FWD,3,2,1,60,5,7,0,2012,Round 7
7,5,Mitch Duncan,MID,3,0,0,100,3,7,1,2012,Round 7
8,5,David Ellard,MID,3,1,0,60,5,5,1,2012,Round 7
9,5,Lance Franklin,KEYF,3,7,3,30,10,16,1,2012,Round 7
10,5,Daniel Giansiracusa,FWD,3,0,1,100,3,7,1,2012,Round 7
11,5,Jonathan Giles,RUC,3,1,0,50,6,8,2,2012,Round 7
12,5,Tyson Goldsack,FWD,3,0,0,100,3,3,0,2012,Round 7
13,5,Shaun Grigg,MID,3,0,1,75,4,7,0,2012,Round 7
14,5,Chris Mayne,FWD,3,0,1,100,3,6,1,2012,Round 7
15,5,Terry Milera,FWD,3,3,0,50,6,7,1,2012,Round 7
16,5,Drew Petrie,KEYF,3,1,0,75,4,7,1,2012,Round 7
17,5,Lindsay Thomas,FWD,3,2,2,50,6,10,2,2012,Round 7
18,5,Taylor Walker,KEYF,3,1,1,75,4,10,1,2012,Round 7
19,20,Liam Anthony,MID,2,0,1,66.7,3,7,2,2012,Round 7
20,20,David Armitage,MID,2,0,0,66.7,3,7,1,2012,Round 7
21,20,Eddie Betts,FWD,2,1,2,66.7,3,4,0,2012,Round 7
22,20,Matthew Broadbent,MID,2,1,0,66.7,3,4,1,2012,Round 7
23,20,Jonathan Brown,KEYF,2,2,1,50,4,9,0,2012,Round 7
24,20,John Butcher,KEYF,2,1,1,66.7,3,4,1,2012,Round 7
25,20,Josh Caddy,MID,2,0,0,100,2,4,1,2012,Round 7
26,20,Allen Christensen,FWD,2,0,0,100,2,2,0,2012,Round 7
27,20,Travis Cloke,KEYF,2,0,1,40,5,6,0,2012,Round 7
28,20,Sam Day,KEYF,2,1,0,50,4,6,1,2012,Round 7
29,20,Shaun Higgins,FWD,2,2,0,50,4,6,0,2012,Round 7
30,20,Leroy Jetta,FWD,2,1,2,66.7,3,8,1,2012,Round 7
31,20,Graham Johncock,FWD,2,2,0,50,4,5,1,2012,Round 7
32,20,Patrick Karnezis,FWD,2,1,0,66.7,3,4,0,2012,Round 7
33,20,Josh P. Kennedy,MID,2,0,0,100,2,5,0,2012,Round 7
34,20,Brad J. Miller,KEYF,2,0,0,50,4,5,0,2012,Round 7
35,20,Jared Petrenko,FWD,2,1,1,66.7,3,5,0,2012,Round 7
36,20,Paul Puopolo,FWD,2,1,0,66.7,3,5,1,2012,Round 7
37,20,Paddy Ryder,RUC,2,2,1,50,4,6,0,2012,Round 7
38,20,Ahmed Saad,FWD,2,0,2,100,2,6,1,2012,Round 7
39,20,Joel Selwood,MID,2,0,0,100,2,9,1,2012,Round 7
40,20,Justin Sherman,FWD,2,3,1,40,5,10,4,2012,Round 7
41,20,Steele Sidebottom,MID,2,0,0,100,2,11,5,2012,Round 7
42,20,Ben Sinclair,FWD,2,0,0,66.7,3,5,2,2012,Round 7
43,20,Devon Smith,FWD,2,2,0,40,5,5,1,2012,Round 7
44,20,Rhys Stanley,KEYF,2,1,2,66.7,3,6,3,2012,Round 7
45,20,Brent Stanton,MID,2,1,0,66.7,3,8,3,2012,Round 7
46,20,Dane Swan,MID,2,2,2,50,4,12,2,2012,Round 7
47,20,Kurt Tippett,KEYF,2,1,0,66.7,3,7,0,2012,Round 7
48,20,Nathan Van Berlo,MID,2,0,1,100,2,4,0,2012,Round 7
49,20,Andrew Walker,FWD,2,2,0,50,4,5,0,2012,Round 7
50,20,Beau Waters,DEF,2,2,0,50,4,5,2,2012,Round 7
51,20,Cameron Wood,RUC,2,0,0,100,2,7,3,2012,Round 7
52,20,Clinton Young,MID,2,0,0,100,2,6,1,2012,Round 7
53,54,Leigh Adams,FWD,1,1,1,50,2,6,0,2012,Round 7
54,54,Hayden Ballantyne,FWD,1,0,0,50,2,5,0,2012,Round 7
55,54,Tom Bellchambers,RUC,1,0,0,100,1,4,2,2012,Round 7
56,54,Harley Bennell,MID,1,3,0,20,5,9,4,2012,Round 7
57,54,Simon Black,MID,1,0,1,100,1,6,0,2012,Round 7
58,54,Jacob Brennan,DEF,1,0,0,100,1,2,1,2012,Round 7
59,54,Luke Breust,FWD,1,3,2,25,4,12,1,2012,Round 7
60,54,Jeremy Cameron,KEYF,1,0,2,50,2,6,0,2012,Round 7
61,54,Paul Chapman,FWD,1,1,0,50,2,9,0,2012,Round 7
62,54,Reece Conca,MID,1,0,0,100,1,2,1,2012,Round 7
63,54,Stephen Coniglio,MID,1,0,1,50,2,5,2,2012,Round 7
64,54,Ayce Cordy,KEYF,1,1,0,50,2,4,0,2012,Round 7
