,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Hayden Ballantyne,FWD,5,1,1,71.4,7,8,0,2013,Round 15
1,1,Tom Bellchambers,RUC,5,1,1,83.3,6,9,0,2013,Round 15
2,1,Travis Cloke,KEYF,5,1,0,83.3,6,7,1,2013,Round 15
3,4,Brandon Jack,FWD,4,1,0,80,5,5,1,2013,Round 15
4,4,Josh J. Kennedy,KEYF,4,0,1,80,5,6,0,2013,Round 15
5,4,Angus Monfries,FWD,4,2,0,57.1,7,7,1,2013,Round 15
6,4,Ben Reid,KEYD,4,0,1,100,4,8,0,2013,Round 15
7,4,Robbie Tarrant,KEYF,4,0,1,100,4,7,0,2013,Round 15
8,9,Aaron Black,KEYF,3,1,0,60,5,9,0,2013,Round 15
9,9,Jared Brennan,MID,3,0,0,100,3,6,3,2013,Round 15
10,9,Jonathan Brown,KEYF,3,1,0,60,5,8,0,2013,Round 15
11,9,Jeremy Cameron,KEYF,3,1,0,75,4,7,2,2013,Round 15
12,9,Jack Fitzpatrick,RUC,3,1,2,60,5,8,2,2013,Round 15
13,9,Daniel Giansiracusa,FWD,3,0,0,60,5,8,1,2013,Round 15
14,9,Robbie Gray,FWD,3,1,2,75,4,8,1,2013,Round 15
15,9,Michael Hurley,KEYF,3,0,1,100,3,6,0,2013,Round 15
16,9,Thomas Lee,FWD,3,1,0,75,4,5,0,2013,Round 15
17,9,Jordan Murdoch,FWD,3,2,0,60,5,7,2,2013,Round 15
18,9,Dylan Shiel,MID,3,0,1,75,4,7,2,2013,Round 15
19,9,Brent Staker,KEYF,3,1,0,75,4,9,2,2013,Round 15
20,9,Jason Winderlich,FWD,3,0,0,100,3,6,0,2013,Round 15
21,9,Dayne Zorko,FWD,3,1,0,60,5,5,1,2013,Round 15
22,23,Ryan Bastinac,MID,2,1,0,66.7,3,10,2,2013,Round 15
23,23,Harley Bennell,MID,2,0,0,100,2,6,1,2013,Round 15
