,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Michael Hurley,KEYF,6,1,0,85.7,7,7,0,2012,Round 13
1,2,Travis Cloke,KEYF,5,1,0,62.5,8,6,0,2012,Round 13
2,2,Ashley McGrath,FWD,5,0,2,83.3,6,9,0,2012,Round 13
3,4,Mitch Clark,KEYF,4,1,0,80,5,5,0,2012,Round 13
4,4,Chris Mayne,FWD,4,0,1,80,5,9,0,2012,Round 13
5,4,Daniel Merrett,KEYF,4,0,0,100,4,6,0,2012,Round 13
6,4,Jared Rivers,KEYD,4,1,1,80,5,10,1,2012,Round 13
7,4,Robbie Tarrant,KEYF,4,2,0,57.1,7,8,1,2012,Round 13
8,9,Leigh Adams,FWD,3,2,1,60,5,15,4,2012,Round 13
9,9,Dayne Beams,MID,3,0,2,100,3,11,2,2012,Round 13
10,9,Jeremy Cameron,KEYF,3,0,0,100,3,4,1,2012,Round 13
11,9,Colin Garland,DEF,3,0,1,75,4,7,1,2012,Round 13
12,9,Matthew Pavlich,KEYF,3,0,2,75,4,8,0,2012,Round 13
13,9,Lindsay Thomas,FWD,3,2,2,42.9,7,7,0,2012,Round 13
14,9,Taylor Walker,KEYF,3,1,1,75,4,8,0,2012,Round 13
15,16,Ryan Bastinac,MID,2,0,1,100,2,7,3,2012,Round 13
16,16,Rohan Bewick,FWD,2,1,0,66.7,3,8,1,2012,Round 13
17,16,Jarryd Blair,FWD,2,0,0,66.7,3,7,2,2012,Round 13
18,16,Greg Broughton,DEF,2,0,1,100,2,6,0,2012,Round 13
19,16,Paul Chapman,FWD,2,0,0,50,4,4,0,2012,Round 13
20,16,Zac Clarke,RUC,2,0,0,100,2,9,5,2012,Round 13
21,16,Stewart Crameri,KEYF,2,1,1,50,4,6,0,2012,Round 13
22,16,Jack Darling,KEYF,2,0,0,66.7,3,4,0,2012,Round 13
23,16,Aaron Davey,FWD,2,0,0,66.7,3,7,2,2012,Round 13
24,16,Cory Dell'Olio,FWD,2,1,0,33.3,6,5,0,2012,Round 13
25,16,Alex Fasolo,FWD,2,0,0,100,2,6,2,2012,Round 13
26,16,Daniel Giansiracusa,FWD,2,0,1,100,2,3,0,2012,Round 13
27,16,Ashton Hams,FWD,2,1,0,66.7,3,7,0,2012,Round 13
28,16,Josh Hill,FWD,2,0,1,66.7,3,4,1,2012,Round 13
29,16,Kieren Jack,MID,2,0,0,100,2,5,0,2012,Round 13
30,16,Quinten Lynch,KEYF,2,1,1,50,4,8,1,2012,Round 13
31,16,Ben McGlynn,FWD,2,2,2,50,4,6,0,2012,Round 13
32,16,Angus Monfries,FWD,2,0,0,66.7,3,3,1,2012,Round 13
33,16,Drew Petrie,KEYF,2,1,1,66.7,3,7,2,2012,Round 13
34,16,James Podsiadly,KEYF,2,0,0,66.7,3,3,1,2012,Round 13
35,16,Sam Reid,KEYF,2,0,0,100,2,5,1,2012,Round 13
36,16,Daniel Rich,MID,2,1,0,66.7,3,6,0,2012,Round 13
37,16,Tom Rockliff,MID,2,0,0,66.7,3,7,2,2012,Round 13
38,16,Colin Sylvia,FWD,2,0,2,100,2,8,1,2012,Round 13
39,16,Bernie Vince,MID,2,0,1,100,2,6,1,2012,Round 13
40,16,Nathan Wilson,FWD,2,0,0,100,2,1,1,2012,Round 13
41,42,Taylor Adams,FWD,1,0,0,100,1,3,0,2012,Round 13
42,42,Tony Armstrong,DEF,1,0,0,100,1,4,0,2012,Round 13
43,42,Michael Barlow,MID,1,0,2,50,2,4,1,2012,Round 13
44,42,Matthew Bate,FWD,1,1,0,50,2,10,3,2012,Round 13
45,42,Sam Blease,FWD,1,0,0,100,1,2,0,2012,Round 13
46,42,Jude Bolton,FWD,1,0,0,100,1,6,2,2012,Round 13
47,42,Tomas Bugg,DEF,1,0,0,100,1,1,0,2012,Round 13
48,42,Ian Callinan,FWD,1,2,1,33.3,3,7,0,2012,Round 13
49,42,Daniel Cross,MID,1,0,0,100,1,4,1,2012,Round 13
50,42,Patrick Dangerfield,MID,1,0,0,100,1,4,1,2012,Round 13
51,42,Tory Dickson,FWD,1,1,1,50,2,7,1,2012,Round 13
52,42,Richard Douglas,MID,1,1,1,50,2,5,2,2012,Round 13
53,42,Corey Enright,DEF,1,0,0,100,1,4,2,2012,Round 13
54,42,Andrejs Everitt,FWD,1,0,0,100,1,2,0,2012,Round 13
55,42,Toby Greene,MID,1,0,0,50,2,2,1,2012,Round 13
56,42,Jonathon Griffin,RUC,1,1,0,50,2,3,1,2012,Round 13
57,42,Pearce Hanley,DEF,1,0,3,100,1,9,2,2012,Round 13
58,42,Lachlan Hansen,KEYF,1,2,0,25,4,7,1,2012,Round 13
59,42,Kieran Harper,FWD,1,2,0,33.3,3,5,1,2012,Round 13
60,42,Brent Harvey,FWD,1,0,1,50,2,9,2,2012,Round 13
61,42,Tom Hawkins,KEYF,1,3,2,25,4,8,0,2012,Round 13
62,42,Dyson Heppell,DEF,1,1,0,50,2,6,2,2012,Round 13
63,42,Shaun Higgins,FWD,1,1,1,50,2,8,3,2012,Round 13
64,42,David Hille,KEYF,1,0,0,100,1,7,3,2012,Round 13
65,42,Jeremy Howe,FWD,1,2,0,33.3,3,8,3,2012,Round 13
66,42,Taylor Hunt,MID,1,0,0,100,1,2,0,2012,Round 13
67,42,Josh Hunt,DEF,1,0,0,100,1,5,1,2012,Round 13
68,42,Mark Jamar,RUC,1,0,0,100,1,7,4,2012,Round 13
69,42,Lewis Jetta,FWD,1,0,0,100,1,4,0,2012,Round 13
70,42,Josh P. Kennedy,MID,1,1,2,50,2,8,1,2012,Round 13
71,42,Daniel Kerr,MID,1,0,0,100,1,8,1,2012,Round 13
72,42,Chris Masten,MID,1,0,0,100,1,4,1,2012,Round 13
73,42,Shaun McKernan,KEYF,1,2,0,33.3,3,6,1,2012,Round 13
74,42,Jake Melksham,MID,1,0,1,100,1,7,0,2012,Round 13
75,42,Steven Motlop,FWD,1,1,0,50,2,5,1,2012,Round 13
76,42,Robert Murphy,DEF,1,0,0,100,1,5,3,2012,Round 13
77,42,Nic Naitanui,RUC,1,2,1,33.3,3,7,2,2012,Round 13
78,42,Jonathon Patton,KEYF,1,0,1,100,1,3,1,2012,Round 13
79,42,Jason Porplyzia,FWD,1,0,0,100,1,5,2,2012,Round 13
80,42,Mike Pyke,RUC,1,0,0,100,1,2,0,2012,Round 13
81,42,Andrew Raines,MID,1,1,0,50,2,7,0,2012,Round 13
82,42,Jack Redden,MID,1,0,1,100,1,6,1,2012,Round 13
83,42,Jordan Roughead,KEYD,1,1,0,33.3,3,6,1,2012,Round 13
84,42,Paddy Ryder,RUC,1,1,0,50,2,12,7,2012,Round 13
85,42,Joel Selwood,MID,1,0,0,25,4,4,1,2012,Round 13
86,42,Brad Sheppard,MID,1,0,2,100,1,7,0,2012,Round 13
87,42,Rory Sloane,MID,1,0,0,100,1,6,1,2012,Round 13
88,42,Kurt Tippett,KEYF,1,1,0,33.3,3,4,0,2012,Round 13
89,42,Jack Trengove,MID,1,1,0,33.3,3,9,2,2012,Round 13
90,42,Jobe Watson,MID,1,0,2,100,1,9,2,2012,Round 13
91,42,Trent West,RUC,1,0,0,100,1,4,4,2012,Round 13
92,42,Matthew Wright,FWD,1,1,1,50,2,5,2,2012,Round 13
93,42,Matt de Boer,FWD,1,0,0,100,1,1,0,2012,Round 13
94,95,Jed Adcock,DEF,0,0,0,0,0,4,2,2012,Round 13
95,95,Dylan Addison,DEF,0,0,0,0,0,0,0,2012,Round 13
96,95,Liam Anthony,MID,0,1,1,0,1,6,2,2012,Round 13
97,95,Shaun Atley,DEF,0,1,1,0,1,8,1,2012,Round 13
98,95,Mark Austin,KEYD,0,0,0,0,0,1,0,2012,Round 13
99,95,Jimmy Bartel,MID,0,0,0,0,0,4,1,2012,Round 13
100,95,Craig Bird,FWD,0,0,0,0,0,4,0,2012,Round 13
101,95,Simon Black,MID,0,0,2,0,0,10,3,2012,Round 13
102,95,Matthew Boyd,MID,0,1,0,0,1,4,2,2012,Round 13
