,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Travis Cloke,KEYF,5,2,2,62.5,8,14,0,2014,Round 11
1,1,Ben Howlett,FWD,5,0,0,100,5,8,3,2014,Round 11
2,1,Kurt Tippett,KEYF,5,3,3,62.5,8,12,0,2014,Round 11
3,1,Taylor Walker,KEYF,5,1,2,71.4,7,15,2,2014,Round 11
4,5,Jamie Elliott,FWD,4,2,0,66.7,6,9,1,2014,Round 11
5,5,Alex Fasolo,FWD,4,1,0,80,5,8,1,2014,Round 11
6,5,Lance Franklin,KEYF,4,3,1,57.1,7,13,1,2014,Round 11
7,5,Jack Gunston,FWD,4,0,2,100,4,7,1,2014,Round 11
8,5,Stephen Hill,MID,4,0,1,100,4,9,1,2014,Round 11
9,5,Isaac Smith,FWD,4,0,0,100,4,6,1,2014,Round 11
10,5,Devon Smith,FWD,4,0,0,100,4,6,1,2014,Round 11
11,12,Hayden Ballantyne,FWD,3,1,2,75,4,7,0,2014,Round 11
12,12,Jonathan Brown,KEYF,3,1,0,75,4,5,0,2014,Round 11
13,12,Joe Daniher,KEYF,3,1,0,75,4,5,0,2014,Round 11
14,12,Jeff Garlett,FWD,3,0,0,100,3,4,0,2014,Round 11
15,12,Adam Goodes,FWD,3,1,1,75,4,12,2,2014,Round 11
16,12,Tom Hawkins,KEYF,3,1,0,75,4,6,0,2014,Round 11
17,12,Lachie Henderson,KEYF,3,1,1,60,5,9,0,2014,Round 11
18,12,Jack Riewoldt,KEYF,3,0,0,60,5,7,0,2014,Round 11
19,12,Nick Riewoldt,KEYF,3,1,0,75,4,6,0,2014,Round 11
20,12,Josh Thomas,FWD,3,2,0,60,5,13,4,2014,Round 11
21,22,Gary Ablett,MID,2,0,2,100,2,7,5,2014,Round 11
22,22,Leigh Adams,FWD,2,2,1,50,4,7,1,2014,Round 11
23,22,Rohan Bail,FWD,2,0,0,100,2,9,1,2014,Round 11
24,22,Eddie Betts,FWD,2,3,1,40,5,8,3,2014,Round 11
25,22,Aaron Black,KEYF,2,1,0,66.7,3,4,0,2014,Round 11
26,22,Luke Breust,FWD,2,0,2,100,2,7,2,2014,Round 11
27,22,Tom Derickx,RUC,2,0,0,100,2,4,2,2014,Round 11
28,22,Charlie Dixon,KEYF,2,1,0,50,4,7,2,2014,Round 11
29,22,James Frawley,KEYF,2,2,0,50,4,7,0,2014,Round 11
30,22,Robbie Gray,FWD,2,1,0,50,4,6,1,2014,Round 11
31,22,Josh Green,FWD,2,3,2,40,5,8,3,2014,Round 11
32,22,Dan Hannebery,MID,2,0,1,100,2,7,2,2014,Round 11
33,22,Will Hoskin-Elliott,FWD,2,0,1,66.7,3,6,1,2014,Round 11
34,22,Kieren Jack,MID,2,1,5,50,4,15,2,2014,Round 11
35,22,Josh Jenkins,KEYF,2,2,0,50,4,6,1,2014,Round 11
36,22,Mark LeCras,FWD,2,2,0,50,4,6,2,2014,Round 11
37,22,Dustin Martin,FWD,2,1,1,66.7,3,7,0,2014,Round 11
38,22,Zach Merrett,FWD,2,0,0,100,2,4,1,2014,Round 11
39,22,Daniel Merrett,KEYF,2,0,0,100,2,5,0,2014,Round 11
40,22,Rhys Palmer,FWD,2,0,1,100,2,8,3,2014,Round 11
41,22,Jonathon Patton,KEYF,2,1,1,66.7,3,7,1,2014,Round 11
42,22,Matthew Pavlich,KEYF,2,0,2,100,2,7,0,2014,Round 11
43,22,Cameron Pedersen,KEYF,2,1,1,66.7,3,10,1,2014,Round 11
44,22,Drew Petrie,KEYF,2,0,0,66.7,3,4,0,2014,Round 11
45,22,Dion Prestia,MID,2,1,0,66.7,3,5,1,2014,Round 11
46,22,Matthew Priddis,MID,2,0,1,100,2,5,1,2014,Round 11
47,22,Jarryd Roughead,KEYF,2,1,0,40,5,5,1,2014,Round 11
48,22,Christian Salem,FWD,2,2,2,50,4,7,1,2014,Round 11
49,22,Jay Schulz,KEYF,2,0,0,100,2,6,2,2014,Round 11
50,22,Koby Stevens,FWD,2,1,0,50,4,4,1,2014,Round 11
51,22,David Swallow,MID,2,0,1,100,2,6,3,2014,Round 11
52,22,Dom Tyson,MID,2,0,1,66.7,3,10,1,2014,Round 11
