,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jarryd Roughead,KEYF,7,3,1,70,10,21,4,2015,Round 3
1,2,Travis Cloke,KEYF,5,4,0,55.6,9,10,2,2015,Round 3
2,2,Lance Franklin,KEYF,5,5,1,45.5,11,13,1,2015,Round 3
3,2,Mark LeCras,FWD,5,1,0,71.4,7,7,1,2015,Round 3
4,5,Jamie Elliott,FWD,4,0,0,100,4,10,0,2015,Round 3
5,5,Isaac Heeney,FWD,4,0,3,100,4,8,0,2015,Round 3
6,5,Jack Riewoldt,KEYF,4,0,2,80,5,10,0,2015,Round 3
7,5,Jay Schulz,KEYF,4,1,1,80,5,7,0,2015,Round 3
8,5,Lindsay Thomas,FWD,4,2,3,66.7,6,9,1,2015,Round 3
9,5,Josh Walker,KEYF,4,0,2,100,4,6,1,2015,Round 3
10,11,Tom Boyd,KEYF,3,0,0,75,4,6,0,2015,Round 3
11,11,Ben Brown,KEYF,3,0,0,100,3,6,0,2015,Round 3
12,11,Joe Daniher,KEYF,3,1,0,60,5,5,1,2015,Round 3
13,11,Brad Ebert,MID,3,0,0,100,3,8,2,2015,Round 3
14,11,Stephen Hill,MID,3,0,0,100,3,9,2,2015,Round 3
15,11,Ben Howlett,FWD,3,1,0,60,5,7,2,2015,Round 3
16,11,Tom J. Lynch,KEYF,3,3,0,42.9,7,8,0,2015,Round 3
17,11,Jack Martin,FWD,3,2,0,60,5,8,2,2015,Round 3
18,11,Lachie Neale,MID,3,0,1,100,3,10,2,2015,Round 3
19,11,Rhys Palmer,FWD,3,1,1,60,5,9,1,2015,Round 3
20,11,Matt Taberner,KEYF,3,2,0,60,5,6,1,2015,Round 3
21,11,Taylor Walker,KEYF,3,0,0,100,3,4,0,2015,Round 3
22,11,Michael Walters,FWD,3,2,0,60,5,8,0,2015,Round 3
23,11,Matthew White,FWD,3,0,0,75,4,4,0,2015,Round 3
24,11,David Zaharakis,MID,3,0,0,100,3,4,0,2015,Round 3
25,26,David Armitage,MID,2,0,1,100,2,9,2,2015,Round 3
26,26,Luke Breust,FWD,2,0,0,100,2,5,0,2015,Round 3
27,26,Josh Bruce,KEYF,2,0,0,100,2,2,0,2015,Round 3
28,26,Josh Caddy,MID,2,0,0,100,2,4,1,2015,Round 3
29,26,Jeremy Cameron,KEYF,2,3,0,33.3,6,6,0,2015,Round 3
30,26,Paul Chapman,FWD,2,0,1,66.7,3,5,0,2015,Round 3
31,26,Zac Clarke,RUC,2,0,2,100,2,8,1,2015,Round 3
32,26,Sam Dwyer,FWD,2,2,1,50,4,11,3,2015,Round 3
33,26,Cameron Ellis-Yolmen,MID,2,0,0,100,2,4,0,2015,Round 3
34,26,Andrejs Everitt,FWD,2,2,0,50,4,6,1,2015,Round 3
35,26,Jeff Garlett,FWD,2,4,0,28.6,7,7,3,2015,Round 3
36,26,Nathan Gordon,FWD,2,0,1,100,2,6,0,2015,Round 3
37,26,Cory Gregson,FWD,2,1,1,66.7,3,6,0,2015,Round 3
38,26,Ben Griffiths,KEYF,2,2,1,40,5,10,1,2015,Round 3
39,26,Shaun Grigg,MID,2,1,1,66.7,3,11,2,2015,Round 3
40,26,Jack Gunston,KEYF,2,0,3,100,2,7,0,2015,Round 3
41,26,Lachie Henderson,KEYF,2,1,1,66.7,3,5,0,2015,Round 3
42,26,Josh Hill,FWD,2,0,3,100,2,6,0,2015,Round 3
43,26,Luke Hodge,MID,2,0,3,50,4,13,2,2015,Round 3
44,26,Jesse Hogan,KEYF,2,2,0,50,4,6,0,2015,Round 3
45,26,Dustin Martin,FWD,2,1,2,66.7,3,9,1,2015,Round 3
46,26,Brandon Matera,FWD,2,0,1,100,2,6,2,2015,Round 3
47,26,Chris Mayne,FWD,2,0,0,100,2,3,0,2015,Round 3
48,26,Cam McCarthy,KEYF,2,2,1,50,4,6,0,2015,Round 3
49,26,Kamdyn McIntosh,MID,2,1,0,66.7,3,8,0,2015,Round 3
50,26,Angus Monfries,FWD,2,3,1,40,5,8,1,2015,Round 3
51,26,Steven Motlop,FWD,2,2,1,50,4,9,1,2015,Round 3
52,26,Nic Naitanui,RUC,2,0,0,100,2,4,3,2015,Round 3
53,26,Chris Newman,DEF,2,1,0,66.7,3,7,1,2015,Round 3
54,26,Luke Parker,MID,2,0,0,100,2,6,2,2015,Round 3
55,26,Drew Petrie,KEYF,2,0,0,100,2,7,0,2015,Round 3
56,26,Dayne Zorko,FWD,2,0,0,66.7,3,5,0,2015,Round 3
57,58,James Aish,MID,1,0,1,100,1,3,0,2015,Round 3
58,58,Harris Andrews,KEYD,1,0,0,100,1,3,2,2015,Round 3
