,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Josh J. Kennedy,KEYF,7,0,0,87.5,8,9,0,2020,Round 8
1,2,Toby Greene,FWD,5,0,0,100,5,7,1,2020,Round 8
2,3,Tom Papley,FWD,4,2,0,57.1,7,6,2,2020,Round 8
3,4,Oscar Allen,KEYF,3,0,1,100,3,10,2,2020,Round 8
4,4,Tom Hawkins,KEYF,3,1,0,75,4,5,1,2020,Round 8
5,4,Jake Melksham,FWD,3,0,0,75,4,6,0,2020,Round 8
6,4,Lachlan Murphy,FWD,3,1,1,75,4,7,0,2020,Round 8
7,4,Bailey Scott,FWD,3,0,0,100,3,4,1,2020,Round 8
8,4,Alex Sexton,FWD,3,0,0,100,3,4,0,2020,Round 8
9,10,Dan Butler,FWD,2,1,0,66.7,3,3,1,2020,Round 8
10,10,Ned Cahill,FWD,2,1,1,66.7,3,5,0,2020,Round 8
11,10,Charlie Cameron,FWD,2,2,0,50,4,4,1,2020,Round 8
12,10,Darcy Cameron,KEYF,2,0,0,100,2,2,0,2020,Round 8
13,10,David Cuningham,FWD,2,2,0,50,4,5,2,2020,Round 8
14,10,Bayley Fritsch,FWD,2,0,0,100,2,4,0,2020,Round 8
15,10,Will Hoskin-Elliott,FWD,2,0,0,100,2,3,0,2020,Round 8
16,10,Matthew Kennedy,FWD,2,1,0,66.7,3,6,2,2020,Round 8
17,10,Kyle Langford,FWD,2,0,0,100,2,3,0,2020,Round 8
18,10,Nick Larkey,KEYF,2,1,0,66.7,3,3,0,2020,Round 8
19,10,Rowan Marshall,RUC,2,0,0,100,2,6,5,2020,Round 8
20,10,Dustin Martin,FWD,2,1,0,66.7,3,7,2,2020,Round 8
21,10,Anthony McDonald-Tipungwuti,FWD,2,0,0,40,5,4,0,2020,Round 8
22,10,Tim Membrey,KEYF,2,0,0,100,2,2,0,2020,Round 8
23,10,Jack Newnes,MID,2,0,0,100,2,2,0,2020,Round 8
24,10,Paddy Ryder,RUC,2,0,0,100,2,5,2,2020,Round 8
25,10,Taylor Walker,KEYF,2,1,2,66.7,3,6,0,2020,Round 8
26,10,Jake Waterman,FWD,2,0,0,100,2,2,0,2020,Round 8
27,28,Jake Aarts,FWD,1,1,0,50,2,2,1,2020,Round 8
28,28,Ben Ainsworth,FWD,1,1,0,50,2,4,2,2020,Round 8
29,28,Zac Bailey,FWD,1,1,0,50,2,2,0,2020,Round 8
30,28,Nick Blakey,FWD,1,0,0,100,1,3,0,2020,Round 8
31,28,Shai Bolton,MID,1,2,0,33.3,3,8,2,2020,Round 8
32,28,Ben Brown,KEYF,1,0,0,100,1,1,0,2020,Round 8
33,28,Shaun Burgoyne,FWD,1,0,0,100,1,6,2,2020,Round 8
34,28,Levi Casboult,KEYF,1,1,0,50,2,2,0,2020,Round 8
35,28,Jason Castagna,FWD,1,0,0,50,2,5,1,2020,Round 8
36,28,Brad Close,FWD,1,1,1,25,4,6,0,2020,Round 8
37,28,Jamie Cripps,FWD,1,0,1,100,1,9,0,2020,Round 8
38,28,Josh Daicos,MID,1,0,0,100,1,2,2,2020,Round 8
39,28,Jack Darling,KEYF,1,0,1,100,1,3,0,2020,Round 8
40,28,Charlie Dixon,KEYF,1,0,1,50,2,3,0,2020,Round 8
41,28,Mitch Duncan,MID,1,0,0,50,2,4,1,2020,Round 8
42,28,Xavier Duursma,MID,1,0,0,50,2,5,2,2020,Round 8
43,28,Jamie Elliott,FWD,1,1,0,50,2,3,1,2020,Round 8
44,28,Brandon Ellis,MID,1,0,0,100,1,1,0,2020,Round 8
45,28,Jeremy Finlayson,KEYF,1,0,0,50,2,3,0,2020,Round 8
46,28,Andrew Gaff,MID,1,0,0,33.3,3,7,1,2020,Round 8
47,28,Mitch Georgiades,KEYF,1,0,1,100,1,5,0,2020,Round 8
48,28,Michael Gibbons,FWD,1,1,0,50,2,3,2,2020,Round 8
49,28,Robbie Gray,FWD,1,0,0,33.3,3,3,1,2020,Round 8
50,28,Jade Gresham,MID,1,0,2,100,1,3,0,2020,Round 8
51,28,Jack Gunston,KEYF,1,1,0,50,2,2,1,2020,Round 8
52,28,Aaron Hall,FWD,1,0,2,100,1,4,1,2020,Round 8
53,28,Harry Himmelberg,KEYF,1,0,0,100,1,2,0,2020,Round 8
54,28,Nick Hind,FWD,1,0,1,100,1,2,1,2020,Round 8
55,28,Eric Hipwood,KEYF,1,0,0,33.3,3,4,1,2020,Round 8
56,28,Sam Jacobs,RUC,1,0,0,100,1,5,4,2020,Round 8
57,28,Jason Johannisen,DEF,1,0,0,100,1,2,2,2020,Round 8
58,28,Nathan Jones,FWD,1,0,0,50,2,5,2,2020,Round 8
59,28,Josh Kelly,MID,1,0,1,100,1,8,1,2020,Round 8
60,28,Tim Kelly,MID,1,0,3,100,1,10,3,2020,Round 8
61,28,Dean Kent,FWD,1,0,0,50,2,1,0,2020,Round 8
62,28,Max King,KEYF,1,0,0,33.3,3,3,0,2020,Round 8
63,28,Jayden Laverde,KEYF,1,0,1,100,1,2,1,2020,Round 8
64,28,Tom Liberatore,MID,1,0,0,50,2,8,3,2020,Round 8
65,28,Patrick Lipinski,MID,1,0,0,100,1,3,0,2020,Round 8
66,28,Todd Marshall,KEYF,1,0,1,100,1,3,0,2020,Round 8
67,28,Lincoln McCarthy,FWD,1,0,0,100,1,2,1,2020,Round 8
68,28,Tom McCartin,KEYF,1,0,0,100,1,3,0,2020,Round 8
69,28,Sam Menegola,MID,1,1,0,33.3,3,5,2,2020,Round 8
70,28,Tom Mitchell,MID,1,0,0,100,1,3,1,2020,Round 8
71,28,Nic Naitanui,RUC,1,1,0,50,2,4,1,2020,Round 8
72,28,Jaeger O'Meara,MID,1,0,1,100,1,3,2,2020,Round 8
73,28,Darcy Parish,MID,1,0,1,100,1,6,0,2020,Round 8
74,28,Luke Parker,MID,1,1,0,50,2,5,1,2020,Round 8
75,28,Jasper Pittard,DEF,1,0,1,100,1,2,0,2020,Round 8
76,28,Jared Polec,MID,1,0,0,100,1,3,2,2020,Round 8
77,28,Sam Powell-Pepper,FWD,1,2,0,33.3,3,3,0,2020,Round 8
78,28,Izak Rankine,FWD,1,4,0,20,5,6,0,2020,Round 8
79,28,Cam Rayner,FWD,1,0,0,100,1,4,0,2020,Round 8
80,28,Sam Reid,KEYF,1,0,1,50,2,3,1,2020,Round 8
81,28,Ed Richards,FWD,1,0,0,100,1,1,0,2020,Round 8
82,28,Jack Riewoldt,KEYF,1,0,0,100,1,1,0,2020,Round 8
83,28,Liam Ryan,FWD,1,1,0,33.3,3,9,1,2020,Round 8
84,28,Paul Seedsman,MID,1,2,0,33.3,3,8,0,2020,Round 8
85,28,Caleb Serong,MID,1,0,0,100,1,1,0,2020,Round 8
86,28,Liam Shiels,MID,1,0,0,50,2,3,1,2020,Round 8
87,28,James Sicily,DEF,1,0,0,100,1,1,0,2020,Round 8
88,28,Brodie Smith,DEF,1,0,1,50,2,8,0,2020,Round 8
89,28,Bailey Smith,MID,1,2,1,33.3,3,6,1,2020,Round 8
90,28,Tyson Stengle,FWD,1,1,0,50,2,6,1,2020,Round 8
91,28,Matt Taberner,KEYF,1,0,0,50,2,2,0,2020,Round 8
92,28,Elijah Taylor,FWD,1,1,0,50,2,3,0,2020,Round 8
93,28,Jacob Townsend,FWD,1,1,0,50,2,3,0,2020,Round 8
94,28,Jack Viney,MID,1,0,0,100,1,4,0,2020,Round 8
95,28,Mitch Wallis,FWD,1,0,1,100,1,6,2,2020,Round 8
96,28,Sam Walsh,MID,1,0,0,100,1,2,1,2020,Round 8
97,28,Chad Wingard,FWD,1,3,1,16.7,6,7,0,2020,Round 8
98,28,Lachie Young,MID,1,0,0,100,1,2,0,2020,Round 8
99,28,Dayne Zorko,MID,1,1,0,20,5,4,4,2020,Round 8
100,101,Blake Acres,MID,0,0,0,0,0,0,0,2020,Round 8
101,101,Taylor Adams,MID,0,0,0,0,0,4,1,2020,Round 8
102,101,Callum Ah Chee,DEF,0,0,0,0,0,3,2,2020,Round 8
103,101,Brayden Ainsworth,FWD,0,0,0,0,0,1,0,2020,Round 8
104,101,James Aish,MID,0,0,0,0,0,0,0,2020,Round 8
105,101,Aliir Aliir,KEYD,0,0,0,0,0,2,0,2020,Round 8
106,101,Karl Amon,MID,0,0,0,0,0,3,0,2020,Round 8
107,101,Jed Anderson,MID,0,0,0,0,0,4,2,2020,Round 8
108,101,Noah Anderson,MID,0,1,1,0,3,2,1,2020,Round 8
109,101,Harris Andrews,KEYD,0,0,0,0,0,0,0,2020,Round 8
110,101,Lachie Ash,DEF,0,0,1,0,0,2,1,2020,Round 8
111,101,Shaun Atley,DEF,0,0,1,0,0,3,0,2020,Round 8
112,101,Liam Baker,DEF,0,0,0,0,0,0,0,2020,Round 8
113,101,Charlie Ballard,KEYD,0,0,0,0,0,0,0,2020,Round 8
114,101,Noah Balta,KEYD,0,0,0,0,0,2,1,2020,Round 8
115,101,Bailey Banfield,FWD,0,0,1,0,1,2,1,2020,Round 8
116,101,Tom Barrass,KEYD,0,0,1,0,0,4,1,2020,Round 8
117,101,James Bell,FWD,0,0,0,0,0,0,0,2020,Round 8
118,101,Tom Bellchambers,RUC,0,0,0,0,0,2,2,2020,Round 8
119,101,Harley Bennell,FWD,0,1,0,0,2,3,0,2020,Round 8
120,101,Jarrod Berry,MID,0,0,0,0,0,3,0,2020,Round 8
121,101,Thomas Berry,FWD,0,0,1,0,0,2,0,2020,Round 8
122,101,Eddie Betts,FWD,0,0,0,0,0,0,0,2020,Round 8
123,101,Brett Bewley,MID,0,0,0,0,0,0,0,2020,Round 8
124,101,Jed Bews,DEF,0,0,0,0,1,3,1,2020,Round 8
125,101,Jack Billings,MID,0,0,0,0,0,1,0,2020,Round 8
126,101,Grant Birchall,DEF,0,0,0,0,0,2,1,2020,Round 8
127,101,Mark Blicavs,KEYD,0,0,0,0,0,4,1,2020,Round 8
128,101,Travis Boak,MID,0,0,0,0,0,0,0,2020,Round 8
