,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Ashley McGrath,FWD,6,1,1,85.7,7,11,3,2013,Round 23
1,2,Travis Cloke,KEYF,5,3,0,62.5,8,12,1,2013,Round 23
2,2,Ben Reid,KEYD,5,0,0,100,5,8,0,2013,Round 23
3,4,Gary Ablett,MID,4,1,2,80,5,12,4,2013,Round 23
4,4,Andrew Boston,FWD,4,0,2,100,4,6,0,2013,Round 23
5,4,Brad Ebert,MID,4,1,2,80,5,11,1,2013,Round 23
6,4,Aaron Edwards,FWD,4,1,1,80,5,10,0,2013,Round 23
7,4,Jarryd Roughead,KEYF,4,3,1,50,8,12,1,2013,Round 23
8,4,Jay Schulz,KEYF,4,1,0,80,5,10,0,2013,Round 23
9,4,Ty Vickery,KEYF,4,0,0,100,4,8,0,2013,Round 23
10,4,Jack Watts,FWD,4,0,1,100,4,5,0,2013,Round 23
11,4,Jack Ziebell,MID,4,0,1,100,4,11,2,2013,Round 23
12,13,Patrick Dangerfield,MID,3,2,0,60,5,10,2,2013,Round 23
13,13,Tory Dickson,FWD,3,1,0,75,4,8,1,2013,Round 23
14,13,Mitchell Grigg,MID,3,0,1,100,3,6,2,2013,Round 23
15,13,Thomas Lee,FWD,3,1,0,75,4,5,0,2013,Round 23
16,13,Jordan Lisle,KEYF,3,1,1,60,5,7,1,2013,Round 23
17,13,Marc Murphy,MID,3,0,0,100,3,7,1,2013,Round 23
18,13,Andy Otten,DEF,3,1,1,75,4,10,1,2013,Round 23
19,13,Luke Parker,MID,3,0,0,100,3,3,0,2013,Round 23
20,13,Danny Stanley,MID,3,0,1,100,3,7,0,2013,Round 23
21,13,Lindsay Thomas,FWD,3,0,0,100,3,5,1,2013,Round 23
22,13,Jesse White,KEYF,3,1,1,60,5,6,1,2013,Round 23
23,24,Harley Bennell,MID,2,1,0,66.7,3,9,2,2013,Round 23
24,24,Eddie Betts,FWD,2,3,2,33.3,6,8,2,2013,Round 23
25,24,Aaron Black,KEYF,2,2,1,50,4,9,2,2013,Round 23
26,24,Luke Breust,FWD,2,1,1,66.7,3,8,0,2013,Round 23
27,24,Josh Caddy,MID,2,3,0,40,5,11,3,2013,Round 23
28,24,Jeremy Cameron,KEYF,2,3,0,33.3,6,6,1,2013,Round 23
29,24,Paul Chapman,FWD,2,1,1,66.7,3,11,2,2013,Round 23
30,24,Adam Cooney,MID,2,0,1,100,2,5,0,2013,Round 23
31,24,Brad Crouch,MID,2,0,1,100,2,10,3,2013,Round 23
32,24,Lance Franklin,KEYF,2,1,1,66.7,3,7,1,2013,Round 23
33,24,Jeff Garlett,FWD,2,1,0,40,5,9,6,2013,Round 23
34,24,Daniel Giansiracusa,FWD,2,1,1,66.7,3,9,0,2013,Round 23
35,24,Todd Goldstein,RUC,2,0,0,100,2,7,5,2013,Round 23
36,24,Josh Green,FWD,2,0,1,100,2,3,0,2013,Round 23
37,24,Jack Gunston,FWD,2,0,0,100,2,8,2,2013,Round 23
38,24,Jarrod Harbrow,MID,2,0,0,100,2,7,2,2013,Round 23
39,24,Lachie Hunter,FWD,2,0,1,100,2,7,1,2013,Round 23
40,24,Michael Hurley,KEYF,2,1,2,50,4,8,2,2013,Round 23
41,24,Daniel Jackson,MID,2,0,2,100,2,12,2,2013,Round 23
42,24,Leroy Jetta,FWD,2,0,0,100,2,4,1,2013,Round 23
43,24,Dean Kent,FWD,2,1,1,50,4,4,0,2013,Round 23
44,24,Jake King,FWD,2,0,1,50,4,6,1,2013,Round 23
45,24,Ryan Lester,DEF,2,0,0,66.7,3,5,1,2013,Round 23
46,24,Jake Melksham,MID,2,0,0,100,2,6,0,2013,Round 23
47,24,Stephen Milne,FWD,2,3,1,25,8,10,0,2013,Round 23
48,24,Leigh Montagna,MID,2,0,2,100,2,12,1,2013,Round 23
49,24,Shane Mumford,RUC,2,0,2,100,2,7,3,2013,Round 23
50,24,Scott Pendlebury,MID,2,0,0,100,2,13,6,2013,Round 23
51,24,Drew Petrie,KEYF,2,1,2,66.7,3,9,1,2013,Round 23
52,24,Nick Riewoldt,KEYF,2,0,1,100,2,7,1,2013,Round 23
53,24,Michael Rischitelli,MID,2,2,0,50,4,10,5,2013,Round 23
54,24,Gary Rohan,FWD,2,0,0,100,2,4,1,2013,Round 23
55,24,Rory Sloane,MID,2,0,1,100,2,7,0,2013,Round 23
56,24,Josh Thomas,MID,2,1,0,50,4,6,1,2013,Round 23
57,24,Scott Thompson,MID,2,1,0,66.7,3,8,2,2013,Round 23
58,24,Simon Tunbridge,FWD,2,1,0,66.7,3,5,1,2013,Round 23
59,24,Travis Varcoe,FWD,2,1,0,66.7,3,6,1,2013,Round 23
60,24,Daniel Wells,MID,2,0,1,100,2,6,2,2013,Round 23
61,24,Justin Westhoff,KEYF,2,0,1,100,2,6,2,2013,Round 23
62,24,Chris Yarran,FWD,2,2,2,40,5,6,0,2013,Round 23
63,24,Dayne Zorko,FWD,2,2,0,50,4,6,0,2013,Round 23
64,65,Taylor Adams,MID,1,1,0,33.3,3,3,0,2013,Round 23
65,65,Jed Anderson,MID,1,0,0,100,1,1,1,2013,Round 23
