,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Brandon Matera,FWD,6,0,0,100,6,8,0,2017,Round 3
1,2,Tom Hawkins,KEYF,5,0,0,100,5,6,0,2017,Round 3
2,3,Alex Fasolo,FWD,4,1,1,80,5,8,1,2017,Round 3
3,3,Daniel Menzel,FWD,4,1,2,80,5,9,0,2017,Round 3
4,3,Taylor Walker,KEYF,4,1,2,66.7,6,9,0,2017,Round 3
5,6,Eddie Betts,FWD,3,1,0,50,6,6,0,2017,Round 3
6,6,Jeremy Cameron,KEYF,3,3,2,50,6,15,0,2017,Round 3
7,6,Patrick Dangerfield,MID,3,0,0,100,3,8,3,2017,Round 3
8,6,Toby Greene,FWD,3,1,1,75,4,7,1,2017,Round 3
9,6,Will Hayward,FWD,3,1,0,75,4,5,1,2017,Round 3
10,6,Lachie Hunter,MID,3,1,0,50,6,8,0,2017,Round 3
11,6,Mark LeCras,FWD,3,4,0,42.9,7,7,2,2017,Round 3
12,6,Jack Martin,FWD,3,0,3,100,3,12,0,2017,Round 3
13,6,Nick Riewoldt,KEYF,3,2,1,60,5,10,0,2017,Round 3
14,6,Jarryd Roughead,KEYF,3,0,1,75,4,7,0,2017,Round 3
15,6,Michael Walters,FWD,3,1,0,75,4,5,1,2017,Round 3
16,17,Gary Ablett,MID,2,1,0,66.7,3,11,4,2017,Round 3
17,17,Mark Blicavs,MID,2,0,1,100,2,9,4,2017,Round 3
18,17,Dan Butler,FWD,2,1,0,66.7,3,6,1,2017,Round 3
19,17,Hayden Crozier,FWD,2,2,0,40,5,7,0,2017,Round 3
20,17,Brayden Fiorini,MID,2,0,1,66.7,3,6,0,2017,Round 3
21,17,Robbie Gray,FWD,2,0,1,66.7,3,7,4,2017,Round 3
22,17,Aaron Hall,MID,2,1,0,66.7,3,6,0,2017,Round 3
23,17,Kieren Jack,FWD,2,0,0,100,2,5,0,2017,Round 3
24,17,Josh J. Kennedy,KEYF,2,1,0,66.7,3,6,1,2017,Round 3
25,17,Dean Kent,FWD,2,3,1,40,5,9,1,2017,Round 3
26,17,Shane Kersten,KEYF,2,1,1,66.7,3,6,0,2017,Round 3
27,17,Riley Knight,FWD,2,0,0,100,2,4,1,2017,Round 3
28,17,Rory Lobb,KEYF,2,0,0,66.7,3,6,1,2017,Round 3
29,17,Tom J. Lynch,KEYF,2,3,1,28.6,7,11,4,2017,Round 3
30,17,Tom Lynch,FWD,2,0,2,100,2,8,0,2017,Round 3
31,17,Dustin Martin,MID,2,1,0,50,4,7,3,2017,Round 3
32,17,Cam McCarthy,KEYF,2,0,1,50,4,7,0,2017,Round 3
33,17,Touk Miller,MID,2,0,0,100,2,8,0,2017,Round 3
34,17,Steven Motlop,FWD,2,0,1,66.7,3,9,0,2017,Round 3
35,17,David Mundy,FWD,2,1,0,50,4,9,4,2017,Round 3
36,17,Marc Murphy,MID,2,0,0,66.7,3,7,3,2017,Round 3
37,17,Robert Murphy,FWD,2,1,0,66.7,3,8,0,2017,Round 3
38,17,Andy Otten,KEYF,2,0,1,100,2,6,3,2017,Round 3
39,17,Braydon Preuss,RUC,2,1,0,50,4,5,3,2017,Round 3
40,17,Sam J. Reid,FWD,2,3,0,33.3,6,12,3,2017,Round 3
41,17,Daniel Rioli,FWD,2,0,0,100,2,5,1,2017,Round 3
42,17,Mitch Robinson,FWD,2,0,0,100,2,6,1,2017,Round 3
43,17,Josh Schache,KEYF,2,0,0,100,2,3,0,2017,Round 3
44,17,Travis Varcoe,DEF,2,0,0,66.7,3,5,2,2017,Round 3
45,17,Jack Watts,KEYF,2,1,1,66.7,3,9,2,2017,Round 3
46,17,Maverick Weller,FWD,2,3,0,40,5,10,2,2017,Round 3
47,17,Ollie Wines,MID,2,1,0,66.7,3,10,3,2017,Round 3
48,17,Chad Wingard,FWD,2,1,1,66.7,3,4,1,2017,Round 3
49,50,Blake Acres,FWD,1,0,1,100,1,10,4,2017,Round 3
50,50,Dayne Beams,MID,1,1,2,50,2,7,2,2017,Round 3
51,50,Tom Bell,FWD,1,1,0,50,2,4,0,2017,Round 3
52,50,Jarrod Berry,MID,1,0,0,100,1,2,0,2017,Round 3
53,50,Rohan Bewick,MID,1,0,1,100,1,3,1,2017,Round 3
54,50,Travis Boak,FWD,1,0,0,100,1,5,1,2017,Round 3
