,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jack Riewoldt,KEYF,5,1,1,83.3,6,8,0,2019,Grand Final
1,2,Dustin Martin,FWD,4,0,2,80,5,8,0,2019,Grand Final
2,3,Tom J. Lynch,KEYF,2,0,1,66.7,3,4,0,2019,Grand Final
3,4,Shai Bolton,FWD,1,0,0,33.3,3,3,1,2019,Grand Final
4,4,Jeremy Cameron,KEYF,1,1,1,50,2,4,0,2019,Grand Final
5,4,Trent Cotchin,MID,1,0,0,100,1,6,1,2019,Grand Final
6,4,Harry Himmelberg,KEYF,1,1,0,50,2,3,0,2019,Grand Final
7,4,Jacob Hopper,MID,1,0,1,100,1,4,1,2019,Grand Final
8,4,Kane Lambert,FWD,1,0,0,100,1,6,1,2019,Grand Final
9,4,Marlion Pickett,MID,1,0,0,100,1,9,3,2019,Grand Final
10,4,Daniel Rioli,FWD,1,1,3,50,2,8,0,2019,Grand Final
11,4,Ivan Soldo,RUC,1,0,0,100,1,3,2,2019,Grand Final
12,13,David Astbury,KEYD,0,0,0,0,0,1,1,2019,Grand Final
13,13,Liam Baker,DEF,0,0,0,0,0,2,1,2019,Grand Final
14,13,Nathan Broad,DEF,0,0,0,0,0,1,0,2019,Grand Final
15,13,Josh Caddy,FWD,0,0,2,0,0,4,1,2019,Grand Final
16,13,Jason Castagna,FWD,0,5,0,0,6,10,1,2019,Grand Final
17,13,Aidan Corr,KEYD,0,0,0,0,0,0,0,2019,Grand Final
18,13,Brent Daniels,FWD,0,1,0,0,1,1,0,2019,Grand Final
19,13,Phil Davis,KEYD,0,0,0,0,0,1,0,2019,Grand Final
20,13,Shane Edwards,DEF,0,0,1,0,0,6,4,2019,Grand Final
21,13,Brandon Ellis,MID,0,0,0,0,1,3,1,2019,Grand Final
22,13,Jeremy Finlayson,KEYF,0,0,0,0,0,0,0,2019,Grand Final
23,13,Toby Greene,FWD,0,2,0,0,2,4,1,2019,Grand Final
24,13,Dylan Grimes,KEYD,0,0,0,0,0,1,1,2019,Grand Final
25,13,Nick Haynes,DEF,0,0,0,0,0,2,0,2019,Grand Final
26,13,Bachar Houli,DEF,0,0,0,0,0,6,2,2019,Grand Final
27,13,Josh Kelly,MID,0,0,0,0,0,1,0,2019,Grand Final
28,13,Adam Kennedy,DEF,0,0,0,0,0,1,1,2019,Grand Final
29,13,Daniel Lloyd,FWD,0,1,1,0,1,3,0,2019,Grand Final
30,13,Shane Mumford,RUC,0,0,0,0,0,0,0,2019,Grand Final
31,13,Toby Nankervis,RUC,0,1,1,0,1,3,2,2019,Grand Final
32,13,Harry Perryman,MID,0,0,0,0,0,1,0,2019,Grand Final
33,13,Dion Prestia,MID,0,1,1,0,2,3,1,2019,Grand Final
34,13,Sam J. Reid,DEF,0,0,0,0,0,1,1,2019,Grand Final
35,13,Heath Shaw,DEF,0,0,0,0,0,1,1,2019,Grand Final
36,13,Jayden Short,DEF,0,0,0,0,0,3,1,2019,Grand Final
37,13,Tim Taranto,MID,0,0,0,0,0,4,2,2019,Grand Final
38,13,Sam Taylor,KEYD,0,0,0,0,0,1,1,2019,Grand Final
39,13,Adam Tomlinson,MID,0,0,0,0,0,2,0,2019,Grand Final
40,13,Nick Vlastuin,DEF,0,0,0,0,0,5,2,2019,Grand Final
41,13,Lachie Whitfield,FWD,0,0,0,0,0,2,1,2019,Grand Final
42,13,Zac Williams,DEF,0,0,0,0,0,2,1,2019,Grand Final
43,13,Matt de Boer,MID,0,1,0,0,1,1,0,2019,Grand Final
