,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Lance Franklin,KEYF,8,3,0,72.7,11,14,1,2013,Round 18
1,2,Jeremy Cameron,KEYF,7,1,1,77.8,9,9,0,2013,Round 18
2,3,Tom Hawkins,KEYF,5,0,1,100,5,10,2,2013,Round 18
3,4,Ryan Bastinac,MID,4,1,1,80,5,11,1,2013,Round 18
4,4,Aaron Black,KEYF,4,1,0,57.1,7,8,0,2013,Round 18
5,4,Luke Dahlhaus,FWD,4,0,2,100,4,13,1,2013,Round 18
6,4,Nat Fyfe,MID,4,2,1,66.7,6,9,2,2013,Round 18
7,4,Lachie Henderson,KEYD,4,3,0,57.1,7,8,0,2013,Round 18
8,4,Steven Motlop,FWD,4,0,2,80,5,11,0,2013,Round 18
9,4,Jarryd Roughead,KEYF,4,0,1,80,5,10,0,2013,Round 18
10,4,Jesse White,KEYF,4,1,1,66.7,6,10,2,2013,Round 18
11,12,Eddie Betts,FWD,3,2,3,60,5,9,4,2013,Round 18
12,12,Travis Cloke,KEYF,3,2,0,60,5,8,0,2013,Round 18
13,12,Tory Dickson,FWD,3,2,1,50,6,10,1,2013,Round 18
14,12,Jarrad Grant,FWD,3,0,2,100,3,9,0,2013,Round 18
15,12,Josh Hill,FWD,3,0,0,100,3,3,1,2013,Round 18
16,12,Michael Hurley,KEYF,3,3,1,50,6,9,0,2013,Round 18
17,12,Josh J. Kennedy,KEYF,3,0,0,60,5,6,1,2013,Round 18
18,12,Jack Riewoldt,KEYF,3,2,2,37.5,8,7,0,2013,Round 18
19,12,Joel Selwood,MID,3,1,2,75,4,11,2,2013,Round 18
20,12,Steele Sidebottom,MID,3,0,2,100,3,13,1,2013,Round 18
21,12,Dane Swan,MID,3,3,1,50,6,16,4,2013,Round 18
22,12,Kurt Tippett,KEYF,3,2,0,60,5,8,0,2013,Round 18
23,24,Leigh Adams,FWD,2,1,1,50,4,8,0,2013,Round 18
24,24,Dylan Addison,FWD,2,1,1,50,4,7,1,2013,Round 18
25,24,Dennis Armfield,FWD,2,1,1,66.7,3,10,1,2013,Round 18
26,24,Tom Bellchambers,RUC,2,2,1,50,4,8,2,2013,Round 18
27,24,Luke Breust,FWD,2,1,2,50,4,6,1,2013,Round 18
28,24,Jonathan Brown,KEYF,2,0,0,100,2,5,0,2013,Round 18
29,24,Jamie Cripps,FWD,2,1,1,66.7,3,5,0,2013,Round 18
30,24,Ben Cunnington,MID,2,1,1,66.7,3,10,4,2013,Round 18
