,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Josh J. Kennedy,KEYF,7,3,1,70,10,15,0,2015,Round 21
1,1,Taylor Walker,KEYF,7,3,1,70,10,11,0,2015,Round 21
2,3,Ty Vickery,KEYF,6,0,2,100,6,10,1,2015,Round 21
3,4,Jake Stringer,FWD,5,0,1,71.4,7,9,1,2015,Round 21
4,4,Kurt Tippett,KEYF,5,3,1,62.5,8,11,1,2015,Round 21
5,6,Brent Harvey,FWD,4,1,0,66.7,6,7,0,2015,Round 21
6,6,Josh Hill,FWD,4,0,1,80,5,8,0,2015,Round 21
7,6,Steve Johnson,FWD,4,3,0,57.1,7,9,0,2015,Round 21
8,6,Andrew Walker,FWD,4,1,1,80,5,8,2,2015,Round 21
9,6,Chad Wingard,FWD,4,1,1,80,5,9,2,2015,Round 21
10,11,Eddie Betts,FWD,3,0,1,75,4,6,1,2015,Round 21
11,11,Josh Bruce,KEYF,3,1,0,60,5,6,1,2015,Round 21
12,11,Jeremy Cameron,KEYF,3,0,0,100,3,3,0,2015,Round 21
13,11,Stewart Crameri,FWD,3,0,2,100,3,6,1,2015,Round 21
14,11,Harry Cunningham,FWD,3,1,0,75,4,8,1,2015,Round 21
15,11,Brett Deledio,FWD,3,0,1,100,3,5,2,2015,Round 21
16,11,Jack Gunston,KEYF,3,1,0,60,5,5,0,2015,Round 21
17,11,Tom Hawkins,KEYF,3,1,2,75,4,8,1,2015,Round 21
18,11,Dyson Heppell,MID,3,1,2,75,4,7,1,2015,Round 21
19,11,Cale Hooker,KEYD,3,1,0,75,4,8,1,2015,Round 21
20,11,Matthew Kreuzer,RUC,3,0,0,75,4,7,2,2015,Round 21
21,11,Mark LeCras,FWD,3,2,0,60,5,9,2,2015,Round 21
22,11,Sam Lloyd,FWD,3,1,2,75,4,8,1,2015,Round 21
23,11,Tom J. Lynch,KEYF,3,3,1,42.9,7,8,1,2015,Round 21
24,11,Jack Martin,FWD,3,3,0,42.9,7,6,0,2015,Round 21
25,11,Shaun McKernan,RUC,3,0,1,100,3,7,4,2015,Round 21
26,11,Darren Minchington,FWD,3,0,0,100,3,4,0,2015,Round 21
27,11,Angus Monfries,FWD,3,0,0,100,3,5,0,2015,Round 21
28,11,James Rose,FWD,3,0,1,100,3,5,0,2015,Round 21
29,11,Jay Schulz,KEYF,3,0,1,100,3,5,0,2015,Round 21
30,11,Jarrad Waite,KEYF,3,0,1,75,4,7,2,2015,Round 21
31,32,Rory Atkins,MID,2,0,0,100,2,4,1,2015,Round 21
32,32,Harley Bennell,FWD,2,2,1,50,4,10,4,2015,Round 21
33,32,Ben Brown,KEYF,2,1,1,66.7,3,10,0,2015,Round 21
34,32,Allen Christensen,FWD,2,1,1,50,4,9,1,2015,Round 21
35,32,Patrick Cripps,MID,2,0,1,66.7,3,3,1,2015,Round 21
36,32,Courtenay Dempsey,DEF,2,3,2,33.3,6,11,3,2015,Round 21
37,32,Tory Dickson,FWD,2,0,0,100,2,3,1,2015,Round 21
38,32,Andrejs Everitt,FWD,2,1,0,50,4,3,0,2015,Round 21
39,32,Orazio Fantasia,DEF,2,0,0,66.7,3,3,1,2015,Round 21
40,32,Jonathan Freeman,KEYF,2,0,0,100,2,2,0,2015,Round 21
41,32,Sam Gilbert,DEF,2,1,0,50,4,5,1,2015,Round 21
42,32,Todd Goldstein,RUC,2,0,1,50,4,6,1,2015,Round 21
43,32,Jonathon Griffin,RUC,2,0,0,100,2,2,0,2015,Round 21
44,32,Tom Hickey,RUC,2,0,2,100,2,8,2,2015,Round 21
45,32,Bachar Houli,DEF,2,0,0,100,2,6,2,2015,Round 21
46,32,Mark Hutchings,MID,2,0,1,100,2,7,1,2015,Round 21
47,32,Kieren Jack,MID,2,0,1,66.7,3,9,2,2015,Round 21
48,32,Josh P. Kennedy,MID,2,2,1,50,4,13,3,2015,Round 21
49,32,Jarryd Lyons,FWD,2,1,1,66.7,3,5,0,2015,Round 21
50,32,Robin Nahas,FWD,2,0,2,66.7,3,11,1,2015,Round 21
51,32,Jake Neade,FWD,2,1,0,66.7,3,5,0,2015,Round 21
52,32,Jonathon Patton,KEYF,2,1,0,66.7,3,3,0,2015,Round 21
53,32,Jack Redpath,KEYF,2,1,1,66.7,3,6,1,2015,Round 21
54,32,Jack Riewoldt,KEYF,2,0,3,100,2,8,1,2015,Round 21
55,32,Cyril Rioli,FWD,2,0,3,100,2,6,1,2015,Round 21
56,32,Jarryd Roughead,KEYF,2,2,0,50,4,9,1,2015,Round 21
57,32,Aaron Sandilands,RUC,2,0,0,100,2,5,3,2015,Round 21
58,32,Matt Shaw,MID,2,0,0,100,2,8,3,2015,Round 21
59,32,Callum Sinclair,RUC,2,0,1,66.7,3,8,3,2015,Round 21
60,32,Matthew Suckling,DEF,2,1,1,50,4,4,0,2015,Round 21
61,32,Dane Swan,MID,2,0,0,66.7,3,6,0,2015,Round 21
62,32,Nathan Vardy,RUC,2,0,0,66.7,3,6,4,2015,Round 21
63,32,Michael Walters,FWD,2,0,1,100,2,7,1,2015,Round 21
64,65,Brendon Ah Chee,MID,1,0,1,100,1,9,2,2015,Round 21
65,65,Michael Barlow,FWD,1,1,1,50,2,7,1,2015,Round 21
66,65,Jarryd Blair,FWD,1,2,0,33.3,3,3,0,2015,Round 21
67,65,Shaun Burgoyne,DEF,1,1,0,50,2,4,0,2015,Round 21
68,65,Charles Cameron,FWD,1,1,1,33.3,3,8,0,2015,Round 21
69,65,Travis Cloke,KEYF,1,1,0,50,2,4,0,2015,Round 21
70,65,Nakia Cockatoo,FWD,1,0,0,100,1,2,0,2015,Round 21
71,65,Jamie Cripps,FWD,1,2,2,33.3,3,10,2,2015,Round 21
72,65,Matt Crouch,MID,1,1,0,33.3,3,10,2,2015,Round 21
73,65,Patrick Dangerfield,MID,1,0,1,100,1,7,3,2015,Round 21
74,65,Jack Darling,KEYF,1,0,2,50,2,8,0,2015,Round 21
75,65,Chris Dawes,KEYF,1,1,0,50,2,5,0,2015,Round 21
76,65,Sam Day,KEYF,1,0,1,100,1,4,0,2015,Round 21
77,65,Richard Douglas,MID,1,0,0,100,1,3,1,2015,Round 21
78,65,Jamie Elliott,FWD,1,2,2,33.3,3,9,0,2015,Round 21
79,65,Brandon Ellis,MID,1,1,0,50,2,6,1,2015,Round 21
80,65,Nat Fyfe,MID,1,0,0,50,2,6,1,2015,Round 21
81,65,Jeff Garlett,FWD,1,1,0,25,4,4,1,2015,Round 21
82,65,Max Gawn,RUC,1,1,0,50,2,6,3,2015,Round 21
83,65,Adam Goodes,FWD,1,1,1,33.3,3,8,3,2015,Round 21
84,65,Sam Gray,FWD,1,1,0,33.3,3,10,1,2015,Round 21
85,65,Levi Greenwood,MID,1,0,0,100,1,6,2,2015,Round 21
86,65,Cory Gregson,FWD,1,0,1,100,1,3,0,2015,Round 21
87,65,Shaun Grigg,MID,1,1,0,50,2,7,4,2015,Round 21
88,65,Jack Grimes,DEF,1,1,1,50,2,5,2,2015,Round 21
89,65,Cameron Guthrie,MID,1,0,2,100,1,5,1,2015,Round 21
90,65,Aaron Hall,FWD,1,1,1,25,4,9,2,2015,Round 21
91,65,Hamish Hartlett,MID,1,0,1,100,1,7,4,2015,Round 21
