,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Charlie Cameron,FWD,4,1,0,80,5,5,1,2022,Round 9
1,1,Mabior Chol,KEYF,4,2,0,66.7,6,7,0,2022,Round 9
2,1,Tom Hawkins,KEYF,4,1,1,80,5,6,1,2022,Round 9
3,1,Tom J. Lynch,KEYF,4,1,2,66.7,6,8,1,2022,Round 9
4,1,Tom McDonald,KEYF,4,1,0,80,5,6,0,2022,Round 9
5,6,Zac Bailey,FWD,3,0,0,100,3,5,1,2022,Round 9
6,6,Luke Breust,FWD,3,1,1,60,5,7,1,2022,Round 9
7,6,Josh Dunkley,FWD,3,0,0,100,3,9,1,2022,Round 9
8,6,Bayley Fritsch,FWD,3,1,2,75,4,8,0,2022,Round 9
9,6,Mitch Georgiades,KEYF,3,1,0,75,4,8,1,2022,Round 9
10,6,Buku Khamis,KEYF,3,1,0,75,4,6,0,2022,Round 9
11,6,Mitch Lewis,KEYF,3,1,0,75,4,6,0,2022,Round 9
12,6,Todd Marshall,KEYF,3,1,0,75,4,8,1,2022,Round 9
13,6,Dustin Martin,FWD,3,1,1,75,4,10,2,2022,Round 9
14,6,Shane McAdam,FWD,3,1,1,75,4,5,0,2022,Round 9
15,6,Aaron Naughton,KEYF,3,2,0,60,5,7,0,2022,Round 9
16,6,Kysaiah Pickett,FWD,3,2,0,60,5,10,3,2022,Round 9
17,6,Jack Riewoldt,KEYF,3,2,0,42.9,7,7,0,2022,Round 9
18,6,Paddy Ryder,RUC,3,1,1,60,5,7,4,2022,Round 9
19,6,Adam Treloar,MID,3,1,0,75,4,9,4,2022,Round 9
20,6,Cameron Zurhaar,FWD,3,4,1,42.9,7,10,2,2022,Round 9
21,22,Shai Bolton,FWD,2,0,2,66.7,3,8,1,2022,Round 9
22,22,Ben Brown,KEYF,2,0,0,100,2,2,0,2022,Round 9
23,22,Levi Casboult,KEYF,2,1,0,66.7,3,3,2,2022,Round 9
24,22,Jack Crisp,MID,2,0,0,100,2,5,0,2022,Round 9
25,22,Charlie Curnow,KEYF,2,0,1,50,4,5,0,2022,Round 9
26,22,Corey Durdin,FWD,2,1,0,50,4,5,0,2022,Round 9
27,22,Xavier Duursma,MID,2,0,0,100,2,4,1,2022,Round 9
28,22,Jeremy Finlayson,RUC,2,0,0,100,2,8,2,2022,Round 9
29,22,Zac Fisher,FWD,2,0,0,100,2,6,2,2022,Round 9
