,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Josh Bruce,KEYF,6,0,0,100,6,6,0,2019,Round 16
1,1,Tom McDonald,KEYF,6,2,2,66.7,9,11,2,2019,Round 16
2,3,Jason Castagna,FWD,5,2,1,71.4,7,12,0,2019,Round 16
3,3,Nick Larkey,KEYF,5,0,0,100,5,7,0,2019,Round 16
4,3,Cameron Zurhaar,FWD,5,3,0,62.5,8,8,2,2019,Round 16
5,6,Jarrod Cameron,FWD,4,0,1,100,4,6,0,2019,Round 16
6,6,Jamie Cripps,FWD,4,1,0,80,5,8,1,2019,Round 16
7,6,Jack Darling,KEYF,4,1,1,80,5,9,0,2019,Round 16
8,6,Harry Himmelberg,KEYF,4,0,2,100,4,7,0,2019,Round 16
9,6,Aaron Naughton,KEYF,4,1,0,57.1,7,5,0,2019,Round 16
10,11,Ben Brown,KEYF,3,1,0,75,4,6,0,2019,Round 16
11,11,Levi Casboult,KEYF,3,0,0,100,3,4,1,2019,Round 16
12,11,Brad Ebert,FWD,3,0,0,100,3,6,0,2019,Round 16
13,11,Toby Greene,FWD,3,0,0,60,5,7,1,2019,Round 16
14,11,Jayden Hunt,FWD,3,0,0,100,3,7,0,2019,Round 16
15,11,Kane Lambert,FWD,3,0,3,100,3,11,2,2019,Round 16
16,11,Sam Lloyd,FWD,3,0,1,100,3,6,1,2019,Round 16
17,11,Tom J. Lynch,KEYF,3,2,0,60,5,6,0,2019,Round 16
18,11,Lincoln McCarthy,FWD,3,1,0,75,4,9,1,2019,Round 16
19,11,Christian Petracca,FWD,3,1,0,75,4,8,1,2019,Round 16
20,11,Will Setterfield,MID,3,2,0,60,5,5,1,2019,Round 16
21,11,Jack Silvagni,FWD,3,0,1,75,4,8,1,2019,Round 16
22,11,David Zaharakis,MID,3,0,1,75,4,4,2,2019,Round 16
23,24,Shai Bolton,FWD,2,0,2,100,2,9,1,2019,Round 16
24,24,Luke Breust,FWD,2,2,1,50,4,7,1,2019,Round 16
25,24,Charles Cameron,FWD,2,0,3,66.7,3,7,0,2019,Round 16
26,24,Jeremy Cameron,KEYF,2,4,1,25,8,8,0,2019,Round 16
27,24,Trent Cotchin,MID,2,0,1,100,2,10,2,2019,Round 16
28,24,Patrick Dangerfield,MID,2,1,0,66.7,3,8,3,2019,Round 16
29,24,Jordan De Goey,FWD,2,0,0,66.7,3,4,2,2019,Round 16
30,24,Sam Gray,FWD,2,1,1,66.7,3,8,2,2019,Round 16
31,24,Oliver Hanrahan,FWD,2,0,0,66.7,3,6,0,2019,Round 16
32,24,Tom Hawkins,KEYF,2,1,0,50,4,4,1,2019,Round 16
33,24,Tom Hickey,RUC,2,0,0,66.7,3,3,1,2019,Round 16
34,24,Will Hoskin-Elliott,FWD,2,0,0,50,4,6,0,2019,Round 16
35,24,Dougal Howard,KEYD,2,1,0,66.7,3,6,2,2019,Round 16
36,24,Matthew Kennedy,FWD,2,4,0,33.3,6,6,0,2019,Round 16
37,24,Mitchell Lewis,KEYF,2,1,0,50,4,5,0,2019,Round 16
38,24,Darcy MacPherson,FWD,2,0,1,100,2,4,1,2019,Round 16
39,24,Shaun McKernan,KEYF,2,1,0,66.7,3,4,1,2019,Round 16
40,24,Tim Membrey,KEYF,2,0,0,100,2,5,0,2019,Round 16
41,24,Luke Parker,MID,2,0,0,100,2,5,1,2019,Round 16
42,24,Sam Reid,KEYF,2,0,1,100,2,3,0,2019,Round 16
43,24,Daniel Rioli,FWD,2,3,0,33.3,6,7,1,2019,Round 16
44,24,Connor Rozee,FWD,2,0,1,100,2,5,0,2019,Round 16
45,24,Jake Stringer,FWD,2,0,1,50,4,3,0,2019,Round 16
46,24,Taylor Walker,KEYF,2,1,0,66.7,3,3,0,2019,Round 16
47,24,Jack Ziebell,FWD,2,0,0,66.7,3,5,2,2019,Round 16
48,49,Brendon Ah Chee,FWD,1,0,0,50,2,6,0,2019,Round 16
49,49,Paul Ahern,DEF,1,1,1,50,2,7,2,2019,Round 16
50,49,Zac Bailey,DEF,1,0,0,100,1,2,0,2019,Round 16
51,49,Jarrod Berry,MID,1,0,0,100,1,6,2,2019,Round 16
52,49,Nick Blakey,KEYF,1,2,1,33.3,3,4,0,2019,Round 16
53,49,Marcus Bontempelli,MID,1,1,0,33.3,3,8,5,2019,Round 16
54,49,Will Brodie,MID,1,1,0,50,2,4,1,2019,Round 16
55,49,Ryan Burton,DEF,1,0,0,100,1,5,2,2019,Round 16
56,49,Zak Butters,FWD,1,0,1,100,1,3,0,2019,Round 16
57,49,Mabior Chol,RUC,1,1,0,50,2,5,2,2019,Round 16
