,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Gary Ablett,MID,4,1,1,80,5,11,2,2013,Round 1
1,1,Travis Cloke,KEYF,4,3,0,50,8,9,0,2013,Round 1
2,1,Ben Howlett,MID,4,1,1,80,5,10,1,2013,Round 1
3,1,Jay Schulz,KEYF,4,0,1,100,4,9,1,2013,Round 1
4,1,Lindsay Thomas,FWD,4,1,0,57.1,7,5,2,2013,Round 1
5,6,Alwyn Davey,FWD,3,0,0,100,3,5,1,2013,Round 1
6,6,Brett Deledio,MID,3,1,0,75,4,8,0,2013,Round 1
7,6,Daniel Giansiracusa,FWD,3,0,3,100,3,10,2,2013,Round 1
8,6,Shaun Higgins,FWD,3,3,0,50,6,10,0,2013,Round 1
9,6,Kieren Jack,MID,3,0,0,60,5,5,1,2013,Round 1
10,6,Terry Milera,FWD,3,2,1,60,5,6,0,2013,Round 1
11,6,Angus Monfries,FWD,3,3,2,42.9,7,12,1,2013,Round 1
12,6,Jonathon Patton,KEYF,3,0,1,100,3,5,0,2013,Round 1
13,6,Steele Sidebottom,MID,3,1,1,75,4,8,1,2013,Round 1
14,6,Paul Stewart,FWD,3,2,0,60,5,8,1,2013,Round 1
15,6,Nicholas Suban,MID,3,0,0,100,3,10,3,2013,Round 1
16,6,Ty Vickery,KEYF,3,1,0,60,5,9,2,2013,Round 1
17,6,Taylor Walker,KEYF,3,1,1,75,4,8,3,2013,Round 1
18,6,Michael Walters,FWD,3,2,2,50,6,10,0,2013,Round 1
19,20,Eddie Betts,FWD,2,0,0,100,2,6,2,2013,Round 1
20,20,Jude Bolton,FWD,2,1,0,66.7,3,6,2,2013,Round 1
21,20,Kepler Bradley,KEYF,2,0,1,100,2,5,2,2013,Round 1
22,20,Luke Breust,FWD,2,3,1,40,5,8,1,2013,Round 1
23,20,Mitch Clark,KEYF,2,0,0,66.7,3,3,0,2013,Round 1
24,20,Ayce Cordy,KEYF,2,0,0,66.7,3,6,0,2013,Round 1
25,20,Jamie Cripps,FWD,2,0,0,100,2,3,0,2013,Round 1
26,20,Luke Dahlhaus,FWD,2,0,3,100,2,7,0,2013,Round 1
27,20,Tory Dickson,FWD,2,0,1,100,2,7,2,2013,Round 1
28,20,Charlie Dixon,KEYF,2,2,0,50,4,6,1,2013,Round 1
29,20,Richard Douglas,MID,2,1,1,66.7,3,9,0,2013,Round 1
30,20,Mitch Duncan,MID,2,1,2,50,4,9,3,2013,Round 1
31,20,Lance Franklin,KEYF,2,2,1,40,5,7,0,2013,Round 1
32,20,Jeff Garlett,FWD,2,0,1,66.7,3,7,2,2013,Round 1
33,20,Bryce Gibbs,MID,2,1,0,50,4,12,3,2013,Round 1
34,20,Tyson Goldsack,DEF,2,0,1,100,2,7,5,2013,Round 1
35,20,Adam Goodes,FWD,2,1,2,66.7,3,8,1,2013,Round 1
36,20,Ryan Griffen,MID,2,1,0,66.7,3,12,2,2013,Round 1
37,20,Ashton Hams,FWD,2,1,2,66.7,3,8,2,2013,Round 1
