,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Anthony McDonald-Tipungwuti,FWD,4,0,0,100,4,5,0,2020,Round 15
1,1,Liam Ryan,FWD,4,1,0,80,5,6,1,2020,Round 15
2,3,Jack Gunston,KEYF,3,1,0,75,4,4,0,2020,Round 15
3,3,Tom J. Lynch,KEYF,3,1,0,75,4,4,0,2020,Round 15
4,5,Mason Cox,KEYF,2,0,0,100,2,3,0,2020,Round 15
5,5,Mitch Crowden,FWD,2,0,0,66.7,3,3,1,2020,Round 15
6,5,Jack Darling,KEYF,2,1,2,66.7,3,6,0,2020,Round 15
7,5,Darcy Fogarty,KEYF,2,0,0,100,2,5,0,2020,Round 15
8,5,Eric Hipwood,KEYF,2,1,0,50,4,4,0,2020,Round 15
9,5,Chayce Jones,MID,2,0,0,100,2,3,1,2020,Round 15
10,5,Justin McInerney,MID,2,0,2,66.7,3,5,2,2020,Round 15
11,5,Luke Parker,MID,2,1,0,66.7,3,8,1,2020,Round 15
12,5,Jake Riccardi,KEYF,2,2,0,50,4,5,0,2020,Round 15
13,5,Harry Schoenberg,FWD,2,0,0,100,2,5,0,2020,Round 15
14,5,Taylor Walker,KEYF,2,1,1,66.7,3,6,0,2020,Round 15
15,5,Chad Wingard,FWD,2,0,1,100,2,5,0,2020,Round 15
16,17,Jake Aarts,FWD,1,0,0,100,1,2,0,2020,Round 15
17,17,Oscar Allen,KEYF,1,0,0,50,2,2,1,2020,Round 15
18,17,Jarrod Berry,MID,1,0,1,100,1,3,1,2020,Round 15
19,17,Angus Brayshaw,MID,1,1,0,50,2,2,0,2020,Round 15
20,17,Mitch Brown,KEYF,1,1,0,33.3,3,3,0,2020,Round 15
21,17,Callum L. Brown,FWD,1,0,0,100,1,3,0,2020,Round 15
22,17,Ryan Clarke,MID,1,0,0,100,1,3,2,2020,Round 15
23,17,Tom Cole,DEF,1,0,0,100,1,1,1,2020,Round 15
24,17,Paddy Dow,FWD,1,0,0,100,1,1,0,2020,Round 15
25,17,Jamie Elliott,FWD,1,0,0,100,1,3,0,2020,Round 15
26,17,Jeremy Finlayson,KEYF,1,1,0,50,2,3,0,2020,Round 15
27,17,Jack Graham,MID,1,0,1,100,1,6,3,2020,Round 15
28,17,Toby Greene,FWD,1,2,1,33.3,3,6,0,2020,Round 15
29,17,James Harmes,DEF,1,0,0,100,1,3,0,2020,Round 15
30,17,Will Hayward,FWD,1,1,1,33.3,3,3,0,2020,Round 15
31,17,Dyson Heppell,MID,1,0,0,100,1,3,1,2020,Round 15
32,17,Jack Higgins,FWD,1,1,0,50,2,2,0,2020,Round 15
33,17,Bobby Hill,FWD,1,2,0,25,4,6,1,2020,Round 15
34,17,Ben Keays,MID,1,0,0,100,1,9,1,2020,Round 15
35,17,Mitch Lewis,KEYF,1,1,1,50,2,3,0,2020,Round 15
36,17,Jarryd Lyons,MID,1,1,0,50,2,4,2,2020,Round 15
37,17,Jack Martin,FWD,1,0,0,25,4,3,1,2020,Round 15
38,17,Steven May,KEYD,1,0,0,100,1,2,2,2020,Round 15
39,17,Shane McAdam,FWD,1,1,1,33.3,3,6,1,2020,Round 15
40,17,Hugh McCluggage,MID,1,1,1,50,2,3,1,2020,Round 15
41,17,Kamdyn McIntosh,MID,1,0,2,100,1,4,0,2020,Round 15
42,17,Harry McKay,KEYF,1,3,0,16.7,6,4,1,2020,Round 15
43,17,Hayden McLean,KEYF,1,0,1,100,1,3,0,2020,Round 15
44,17,Brody Mihocek,KEYF,1,0,0,100,1,1,0,2020,Round 15
45,17,Darren Minchington,FWD,1,0,2,100,1,4,1,2020,Round 15
46,17,Marc Murphy,MID,1,1,0,50,2,4,0,2020,Round 15
47,17,Lachlan Murphy,FWD,1,1,2,33.3,3,7,1,2020,Round 15
48,17,Alex Neal-Bullen,FWD,1,0,0,100,1,6,1,2020,Round 15
49,17,Harry Perryman,MID,1,0,0,100,1,1,0,2020,Round 15
50,17,Cam Rayner,FWD,1,0,0,50,2,4,2,2020,Round 15
51,17,Jack Riewoldt,KEYF,1,1,1,33.3,3,6,0,2020,Round 15
52,17,James Rowbottom,MID,1,0,0,100,1,2,0,2020,Round 15
53,17,Charlie Spargo,FWD,1,0,1,100,1,3,0,2020,Round 15
54,17,Tyson Stengle,FWD,1,2,3,25,4,8,1,2020,Round 15
55,17,James Stewart,KEYF,1,0,0,100,1,3,1,2020,Round 15
56,17,Matt Taberner,KEYF,1,1,0,33.3,3,2,0,2020,Round 15
57,17,Lewis Taylor,FWD,1,0,0,100,1,7,1,2020,Round 15
58,17,Sam Walsh,MID,1,0,0,100,1,2,0,2020,Round 15
59,17,Michael Walters,FWD,1,0,0,50,2,3,0,2020,Round 15
60,17,Sam Wicks,FWD,1,0,0,100,1,3,1,2020,Round 15
61,17,Bailey J. Williams,RUC,1,0,0,100,1,1,0,2020,Round 15
62,63,Blake Acres,MID,0,0,0,0,0,4,1,2020,Round 15
63,63,Taylor Adams,MID,0,0,0,0,0,3,0,2020,Round 15
64,63,Callum Ah Chee,DEF,0,0,0,0,0,2,2,2020,Round 15
