,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jeremy Cameron,KEYF,6,1,0,75,8,7,0,2019,Round 7
1,2,Aaron Naughton,KEYF,5,3,1,62.5,8,11,0,2019,Round 7
2,2,Cameron Zurhaar,FWD,5,2,1,62.5,8,8,1,2019,Round 7
3,4,Luke Breust,FWD,4,0,0,80,5,4,0,2019,Round 7
4,4,Ben Brown,KEYF,4,1,0,80,5,8,3,2019,Round 7
5,4,Jack Darling,KEYF,4,2,0,57.1,7,9,1,2019,Round 7
6,4,Tom Papley,FWD,4,3,0,57.1,7,9,1,2019,Round 7
7,4,Jaidyn Stephenson,FWD,4,2,1,57.1,7,9,2,2019,Round 7
8,9,Marcus Bontempelli,MID,3,0,0,75,4,8,0,2019,Round 7
9,9,Mitch Duncan,MID,3,0,2,100,3,9,1,2019,Round 7
10,9,Jamie Elliott,FWD,3,1,2,75,4,7,1,2019,Round 7
11,9,Jack Gunston,KEYF,3,1,0,75,4,7,1,2019,Round 7
12,9,Jake Stringer,FWD,3,2,0,42.9,7,9,0,2019,Round 7
13,14,Gary Ablett,FWD,2,0,0,100,2,6,0,2019,Round 7
14,14,Charles Cameron,FWD,2,2,0,50,4,6,0,2019,Round 7
15,14,Patrick Cripps,MID,2,0,0,100,2,9,4,2019,Round 7
16,14,Jeremy Finlayson,KEYF,2,0,2,100,2,5,0,2019,Round 7
17,14,Todd Goldstein,RUC,2,0,0,100,2,7,5,2019,Round 7
18,14,Billy Gowers,FWD,2,1,1,66.7,3,5,1,2019,Round 7
19,14,Toby Greene,FWD,2,0,1,100,2,7,1,2019,Round 7
20,14,Tom Hawkins,KEYF,2,0,1,66.7,3,5,0,2019,Round 7
21,14,Will Hayward,FWD,2,1,0,50,4,6,0,2019,Round 7
22,14,Harry Himmelberg,KEYF,2,0,1,100,2,7,1,2019,Round 7
23,14,Eric Hipwood,KEYF,2,2,0,40,5,7,0,2019,Round 7
24,14,Jayden Hunt,FWD,2,1,1,66.7,3,7,1,2019,Round 7
25,14,Tim Kelly,MID,2,0,2,100,2,8,1,2019,Round 7
26,14,Josh J. Kennedy,KEYF,2,2,0,50,4,4,0,2019,Round 7
27,14,Dean Kent,FWD,2,4,0,33.3,6,9,1,2019,Round 7
