,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Brandon Matera,FWD,5,0,0,100,5,6,0,2019,Round 6
1,2,Stephen Coniglio,MID,4,0,0,80,5,6,1,2019,Round 6
2,2,Joe Daniher,KEYF,4,0,0,80,5,6,1,2019,Round 6
3,2,Sam Gray,FWD,4,2,0,57.1,7,9,0,2019,Round 6
4,2,Gary Rohan,FWD,4,0,1,100,4,6,0,2019,Round 6
5,2,Taylor Walker,KEYF,4,2,1,66.7,6,7,0,2019,Round 6
6,7,Mark Baguley,FWD,3,0,0,100,3,6,0,2019,Round 6
7,7,Luke Breust,FWD,3,0,1,100,3,6,1,2019,Round 6
8,7,Jeremy Cameron,KEYF,3,3,1,50,6,11,0,2019,Round 6
9,7,Jason Castagna,FWD,3,2,1,60,5,6,0,2019,Round 6
10,7,Toby Greene,FWD,3,2,0,60,5,10,0,2019,Round 6
11,7,Tom Hawkins,KEYF,3,3,1,50,6,12,1,2019,Round 6
12,7,Nick Larkey,KEYF,3,0,0,100,3,6,1,2019,Round 6
13,7,Daniel Lloyd,FWD,3,0,0,100,3,6,0,2019,Round 6
14,7,Lachlan Murphy,FWD,3,0,0,100,3,3,0,2019,Round 6
15,7,Matthew Parker,FWD,3,0,0,100,3,3,0,2019,Round 6
16,7,Cam Rayner,FWD,3,1,0,75,4,5,3,2019,Round 6
17,7,Mitch Robinson,MID,3,1,1,60,5,9,0,2019,Round 6
18,7,Liam Shiels,MID,3,0,1,100,3,8,1,2019,Round 6
19,20,Gary Ablett,FWD,2,1,5,50,4,11,2,2019,Round 6
20,20,Liam Baker,DEF,2,0,1,50,4,5,1,2019,Round 6
21,20,Eddie Betts,FWD,2,0,0,66.7,3,3,1,2019,Round 6
22,20,Nick Blakey,KEYF,2,0,0,100,2,3,0,2019,Round 6
23,20,Charles Cameron,FWD,2,2,1,50,4,11,1,2019,Round 6
24,20,Josh Corbett,FWD,2,0,1,100,2,5,0,2019,Round 6
25,20,Mason Cox,KEYF,2,1,0,66.7,3,4,1,2019,Round 6
26,20,Jordan Dawson,DEF,2,0,0,100,2,2,1,2019,Round 6
27,20,Jordan De Goey,FWD,2,1,2,33.3,6,9,2,2019,Round 6
28,20,Brad Ebert,FWD,2,3,0,33.3,6,6,2,2019,Round 6
29,20,Brandon Ellis,MID,2,1,0,66.7,3,6,2,2019,Round 6
30,20,Aaron Hall,MID,2,1,0,66.7,3,3,0,2019,Round 6
31,20,Elliott Himmelberg,KEYF,2,2,0,50,4,5,1,2019,Round 6
32,20,Josh J. Kennedy,KEYF,2,1,0,66.7,3,4,1,2019,Round 6
33,20,Sam Lloyd,FWD,2,0,1,100,2,3,0,2019,Round 6
34,20,Jarryd Lyons,MID,2,0,1,100,2,8,3,2019,Round 6
35,20,Lincoln McCarthy,FWD,2,0,0,100,2,5,0,2019,Round 6
36,20,Mitch McGovern,KEYF,2,1,1,66.7,3,4,0,2019,Round 6
37,20,Harry McKay,KEYF,2,2,1,50,4,6,0,2019,Round 6
38,20,Tim Membrey,KEYF,2,0,0,66.7,3,3,0,2019,Round 6
39,20,Gryan Miers,FWD,2,0,1,50,4,7,2,2019,Round 6
40,20,David Mundy,MID,2,0,0,100,2,6,0,2019,Round 6
41,20,Lochie O'Brien,MID,2,0,0,66.7,3,2,0,2019,Round 6
42,20,Luke Parker,MID,2,0,1,66.7,3,5,0,2019,Round 6
43,20,Sam Reid,KEYF,2,0,1,100,2,3,1,2019,Round 6
44,20,Jack Riewoldt,KEYF,2,1,1,50,4,8,3,2019,Round 6
45,20,Alex Sexton,FWD,2,2,0,50,4,5,1,2019,Round 6
46,20,Jake Stringer,FWD,2,2,2,50,4,6,0,2019,Round 6
47,20,Michael Walters,FWD,2,0,0,66.7,3,5,2,2019,Round 6
48,20,Lachie Whitfield,FWD,2,0,0,100,2,3,1,2019,Round 6
49,20,Chad Wingard,FWD,2,2,1,50,4,6,2,2019,Round 6
50,20,Peter Wright,KEYF,2,0,0,66.7,3,5,1,2019,Round 6
51,20,Jack Ziebell,FWD,2,0,0,100,2,5,2,2019,Round 6
52,53,Taylor Adams,MID,1,0,0,100,1,4,1,2019,Round 6
53,53,Oscar Allen,KEYF,1,1,0,50,2,3,2,2019,Round 6
54,53,Travis Boak,MID,1,1,0,33.3,3,7,0,2019,Round 6
55,53,Marcus Bontempelli,MID,1,0,0,100,1,8,1,2019,Round 6
56,53,Andrew Brayshaw,FWD,1,0,2,100,1,5,0,2019,Round 6
