,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Nick Duigan,DEF,4,0,1,100,4,7,0,2013,Finals Week 1
1,1,Jarrad Waite,KEYF,4,0,1,100,4,6,2,2013,Finals Week 1
2,3,Michael Barlow,MID,3,1,0,75,4,10,1,2013,Finals Week 1
3,3,Eddie Betts,FWD,3,2,1,50,6,7,1,2013,Finals Week 1
4,3,Jack Gunston,FWD,3,1,0,75,4,9,1,2013,Finals Week 1
5,3,James Podsiadly,KEYF,3,2,0,60,5,7,2,2013,Finals Week 1
6,3,Jay Schulz,KEYF,3,3,0,50,6,9,1,2013,Finals Week 1
7,3,Dane Swan,MID,3,3,0,42.9,7,9,0,2013,Finals Week 1
8,3,Chad Wingard,FWD,3,1,1,75,4,9,1,2013,Finals Week 1
9,10,Travis Boak,MID,2,1,0,66.7,3,5,2,2013,Finals Week 1
10,10,Travis Cloke,KEYF,2,1,0,50,4,4,0,2013,Finals Week 1
11,10,Trent Cotchin,MID,2,0,1,100,2,5,1,2013,Finals Week 1
12,10,Aaron Edwards,FWD,2,2,0,33.3,6,4,0,2013,Finals Week 1
13,10,Jeff Garlett,FWD,2,2,1,50,4,6,1,2013,Finals Week 1
14,10,David Hale,RUC,2,0,1,100,2,10,5,2013,Finals Week 1
15,10,Stephen Hill,MID,2,0,0,100,2,5,1,2013,Finals Week 1
16,10,Steve Johnson,MID,2,1,0,66.7,3,7,1,2013,Finals Week 1
17,10,Ivan Maric,RUC,2,0,0,100,2,5,1,2013,Finals Week 1
18,10,Matthew Pavlich,KEYF,2,3,0,40,5,8,2,2013,Finals Week 1
19,10,Mitch Robinson,FWD,2,0,1,100,2,7,0,2013,Finals Week 1
20,10,Jarryd Roughead,KEYF,2,2,1,40,5,10,2,2013,Finals Week 1
21,10,Kurt Tippett,KEYF,2,0,0,66.7,3,4,1,2013,Finals Week 1
22,10,Ty Vickery,KEYF,2,0,0,50,4,5,0,2013,Finals Week 1
23,10,Ollie Wines,MID,2,0,0,66.7,3,5,0,2013,Finals Week 1
24,25,Jed Anderson,MID,1,1,0,33.3,3,5,1,2013,Finals Week 1
25,25,Max Bailey,RUC,1,0,0,100,1,2,1,2013,Finals Week 1
26,25,Hayden Ballantyne,FWD,1,1,1,33.3,3,5,0,2013,Finals Week 1
27,25,Dayne Beams,MID,1,0,1,100,1,7,4,2013,Finals Week 1
28,25,Luke Breust,FWD,1,2,1,25,4,7,0,2013,Finals Week 1
29,25,Joel Corey,MID,1,0,0,33.3,3,3,1,2013,Finals Week 1
30,25,Mitch Duncan,MID,1,1,0,50,2,8,0,2013,Finals Week 1
31,25,Brandon Ellis,MID,1,0,0,100,1,4,1,2013,Finals Week 1
32,25,Bradley Hill,MID,1,1,0,33.3,3,7,0,2013,Finals Week 1
33,25,Lewis Jetta,FWD,1,0,1,100,1,3,0,2013,Finals Week 1
34,25,Chris Judd,MID,1,0,1,100,1,9,1,2013,Finals Week 1
35,25,Lachlan Keeffe,KEYD,1,0,0,100,1,1,0,2013,Finals Week 1
36,25,Brian Lake,KEYD,1,0,0,100,1,2,1,2013,Finals Week 1
37,25,Brent Macaffer,FWD,1,0,0,100,1,3,1,2013,Finals Week 1
38,25,Dustin Martin,FWD,1,1,1,50,2,7,1,2013,Finals Week 1
39,25,Chris Mayne,FWD,1,1,0,33.3,3,4,2,2013,Finals Week 1
40,25,Angus Monfries,FWD,1,2,0,33.3,3,5,1,2013,Finals Week 1
41,25,Steven Motlop,FWD,1,1,0,33.3,3,4,1,2013,Finals Week 1
42,25,Chris Newman,DEF,1,0,1,33.3,3,4,0,2013,Finals Week 1
43,25,Ryan O'Keefe,MID,1,0,0,100,1,3,0,2013,Finals Week 1
44,25,Ricky Petterd,DEF,1,0,1,100,1,10,2,2013,Finals Week 1
45,25,Paul Puopolo,FWD,1,0,0,100,1,3,0,2013,Finals Week 1
46,25,Mike Pyke,RUC,1,1,2,50,2,5,0,2013,Finals Week 1
47,25,Jack Riewoldt,KEYF,1,0,0,100,1,5,0,2013,Finals Week 1
48,25,Gary Rohan,FWD,1,0,0,100,1,1,0,2013,Finals Week 1
49,25,Aaron Sandilands,RUC,1,0,1,100,1,4,2,2013,Finals Week 1
50,25,Heath Scotland,DEF,1,0,0,100,1,2,0,2013,Finals Week 1
51,25,Liam Shiels,MID,1,1,1,50,2,6,1,2013,Finals Week 1
52,25,Matt Spangher,KEYF,1,0,0,50,2,5,1,2013,Finals Week 1
53,25,Lee Spurr,DEF,1,0,1,100,1,4,2,2013,Finals Week 1
54,25,Shane Tuck,MID,1,1,1,50,2,6,2,2013,Finals Week 1
55,25,Nathan Vardy,RUC,1,0,0,100,1,3,0,2013,Finals Week 1
56,25,Michael Walters,FWD,1,1,1,25,4,5,1,2013,Finals Week 1
57,25,Robert Warnock,RUC,1,1,0,50,2,4,2,2013,Finals Week 1
58,25,Justin Westhoff,KEYF,1,1,1,50,2,3,1,2013,Finals Week 1
59,25,Jesse White,KEYF,1,1,1,50,2,5,0,2013,Finals Week 1
60,25,Marley Williams,DEF,1,0,0,100,1,3,1,2013,Finals Week 1
61,62,Dennis Armfield,FWD,0,0,1,0,0,2,1,2013,Finals Week 1
62,62,Luke Ball,MID,0,0,0,0,0,2,1,2013,Finals Week 1
63,62,Jimmy Bartel,DEF,0,0,0,0,0,5,3,2013,Finals Week 1
64,62,Tom Bell,MID,0,1,0,0,2,5,0,2013,Finals Week 1
65,62,Grant Birchall,DEF,0,1,0,0,1,7,4,2013,Finals Week 1
66,62,Craig Bird,FWD,0,0,0,0,0,4,0,2013,Finals Week 1
67,62,Jarryd Blair,FWD,0,0,0,0,1,4,0,2013,Finals Week 1
68,62,Mark Blicavs,RUC,0,0,0,0,0,9,3,2013,Finals Week 1
69,62,Jude Bolton,FWD,0,0,0,0,0,3,0,2013,Finals Week 1
70,62,Matthew Broadbent,DEF,0,1,0,0,2,4,2,2013,Finals Week 1
71,62,Nathan Brown,KEYD,0,0,0,0,0,0,0,2013,Finals Week 1
72,62,Shaun Burgoyne,MID,0,0,0,0,0,5,2,2013,Finals Week 1
73,62,Josh Caddy,MID,0,1,0,0,2,3,0,2013,Finals Week 1
74,62,Alipate Carlile,KEYD,0,0,0,0,0,4,2,2013,Finals Week 1
75,62,Dom Cassisi,MID,0,0,0,0,0,5,1,2013,Finals Week 1
76,62,Troy Chaplin,KEYD,0,0,0,0,0,1,1,2013,Finals Week 1
77,62,Paul Chapman,FWD,0,0,0,0,1,1,0,2013,Finals Week 1
78,62,Allen Christensen,FWD,0,1,0,0,2,5,1,2013,Finals Week 1
79,62,Zac Clarke,RUC,0,0,1,0,0,4,4,2013,Finals Week 1
80,62,Sam Colquhoun,MID,0,0,0,0,0,3,0,2013,Finals Week 1
81,62,Reece Conca,MID,0,0,0,0,0,0,0,2013,Finals Week 1
82,62,Kane Cornes,MID,0,0,1,0,0,7,0,2013,Finals Week 1
83,62,Ryan Crowley,MID,0,0,0,0,0,2,0,2013,Finals Week 1
84,62,Ed Curnow,MID,0,0,0,0,1,7,5,2013,Finals Week 1
85,62,Zac Dawson,KEYD,0,0,0,0,0,0,0,2013,Finals Week 1
86,62,Brett Deledio,MID,0,1,0,0,1,7,2,2013,Finals Week 1
87,62,Alan Didak,FWD,0,0,0,0,0,2,0,2013,Finals Week 1
88,62,Paul Duffield,DEF,0,0,0,0,0,2,2,2013,Finals Week 1
89,62,Sam Dwyer,FWD,0,0,1,0,0,4,0,2013,Finals Week 1
90,62,Brad Ebert,MID,0,1,1,0,1,10,1,2013,Finals Week 1
91,62,Shane Edwards,FWD,0,2,0,0,2,6,1,2013,Finals Week 1
92,62,Jamie Elliott,FWD,0,1,0,0,2,3,2,2013,Finals Week 1
93,62,Corey Enright,DEF,0,0,0,0,0,3,1,2013,Finals Week 1
94,62,Andrejs Everitt,DEF,0,0,0,0,1,2,2,2013,Finals Week 1
95,62,Nat Fyfe,MID,0,1,1,0,1,6,4,2013,Finals Week 1
96,62,Bryce Gibbs,MID,0,0,3,0,1,8,3,2013,Finals Week 1
97,62,Josh Gibson,KEYD,0,0,0,0,0,7,2,2013,Finals Week 1
98,62,Tyson Goldsack,DEF,0,0,0,0,0,3,3,2013,Finals Week 1
99,62,Robbie Gray,FWD,0,0,0,0,0,1,1,2013,Finals Week 1
100,62,Shaun Grigg,MID,0,0,0,0,0,3,3,2013,Finals Week 1
101,62,Dylan Grimes,KEYD,0,0,0,0,0,1,1,2013,Finals Week 1
102,62,Brodie Grundy,RUC,0,0,0,0,1,1,1,2013,Finals Week 1
103,62,Heath Grundy,KEYD,0,0,0,0,0,2,1,2013,Finals Week 1
104,62,Brent Guerra,DEF,0,0,1,0,0,6,2,2013,Finals Week 1
105,62,Cameron Guthrie,DEF,0,0,0,0,0,5,2,2013,Finals Week 1
106,62,Dan Hannebery,MID,0,2,1,0,2,4,0,2013,Finals Week 1
107,62,Hamish Hartlett,MID,0,1,0,0,1,8,1,2013,Finals Week 1
108,62,Lachie Henderson,KEYD,0,0,1,0,0,2,1,2013,Finals Week 1
109,62,Luke Hodge,DEF,0,1,1,0,1,8,2,2013,Finals Week 1
110,62,Bachar Houli,DEF,0,1,0,0,1,7,1,2013,Finals Week 1
111,62,Kieren Jack,MID,0,0,1,0,0,8,2,2013,Finals Week 1
112,62,Daniel Jackson,MID,0,0,1,0,0,6,2,2013,Finals Week 1
113,62,Michael Jamison,KEYD,0,0,0,0,0,1,0,2013,Finals Week 1
114,62,Tom Jonas,DEF,0,0,0,0,0,4,2,2013,Finals Week 1
115,62,James Kelly,MID,0,1,0,0,1,5,1,2013,Finals Week 1
116,62,Josh P. Kennedy,MID,0,2,0,0,2,8,1,2013,Finals Week 1
117,62,Jake King,FWD,0,0,1,0,0,5,3,2013,Finals Week 1
118,62,Matthew Kreuzer,RUC,0,0,0,0,1,5,4,2013,Finals Week 1
119,62,Jordan Lewis,MID,0,0,2,0,0,5,0,2013,Finals Week 1
120,62,Matthew Lobbe,RUC,0,0,1,0,0,4,1,2013,Finals Week 1
121,62,Tom Logan,DEF,0,0,1,0,0,6,1,2013,Finals Week 1
122,62,Tom Lonergan,KEYD,0,0,0,0,0,0,0,2013,Finals Week 1
123,62,Heritier Lumumba,MID,0,0,0,0,1,2,0,2013,Finals Week 1
124,62,Andrew Mackie,DEF,0,1,0,0,1,3,1,2013,Finals Week 1
125,62,Nick Malceski,DEF,0,0,0,0,0,2,1,2013,Finals Week 1
126,62,Nick Maxwell,DEF,0,0,0,0,0,1,0,2013,Finals Week 1
127,62,Ben McGlynn,FWD,0,0,0,0,1,2,0,2013,Finals Week 1
128,62,Andrew McInnes,DEF,0,0,0,0,0,2,0,2013,Finals Week 1
129,62,Brock McLean,MID,0,0,0,0,0,0,0,2013,Finals Week 1
130,62,Luke McPharlin,KEYD,0,0,0,0,0,0,0,2013,Finals Week 1
131,62,Jarrad McVeigh,DEF,0,0,0,0,1,3,0,2013,Finals Week 1
