,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Lance Franklin,KEYF,6,2,2,66.7,9,12,1,2014,Round 22
1,1,Jack Riewoldt,KEYF,6,2,2,75,8,10,1,2014,Round 22
2,3,Robbie Gray,FWD,4,2,3,57.1,7,11,4,2014,Round 22
3,3,Josh J. Kennedy,KEYF,4,0,1,100,4,6,0,2014,Round 22
4,3,Mark LeCras,FWD,4,2,1,66.7,6,10,3,2014,Round 22
5,3,Tom J. Lynch,KEYF,4,2,1,66.7,6,9,0,2014,Round 22
6,3,Kurt Tippett,KEYF,4,1,0,80,5,7,2,2014,Round 22
7,3,Jack Ziebell,MID,4,5,0,44.4,9,10,0,2014,Round 22
8,9,Hayden Ballantyne,FWD,3,4,0,42.9,7,13,1,2014,Round 22
9,9,Jack Darling,KEYF,3,3,1,42.9,7,9,1,2014,Round 22
10,9,Brendon Goddard,MID,3,2,2,60,5,12,1,2014,Round 22
11,9,David Hale,RUC,3,0,0,100,3,5,1,2014,Round 22
12,9,Tom Hawkins,KEYF,3,1,0,60,5,4,0,2014,Round 22
13,9,Jarryd Lyons,FWD,3,1,0,75,4,6,0,2014,Round 22
14,9,Jake Neade,FWD,3,2,2,60,5,9,0,2014,Round 22
15,9,Drew Petrie,KEYF,3,0,0,75,4,7,2,2014,Round 22
16,9,Jarryd Roughead,KEYF,3,0,0,100,3,6,1,2014,Round 22
17,9,Josh Thomas,FWD,3,1,0,60,5,9,1,2014,Round 22
18,9,Michael Walters,FWD,3,2,2,60,5,12,0,2014,Round 22
19,9,Justin Westhoff,KEYF,3,0,0,100,3,9,1,2014,Round 22
20,9,Spencer White,KEYF,3,0,0,100,3,4,0,2014,Round 22
21,9,Chad Wingard,FWD,3,2,1,60,5,10,2,2014,Round 22
22,23,Ryan Bastinac,MID,2,0,1,66.7,3,9,1,2014,Round 22
23,23,Eddie Betts,FWD,2,0,1,50,4,9,1,2014,Round 22
24,23,Tim Broomhead,FWD,2,1,0,50,4,6,2,2014,Round 22
25,23,Charles Cameron,FWD,2,2,0,40,5,6,0,2014,Round 22
26,23,Jake Carlisle,KEYF,2,1,0,66.7,3,6,1,2014,Round 22
27,23,Brett Deledio,FWD,2,1,3,66.7,3,11,0,2014,Round 22
28,23,Jack Fitzpatrick,KEYF,2,0,0,100,2,6,0,2014,Round 22
29,23,Jonathan Freeman,KEYF,2,0,0,100,2,3,0,2014,Round 22
30,23,Adam Goodes,FWD,2,0,4,100,2,8,2,2014,Round 22
31,23,Ben Griffiths,KEYF,2,0,0,100,2,3,1,2014,Round 22
32,23,Josh Hill,FWD,2,1,2,66.7,3,8,4,2014,Round 22
33,23,Michael Hurley,KEYD,2,0,2,66.7,3,10,3,2014,Round 22
34,23,Will Langford,MID,2,1,1,50,4,9,0,2014,Round 22
35,23,Sean Lemmens,DEF,2,0,0,66.7,3,2,0,2014,Round 22
36,23,Jake Lloyd,FWD,2,0,0,100,2,4,1,2014,Round 22
37,23,Nick Malceski,DEF,2,1,0,66.7,3,8,5,2014,Round 22
38,23,Brandon Matera,FWD,2,3,2,40,5,8,2,2014,Round 22
39,23,David Mundy,MID,2,1,0,66.7,3,8,2,2014,Round 22
