,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jack Gunston,FWD,6,1,1,85.7,7,12,5,2014,Round 16
1,2,Eddie Betts,FWD,5,1,1,83.3,6,9,2,2014,Round 16
2,2,Drew Petrie,KEYF,5,1,0,83.3,6,10,0,2014,Round 16
3,4,Levi Casboult,KEYF,4,0,1,100,4,6,1,2014,Round 16
4,4,Sam Day,KEYF,4,1,0,80,5,7,2,2014,Round 16
5,4,Lachie Henderson,KEYF,4,1,1,80,5,8,0,2014,Round 16
6,4,Ty Vickery,KEYF,4,0,1,100,4,6,1,2014,Round 16
7,4,Simon White,DEF,4,0,0,80,5,6,1,2014,Round 16
8,9,Hayden Ballantyne,FWD,3,1,0,75,4,6,1,2014,Round 16
9,9,Aaron Black,KEYF,3,2,2,42.9,7,11,0,2014,Round 16
10,9,Adam Goodes,FWD,3,0,1,100,3,5,1,2014,Round 16
11,9,James Podsiadly,KEYF,3,1,0,75,4,8,0,2014,Round 16
12,9,Nick Riewoldt,KEYF,3,0,1,100,3,7,0,2014,Round 16
13,9,Jay Schulz,KEYF,3,0,0,100,3,4,0,2014,Round 16
14,9,Chris Yarran,DEF,3,0,1,75,4,6,0,2014,Round 16
15,16,Marcus Bontempelli,FWD,2,1,0,66.7,3,5,0,2014,Round 16
16,16,Ben Brown,KEYF,2,1,0,66.7,3,7,2,2014,Round 16
17,16,Jake Carlisle,KEYF,2,0,0,100,2,3,1,2014,Round 16
18,16,Zac Clarke,RUC,2,0,0,100,2,3,0,2014,Round 16
19,16,Travis Cloke,KEYF,2,3,2,33.3,6,11,0,2014,Round 16
20,16,Stewart Crameri,FWD,2,1,1,66.7,3,5,1,2014,Round 16
21,16,Charlie Dixon,KEYF,2,1,0,66.7,3,3,0,2014,Round 16
22,16,Sam Docherty,DEF,2,0,1,100,2,8,2,2014,Round 16
23,16,Mitch Duncan,MID,2,0,0,100,2,8,0,2014,Round 16
24,16,Shane Edwards,FWD,2,0,0,100,2,6,2,2014,Round 16
25,16,Andrejs Everitt,MID,2,0,2,100,2,7,1,2014,Round 16
26,16,Levi Greenwood,MID,2,0,1,100,2,7,1,2014,Round 16
27,16,Tom Hawkins,KEYF,2,1,0,66.7,3,5,0,2014,Round 16
28,16,Josh Jenkins,KEYF,2,0,2,100,2,8,2,2014,Round 16
29,16,Ben Kennedy,FWD,2,0,0,100,2,5,2,2014,Round 16
30,16,Josh J. Kennedy,KEYF,2,1,0,66.7,3,5,0,2014,Round 16
31,16,Shane Kersten,KEYF,2,2,0,50,4,5,0,2014,Round 16
32,16,Tom J. Lynch,KEYF,2,3,1,40,5,9,2,2014,Round 16
33,16,Ben McGlynn,MID,2,3,0,40,5,9,1,2014,Round 16
34,16,Troy Menzel,FWD,2,0,1,100,2,3,0,2014,Round 16
35,16,Tendai Mzungu,MID,2,0,0,66.7,3,5,0,2014,Round 16
36,16,Rhys Palmer,FWD,2,3,0,33.3,6,9,1,2014,Round 16
37,16,Luke Parker,FWD,2,0,1,100,2,8,3,2014,Round 16
38,16,Danyle Pearce,FWD,2,1,0,66.7,3,5,1,2014,Round 16
39,16,Jack Riewoldt,KEYF,2,0,2,100,2,4,1,2014,Round 16
40,16,Jarryd Roughead,KEYF,2,3,0,40,5,9,0,2014,Round 16
41,16,Shane Savage,DEF,2,0,0,100,2,6,0,2014,Round 16
42,16,Rory Sloane,MID,2,0,1,100,2,10,4,2014,Round 16
43,16,Rhys Stanley,KEYF,2,0,0,100,2,4,2,2014,Round 16
44,16,Matthew Wright,FWD,2,1,1,50,4,8,1,2014,Round 16
45,16,Clinton Young,MID,2,3,0,40,5,9,3,2014,Round 16
46,16,Dayne Zorko,FWD,2,0,0,100,2,10,3,2014,Round 16
47,48,Patrick Ambrose,FWD,1,0,1,50,2,6,0,2014,Round 16
48,48,Matthew Arnot,FWD,1,0,0,100,1,1,0,2014,Round 16
49,48,Rohan Bail,FWD,1,0,0,100,1,4,1,2014,Round 16
50,48,Michael Barlow,MID,1,0,3,100,1,7,2,2014,Round 16
