,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Josh J. Kennedy,KEYF,7,0,1,100,7,11,2,2016,Round 9
1,2,Josh Bruce,KEYF,5,1,0,83.3,6,7,1,2016,Round 9
2,2,Jeremy Cameron,KEYF,5,2,0,71.4,7,7,1,2016,Round 9
3,2,Jesse Hogan,KEYF,5,1,1,83.3,6,13,0,2016,Round 9
4,2,Taylor Walker,KEYF,5,2,3,62.5,8,16,2,2016,Round 9
5,6,Mitch Brown,KEYF,4,2,1,66.7,6,8,0,2016,Round 9
6,6,Jack Gunston,KEYF,4,2,0,66.7,6,10,1,2016,Round 9
7,6,James Harmes,DEF,4,2,0,66.7,6,11,1,2016,Round 9
8,6,Tom Hawkins,KEYF,4,1,1,66.7,6,10,2,2016,Round 9
9,6,Aaron Young,FWD,4,1,1,80,5,10,2,2016,Round 9
10,11,Hayden Ballantyne,FWD,3,0,0,75,4,4,0,2016,Round 9
11,11,Tom Bell,FWD,3,0,0,100,3,8,2,2016,Round 9
12,11,Lance Franklin,KEYF,3,2,2,60,5,7,0,2016,Round 9
13,11,Todd Goldstein,RUC,3,0,2,100,3,11,7,2016,Round 9
14,11,Toby Greene,FWD,3,1,2,75,4,8,1,2016,Round 9
15,11,Mitch McGovern,KEYF,3,0,2,100,3,11,1,2016,Round 9
16,11,Tim Membrey,FWD,3,3,0,50,6,8,0,2016,Round 9
17,11,Wayne Milera,FWD,3,0,1,100,3,8,1,2016,Round 9
18,11,Scott Pendlebury,MID,3,0,2,100,3,9,2,2016,Round 9
19,11,Gary Rohan,FWD,3,0,0,100,3,5,1,2016,Round 9
20,11,Lindsay Thomas,FWD,3,3,0,50,6,8,2,2016,Round 9
21,11,Chad Wingard,FWD,3,1,3,75,4,11,2,2016,Round 9
22,11,Peter Wright,KEYF,3,2,1,60,5,8,1,2016,Round 9
23,24,Ben Brown,KEYF,2,1,0,66.7,3,4,1,2016,Round 9
24,24,Mason Cox,KEYF,2,0,1,100,2,7,1,2016,Round 9
25,24,Jamie Cripps,FWD,2,0,3,100,2,8,0,2016,Round 9
26,24,Joe Daniher,KEYF,2,0,0,100,2,4,0,2016,Round 9
27,24,Tory Dickson,FWD,2,1,0,66.7,3,5,1,2016,Round 9
28,24,Charlie Dixon,KEYF,2,1,0,66.7,3,6,0,2016,Round 9
29,24,Shane Edwards,FWD,2,1,1,50,4,6,0,2016,Round 9
30,24,Alex Fasolo,FWD,2,0,1,100,2,5,0,2016,Round 9
31,24,Jeff Garlett,FWD,2,2,3,40,5,9,0,2016,Round 9
32,24,Jarrad Grant,FWD,2,1,1,66.7,3,7,0,2016,Round 9
33,24,Brodie Grundy,RUC,2,0,0,100,2,4,1,2016,Round 9
34,24,Brent Harvey,FWD,2,1,1,66.7,3,10,2,2016,Round 9
35,24,Steve Johnson,FWD,2,0,0,100,2,4,2,2016,Round 9
36,24,Liam Jones,KEYF,2,1,0,66.7,3,5,0,2016,Round 9
37,24,Lin Jong,FWD,2,1,1,66.7,3,5,0,2016,Round 9
38,24,Ryan Lester,FWD,2,0,1,100,2,6,0,2016,Round 9
39,24,Scott Lycett,RUC,2,2,0,50,4,6,2,2016,Round 9
40,24,Tom J. Lynch,KEYF,2,0,4,66.7,3,10,0,2016,Round 9
41,24,Tom Lynch,FWD,2,2,2,50,4,12,0,2016,Round 9
42,24,Brandon Matera,FWD,2,0,1,100,2,9,0,2016,Round 9
43,24,Paddy McCartin,KEYF,2,1,1,50,4,7,0,2016,Round 9
44,24,Ben McGlynn,FWD,2,0,1,100,2,4,0,2016,Round 9
45,24,Toby McLean,FWD,2,0,0,100,2,4,0,2016,Round 9
46,24,Anthony Miles,MID,2,0,0,100,2,4,3,2016,Round 9
47,24,Robin Nahas,FWD,2,1,2,66.7,3,6,0,2016,Round 9
48,24,Jack Riewoldt,KEYF,2,1,0,66.7,3,6,1,2016,Round 9
49,24,Kurt Tippett,RUC,2,1,0,66.7,3,5,2,2016,Round 9
50,24,Jarrad Waite,KEYF,2,0,0,66.7,3,4,1,2016,Round 9
51,24,Jesse White,KEYF,2,0,0,100,2,5,1,2016,Round 9
52,24,Jack Ziebell,MID,2,1,0,66.7,3,8,2,2016,Round 9
53,54,David Armitage,MID,1,1,1,50,2,6,1,2016,Round 9
54,54,Rory Atkins,MID,1,1,0,50,2,9,3,2016,Round 9
55,54,Mark Baguley,DEF,1,0,2,33.3,3,6,0,2016,Round 9
56,54,Luke Breust,FWD,1,0,1,100,1,6,2,2016,Round 9
57,54,Luke Brown,DEF,1,0,2,100,1,7,5,2016,Round 9
58,54,Josh Caddy,FWD,1,1,0,50,2,7,5,2016,Round 9
59,54,Charles Cameron,FWD,1,1,1,33.3,3,8,2,2016,Round 9
60,54,Tom Campbell,RUC,1,1,0,50,2,3,0,2016,Round 9
61,54,Stephen Coniglio,MID,1,2,2,33.3,3,8,1,2016,Round 9
