,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Tom J. Lynch,KEYF,8,0,1,100,8,13,0,2022,Round 22
1,2,Darcy Fogarty,KEYF,4,1,0,80,5,7,0,2022,Round 22
2,2,Jake Melksham,FWD,4,2,1,57.1,7,10,0,2022,Round 22
3,2,Sam Powell-Pepper,FWD,4,0,1,100,4,6,0,2022,Round 22
4,2,Cam Rayner,FWD,4,0,0,57.1,7,5,0,2022,Round 22
5,2,Mason Wood,MID,4,0,0,80,5,6,1,2022,Round 22
6,7,Zak Butters,FWD,3,1,1,75,4,10,4,2022,Round 22
7,7,Jeremy Cameron,KEYF,3,3,1,42.9,7,10,0,2022,Round 22
8,7,Lance Franklin,KEYF,3,1,2,60,5,9,0,2022,Round 22
9,7,Mitch Georgiades,KEYF,3,1,0,75,4,8,0,2022,Round 22
10,7,Jack Martin,FWD,3,1,0,75,4,4,0,2022,Round 22
11,7,Harry McKay,KEYF,3,1,0,42.9,7,6,1,2022,Round 22
12,7,Tim Membrey,KEYF,3,2,0,60,5,6,0,2022,Round 22
13,7,Tyson Stengle,FWD,3,1,0,42.9,7,8,1,2022,Round 22
14,7,Taylor Walker,KEYF,3,0,2,100,3,9,2,2022,Round 22
15,16,Mark Blicavs,RUC,2,0,0,100,2,5,0,2022,Round 22
16,16,Luke Breust,FWD,2,2,0,40,5,7,0,2022,Round 22
17,16,Noah Cumberland,FWD,2,3,3,33.3,6,9,0,2022,Round 22
18,16,Paul Curtis,FWD,2,1,0,50,4,5,0,2022,Round 22
19,16,Massimo D'Ambrosio,DEF,2,0,0,100,2,3,0,2022,Round 22
20,16,Joe Daniher,KEYF,2,1,1,66.7,3,7,0,2022,Round 22
21,16,Shane Edwards,FWD,2,0,3,100,2,9,0,2022,Round 22
22,16,Jeremy Finlayson,RUC,2,0,2,100,2,10,3,2022,Round 22
23,16,Michael Frederick,FWD,2,2,0,50,4,4,0,2022,Round 22
24,16,Jack Gunston,KEYF,2,3,1,40,5,6,0,2022,Round 22
25,16,Isaac Heeney,FWD,2,3,1,40,5,10,1,2022,Round 22
26,16,Jack Higgins,FWD,2,0,0,66.7,3,4,1,2022,Round 22
27,16,Eric Hipwood,KEYF,2,0,1,66.7,3,6,0,2022,Round 22
28,16,Jesse Hogan,KEYF,2,0,0,100,2,3,0,2022,Round 22
29,16,Max Holmes,MID,2,1,1,50,4,6,3,2022,Round 22
30,16,Todd Marshall,KEYF,2,1,3,66.7,3,11,2,2022,Round 22
31,16,Shane McAdam,FWD,2,0,0,50,4,7,0,2022,Round 22
32,16,Jed McEntee,FWD,2,0,0,100,2,8,0,2022,Round 22
33,16,Gryan Miers,FWD,2,0,1,100,2,8,3,2022,Round 22
34,16,Tom Papley,FWD,2,1,0,66.7,3,6,1,2022,Round 22
35,16,Brandan Parfitt,MID,2,0,0,100,2,8,1,2022,Round 22
36,16,Archie Perkins,FWD,2,1,0,50,4,4,0,2022,Round 22
37,16,Kysaiah Pickett,FWD,2,1,0,66.7,3,7,2,2022,Round 22
38,16,Dion Prestia,MID,2,0,0,66.7,3,7,2,2022,Round 22
39,16,Izak Rankine,FWD,2,1,0,66.7,3,5,2,2022,Round 22
40,16,Jake Riccardi,KEYF,2,1,0,66.7,3,3,0,2022,Round 22
41,16,Maurice Rioli,FWD,2,1,1,50,4,9,1,2022,Round 22
42,16,James Rowe,FWD,2,1,0,66.7,3,8,1,2022,Round 22
43,16,Michael Walters,FWD,2,0,1,66.7,3,7,1,2022,Round 22
44,16,Jake Waterman,KEYF,2,1,0,66.7,3,3,0,2022,Round 22
45,16,Bailey Williams,MID,2,0,1,100,2,3,0,2022,Round 22
46,16,Jack Ziebell,FWD,2,0,0,100,2,3,0,2022,Round 22
47,16,Cameron Zurhaar,FWD,2,4,2,33.3,6,9,1,2022,Round 22
48,49,Blake Acres,MID,1,2,0,33.3,3,8,2,2022,Round 22
49,49,Karl Amon,MID,1,1,0,50,2,8,0,2022,Round 22
50,49,Noah Anderson,MID,1,0,1,100,1,3,0,2022,Round 22
51,49,Miles Bergman,MID,1,0,0,100,1,4,1,2022,Round 22
52,49,Travis Boak,MID,1,0,2,50,2,13,2,2022,Round 22
53,49,Shai Bolton,FWD,1,0,0,100,1,5,2,2022,Round 22
54,49,Andrew Brayshaw,MID,1,0,1,100,1,8,1,2022,Round 22
55,49,Ben Brown,KEYF,1,2,0,25,4,6,1,2022,Round 22
56,49,Charlie Cameron,FWD,1,1,1,25,4,4,0,2022,Round 22
57,49,Darcy Cameron,RUC,1,0,0,100,1,3,2,2022,Round 22
58,49,Jason Castagna,FWD,1,0,0,100,1,1,0,2022,Round 22
59,49,Callum Coleman-Jones,RUC,1,1,0,33.3,3,5,1,2022,Round 22
60,49,Trent Cotchin,MID,1,0,1,100,1,9,1,2022,Round 22
61,49,Mason Cox,RUC,1,0,0,100,1,1,0,2022,Round 22
62,49,Charlie Curnow,KEYF,1,4,2,20,5,7,1,2022,Round 22
63,49,Nick Daicos,DEF,1,1,0,50,2,4,3,2022,Round 22
64,49,Josh Daicos,MID,1,1,0,50,2,7,3,2022,Round 22
65,49,Bailey Dale,DEF,1,0,0,100,1,7,2,2022,Round 22
