,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Eddie Betts,FWD,5,2,2,62.5,8,13,0,2016,Round 19
1,1,Rhys Stanley,RUC,5,0,0,100,5,7,0,2016,Round 19
2,1,Chad Wingard,FWD,5,0,1,83.3,6,13,3,2016,Round 19
3,4,John Butcher,KEYF,4,2,0,57.1,7,17,1,2016,Round 19
4,4,Charles Cameron,FWD,4,1,0,80,5,9,3,2016,Round 19
5,4,Joe Daniher,KEYF,4,1,1,57.1,7,7,0,2016,Round 19
6,4,Jack Darling,KEYF,4,1,0,80,5,7,0,2016,Round 19
7,4,Isaac Heeney,FWD,4,0,3,100,4,11,1,2016,Round 19
8,4,Mitch McGovern,KEYF,4,1,1,80,5,9,0,2016,Round 19
9,10,Travis Boak,MID,3,2,1,60,5,17,2,2016,Round 19
10,10,Tom Boyd,KEYF,3,0,0,100,3,7,0,2016,Round 19
11,10,Ben Brown,KEYF,3,1,0,60,5,5,0,2016,Round 19
12,10,Patrick Dangerfield,MID,3,0,0,75,4,10,2,2016,Round 19
13,10,Tory Dickson,FWD,3,0,1,75,4,4,0,2016,Round 19
14,10,Toby Greene,FWD,3,1,0,75,4,7,0,2016,Round 19
15,10,Steve Johnson,FWD,3,0,2,100,3,9,1,2016,Round 19
16,10,Josh P. Kennedy,MID,3,0,1,60,5,11,0,2016,Round 19
17,10,Tom Mitchell,MID,3,0,0,100,3,10,2,2016,Round 19
18,10,Darcy Moore,KEYF,3,2,1,60,5,7,0,2016,Round 19
19,10,Steven Motlop,FWD,3,0,2,75,4,8,0,2016,Round 19
20,10,Sam J. Reid,FWD,3,0,0,100,3,5,0,2016,Round 19
21,10,Jack Watts,KEYF,3,2,0,60,5,10,1,2016,Round 19
22,10,Aaron vandenBerg,FWD,3,2,0,60,5,8,0,2016,Round 19
23,24,Brendon Ah Chee,FWD,2,1,3,66.7,3,11,3,2016,Round 19
24,24,James Aish,MID,2,0,0,100,2,6,2,2016,Round 19
25,24,Karl Amon,FWD,2,1,2,66.7,3,8,1,2016,Round 19
26,24,Luke Breust,FWD,2,1,2,66.7,3,9,2,2016,Round 19
27,24,Josh Bruce,KEYF,2,2,0,50,4,4,0,2016,Round 19
28,24,Jeremy Cameron,KEYF,2,0,0,66.7,3,5,0,2016,Round 19
29,24,Jonathon Ceglar,RUC,2,0,0,100,2,4,2,2016,Round 19
30,24,Michael Close,KEYF,2,0,0,100,2,3,0,2016,Round 19
31,24,Jamie Cripps,FWD,2,0,2,100,2,7,1,2016,Round 19
32,24,Richard Douglas,FWD,2,0,2,100,2,9,0,2016,Round 19
33,24,Brad Ebert,MID,2,0,1,100,2,12,2,2016,Round 19
34,24,Lance Franklin,KEYF,2,3,1,40,5,11,1,2016,Round 19
35,24,Jarrod Garlett,FWD,2,0,0,50,4,5,1,2016,Round 19
36,24,Tom Hawkins,KEYF,2,0,3,100,2,6,0,2016,Round 19
37,24,Josh Hill,FWD,2,2,0,50,4,5,0,2016,Round 19
38,24,Jarman Impey,FWD,2,2,1,50,4,7,1,2016,Round 19
39,24,Josh Jenkins,KEYF,2,0,1,100,2,6,1,2016,Round 19
40,24,Josh J. Kennedy,KEYF,2,2,0,25,8,5,0,2016,Round 19
41,24,Jayden Laverde,FWD,2,0,1,50,4,5,0,2016,Round 19
42,24,Tom J. Lynch,KEYF,2,2,0,33.3,6,8,0,2016,Round 19
43,24,Brandon Matera,FWD,2,0,0,100,2,4,1,2016,Round 19
