,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Josh Battle,KEYF,3,0,0,100,3,5,1,2018,Round 13
1,1,Charlie Dixon,KEYF,3,2,1,60,5,8,0,2018,Round 13
2,1,Robbie Gray,FWD,3,1,0,60,5,13,3,2018,Round 13
3,1,Tom Hawkins,KEYF,3,1,0,75,4,4,0,2018,Round 13
4,1,Tom J. Lynch,KEYF,3,1,0,50,6,7,1,2018,Round 13
5,1,Lachie Neale,MID,3,0,0,100,3,9,1,2018,Round 13
6,1,Ed Richards,DEF,3,0,1,100,3,5,1,2018,Round 13
7,1,Tom Rockliff,MID,3,1,0,75,4,8,1,2018,Round 13
8,1,Alex Sexton,FWD,3,0,0,75,4,6,0,2018,Round 13
9,1,James Sicily,DEF,3,0,0,100,3,7,3,2018,Round 13
10,11,Marcus Bontempelli,MID,2,1,0,66.7,3,10,4,2018,Round 13
11,11,Dan Butler,FWD,2,1,1,66.7,3,6,0,2018,Round 13
12,11,Jason Castagna,FWD,2,1,1,66.7,3,5,0,2018,Round 13
13,11,Lance Franklin,KEYF,2,5,1,28.6,7,8,0,2018,Round 13
14,11,Nat Fyfe,MID,2,1,2,66.7,3,12,4,2018,Round 13
15,11,Jade Gresham,FWD,2,1,2,50,4,11,2,2018,Round 13
16,11,Nick Holman,FWD,2,0,0,100,2,5,0,2018,Round 13
17,11,Sam Jacobs,RUC,2,0,0,66.7,3,6,5,2018,Round 13
18,11,Josh J. Kennedy,KEYF,2,1,0,66.7,3,4,0,2018,Round 13
19,11,Matthew Kreuzer,RUC,2,1,0,66.7,3,5,0,2018,Round 13
20,11,Paddy McCartin,KEYF,2,0,1,66.7,3,3,0,2018,Round 13
21,11,Tim Membrey,KEYF,2,0,0,100,2,4,0,2018,Round 13
22,11,Tom Papley,FWD,2,0,1,66.7,3,4,2,2018,Round 13
23,11,Jared Polec,MID,2,0,0,66.7,3,5,1,2018,Round 13
24,11,Jack Riewoldt,KEYF,2,1,0,50,4,4,0,2018,Round 13
25,11,Ben Ronke,FWD,2,0,0,100,2,2,0,2018,Round 13
26,11,Joel Selwood,MID,2,0,0,100,2,4,0,2018,Round 13
27,11,Mitch Wallis,FWD,2,0,0,100,2,5,2,2018,Round 13
28,11,Justin Westhoff,KEYF,2,1,1,66.7,3,8,3,2018,Round 13
29,11,Matthew Wright,FWD,2,1,0,66.7,3,6,0,2018,Round 13
30,11,Elliot Yeo,MID,2,1,2,66.7,3,8,3,2018,Round 13
31,32,Gary Ablett,MID,1,1,0,33.3,3,4,1,2018,Round 13
32,32,Callum Ah Chee,DEF,1,0,2,100,1,5,0,2018,Round 13
33,32,Ben Ainsworth,FWD,1,1,0,50,2,5,1,2018,Round 13
34,32,Michael Apeness,RUC,1,0,2,100,1,6,1,2018,Round 13
35,32,Hayden Ballantyne,FWD,1,1,0,33.3,3,4,0,2018,Round 13
36,32,Bailey Banfield,FWD,1,0,0,100,1,4,0,2018,Round 13
37,32,Eddie Betts,FWD,1,1,0,33.3,3,4,1,2018,Round 13
38,32,Travis Boak,FWD,1,1,2,25,4,7,0,2018,Round 13
39,32,Andrew Brayshaw,MID,1,1,0,50,2,8,3,2018,Round 13
40,32,Luke Breust,FWD,1,2,0,25,4,8,1,2018,Round 13
41,32,Shaun Burgoyne,MID,1,2,0,33.3,3,10,2,2018,Round 13
42,32,Josh Caddy,FWD,1,0,0,100,1,4,0,2018,Round 13
43,32,Levi Casboult,KEYF,1,1,0,50,2,5,0,2018,Round 13
44,32,Jonathon Ceglar,RUC,1,1,1,50,2,9,4,2018,Round 13
