,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Patrick Cripps,MID,2,0,1,100,2,6,0,2023,Preliminary Finals
1,1,Joe Daniher,KEYF,2,1,0,66.7,3,5,1,2023,Preliminary Finals
2,1,Toby Greene,FWD,2,0,1,40,5,7,1,2023,Preliminary Finals
3,1,Jack Martin,FWD,2,1,0,66.7,3,4,2,2023,Preliminary Finals
4,1,Lincoln McCarthy,FWD,2,0,2,66.7,3,5,2,2023,Preliminary Finals
5,1,Oscar McInerney,RUC,2,0,0,66.7,3,4,4,2023,Preliminary Finals
6,1,Harry McKay,KEYF,2,2,0,50,4,5,0,2023,Preliminary Finals
7,1,Daniel McStay,KEYF,2,1,1,66.7,3,4,0,2023,Preliminary Finals
8,9,Callum Ah Chee,FWD,1,1,0,50,2,4,0,2023,Preliminary Finals
9,9,Callum M. Brown,FWD,1,2,0,33.3,3,5,1,2023,Preliminary Finals
10,9,Charlie Cameron,FWD,1,3,0,20,5,6,0,2023,Preliminary Finals
11,9,Matthew Cottrell,FWD,1,1,0,33.3,3,4,0,2023,Preliminary Finals
12,9,Mason Cox,RUC,1,0,0,100,1,5,3,2023,Preliminary Finals
13,9,Jack Crisp,MID,1,1,0,50,2,5,2,2023,Preliminary Finals
14,9,Isaac Cumming,DEF,1,0,0,100,1,3,1,2023,Preliminary Finals
15,9,Charlie Curnow,KEYF,1,1,0,33.3,3,3,0,2023,Preliminary Finals
16,9,Sam Docherty,MID,1,0,1,100,1,3,0,2023,Preliminary Finals
17,9,Jamie Elliott,FWD,1,2,1,33.3,3,6,1,2023,Preliminary Finals
18,9,Tom Green,MID,1,0,0,50,2,5,0,2023,Preliminary Finals
19,9,Bobby Hill,FWD,1,0,0,33.3,3,2,0,2023,Preliminary Finals
20,9,Eric Hipwood,KEYF,1,1,2,50,2,7,0,2023,Preliminary Finals
21,9,Jesse Hogan,KEYF,1,0,1,100,1,3,0,2023,Preliminary Finals
22,9,Ryan Lester,KEYD,1,0,0,100,1,2,0,2023,Preliminary Finals
23,9,Daniel Lloyd,FWD,1,1,0,33.3,3,6,1,2023,Preliminary Finals
24,9,Beau McCreery,FWD,1,1,0,50,2,3,0,2023,Preliminary Finals
25,9,Conor McKenna,DEF,1,0,0,50,2,6,1,2023,Preliminary Finals
26,9,Brody Mihocek,KEYF,1,2,0,33.3,3,3,0,2023,Preliminary Finals
27,9,Jake Riccardi,KEYF,1,1,0,50,2,2,0,2023,Preliminary Finals
28,29,Blake Acres,MID,0,0,0,0,0,2,1,2023,Preliminary Finals
29,29,Harris Andrews,KEYD,0,0,0,0,0,2,2,2023,Preliminary Finals
30,29,Lachie Ash,DEF,0,0,1,0,0,7,0,2023,Preliminary Finals
31,29,Zac Bailey,FWD,0,0,0,0,0,4,1,2023,Preliminary Finals
32,29,Toby Bedford,FWD,0,1,1,0,1,4,0,2023,Preliminary Finals
33,29,Jarrod Berry,MID,0,0,1,0,0,3,1,2023,Preliminary Finals
34,29,Jordan Boyd,DEF,0,0,0,0,1,3,2,2023,Preliminary Finals
35,29,Kieren Briggs,RUC,0,0,0,0,0,4,3,2023,Preliminary Finals
36,29,Jack Buckley,KEYD,0,0,0,0,0,3,0,2023,Preliminary Finals
37,29,Finn Callaghan,MID,0,0,0,0,0,2,0,2023,Preliminary Finals
38,29,Darcy Cameron,RUC,0,0,0,0,0,3,2,2023,Preliminary Finals
39,29,Adam Cerra,MID,0,1,0,0,1,2,0,2023,Preliminary Finals
40,29,Alex Cincotta,DEF,0,0,0,0,0,2,2,2023,Preliminary Finals
41,29,Keidean Coleman,DEF,0,0,1,0,0,7,3,2023,Preliminary Finals
42,29,Stephen Coniglio,MID,0,0,1,0,0,4,0,2023,Preliminary Finals
43,29,Nick Daicos,MID,0,1,0,0,1,2,0,2023,Preliminary Finals
44,29,Josh Daicos,MID,0,0,0,0,0,2,0,2023,Preliminary Finals
45,29,Brent Daniels,FWD,0,1,1,0,2,6,0,2023,Preliminary Finals
46,29,Jordan De Goey,MID,0,0,0,0,0,6,1,2023,Preliminary Finals
47,29,Tom De Koning,RUC,0,0,1,0,1,4,2,2023,Preliminary Finals
48,29,Josh Dunkley,MID,0,0,0,0,0,5,2,2023,Preliminary Finals
49,29,Jaspa Fletcher,MID,0,0,0,0,0,0,0,2023,Preliminary Finals
50,29,Lachie Fogarty,FWD,0,0,0,0,0,1,0,2023,Preliminary Finals
51,29,Darcy Gardiner,KEYD,0,0,1,0,0,3,2,2023,Preliminary Finals
52,29,Jack Ginnivan,FWD,0,1,0,0,1,1,0,2023,Preliminary Finals
53,29,George Hewett,MID,0,0,2,0,0,4,0,2023,Preliminary Finals
54,29,Harry Himmelberg,KEYD,0,0,0,0,0,4,0,2023,Preliminary Finals
55,29,Oliver Hollands,MID,0,0,0,0,0,1,1,2023,Preliminary Finals
56,29,Will Hoskin-Elliott,FWD,0,0,0,0,0,3,1,2023,Preliminary Finals
57,29,Jeremy Howe,KEYD,0,0,0,0,0,2,1,2023,Preliminary Finals
