,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jack Riewoldt,KEYF,6,2,0,60,10,9,1,2021,Round 18
1,2,Jamie Cripps,FWD,5,2,1,62.5,8,13,2,2021,Round 18
2,3,Mabior Chol,RUC,4,0,0,100,4,6,2,2021,Round 18
3,3,Lance Franklin,KEYF,4,2,0,57.1,7,8,0,2021,Round 18
4,3,Mitch Georgiades,KEYF,4,0,0,80,5,5,0,2021,Round 18
5,3,Tom Hawkins,KEYF,4,1,1,80,5,6,0,2021,Round 18
6,3,Harry McKay,KEYF,4,0,0,100,4,5,1,2021,Round 18
7,3,Tom Papley,FWD,4,0,2,100,4,7,2,2021,Round 18
8,3,Jake Stringer,FWD,4,1,0,66.7,6,10,2,2021,Round 18
9,10,Ben Ainsworth,FWD,3,1,0,60,5,6,0,2021,Round 18
10,10,Luke Breust,FWD,3,1,2,75,4,8,1,2021,Round 18
11,10,Patrick Dangerfield,MID,3,1,2,50,6,8,1,2021,Round 18
12,10,Joe Daniher,KEYF,3,1,0,75,4,8,0,2021,Round 18
13,10,Bayley Fritsch,FWD,3,1,0,75,4,6,0,2021,Round 18
14,10,Oliver Henry,FWD,3,1,0,75,4,5,0,2021,Round 18
15,10,Harry Himmelberg,KEYF,3,0,0,100,3,4,1,2021,Round 18
16,10,Nick Holman,FWD,3,0,1,100,3,7,0,2021,Round 18
17,10,Nick Larkey,KEYF,3,2,0,50,6,8,1,2021,Round 18
18,10,Liam Ryan,FWD,3,4,1,42.9,7,11,1,2021,Round 18
19,10,Alex Sexton,FWD,3,4,1,42.9,7,9,0,2021,Round 18
20,10,Jamarra Ugle-Hagan,KEYF,3,0,0,75,4,5,0,2021,Round 18
21,10,Peter Wright,RUC,3,1,0,75,4,7,1,2021,Round 18
22,23,Karl Amon,MID,2,1,0,50,4,4,0,2021,Round 18
23,23,Zac Bailey,FWD,2,2,1,50,4,8,1,2021,Round 18
24,23,Eddie Betts,FWD,2,2,0,50,4,6,0,2021,Round 18
25,23,Charlie Cameron,FWD,2,1,1,40,5,8,0,2021,Round 18
26,23,Darcy Fogarty,KEYF,2,1,0,66.7,3,7,0,2021,Round 18
