,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Josh J. Kennedy,KEYF,10,1,1,90.9,11,13,0,2015,Round 2
1,2,Jarrad Waite,KEYF,7,1,2,87.5,8,12,1,2015,Round 2
2,3,Josh Bruce,KEYF,6,1,1,85.7,7,9,0,2015,Round 2
3,4,Tory Dickson,FWD,4,2,0,66.7,6,9,1,2015,Round 2
4,4,Mark LeCras,FWD,4,2,1,66.7,6,11,0,2015,Round 2
5,6,Michael Barlow,FWD,3,1,1,75,4,10,0,2015,Round 2
6,6,Jarryd Blair,FWD,3,0,0,100,3,7,2,2015,Round 2
7,6,Ben Brown,KEYF,3,1,2,75,4,7,0,2015,Round 2
8,6,Joe Daniher,KEYF,3,1,0,75,4,6,0,2015,Round 2
9,6,Lance Franklin,KEYF,3,1,2,42.9,7,10,0,2015,Round 2
10,6,Nat Fyfe,MID,3,1,1,60,5,13,4,2015,Round 2
11,6,Jack Gunston,KEYF,3,1,0,60,5,5,1,2015,Round 2
12,6,Tom J. Lynch,KEYF,3,2,0,60,5,5,0,2015,Round 2
13,6,Cam McCarthy,KEYF,3,0,0,100,3,4,0,2015,Round 2
14,6,Dylan Shiel,MID,3,0,1,100,3,9,3,2015,Round 2
15,16,Jed Adcock,FWD,2,0,0,100,2,4,0,2015,Round 2
16,16,Luke Breust,FWD,2,2,0,50,4,4,1,2015,Round 2
17,16,Jake Carlisle,KEYF,2,1,1,66.7,3,5,0,2015,Round 2
18,16,Levi Casboult,KEYF,2,3,0,40,5,6,0,2015,Round 2
19,16,Paul Chapman,FWD,2,1,1,50,4,6,0,2015,Round 2
20,16,Mitch Clark,KEYF,2,0,0,100,2,3,1,2015,Round 2
21,16,Travis Colyer,FWD,2,0,2,100,2,7,2,2015,Round 2
22,16,Stephen Coniglio,MID,2,0,0,100,2,5,1,2015,Round 2
23,16,Stewart Crameri,FWD,2,0,0,100,2,4,0,2015,Round 2
24,16,Jamie Cripps,FWD,2,0,3,66.7,3,6,0,2015,Round 2
