,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Tory Dickson,FWD,7,1,0,87.5,8,9,1,2015,Round 7
1,2,Eddie Betts,FWD,6,2,1,75,8,13,0,2015,Round 7
2,3,Josh Bruce,KEYF,5,1,0,71.4,7,10,1,2015,Round 7
3,3,Jeremy Cameron,KEYF,5,1,1,71.4,7,8,1,2015,Round 7
4,3,Luke Parker,MID,5,1,0,71.4,7,12,0,2015,Round 7
5,3,Matthew Pavlich,KEYF,5,2,0,62.5,8,9,0,2015,Round 7
6,7,Lance Franklin,KEYF,4,5,0,44.4,9,13,0,2015,Round 7
7,7,Josh J. Kennedy,KEYF,4,2,1,66.7,6,8,0,2015,Round 7
8,7,Jack Riewoldt,KEYF,4,0,2,100,4,7,0,2015,Round 7
9,7,Jarryd Roughead,KEYF,4,1,2,57.1,7,14,1,2015,Round 7
10,7,Elliot Yeo,MID,4,2,0,66.7,6,12,2,2015,Round 7
11,12,Luke Breust,FWD,3,2,2,60,5,9,1,2015,Round 7
12,12,Charles Cameron,FWD,3,4,0,42.9,7,9,1,2015,Round 7
13,12,Travis Cloke,KEYF,3,1,1,60,5,6,1,2015,Round 7
14,12,Nat Fyfe,MID,3,1,2,75,4,15,5,2015,Round 7
15,12,Jeff Garlett,FWD,3,2,0,60,5,5,2,2015,Round 7
16,12,Josh Green,FWD,3,1,0,75,4,5,0,2015,Round 7
17,12,Josh Hill,FWD,3,0,0,100,3,6,0,2015,Round 7
18,12,Mark LeCras,FWD,3,1,1,75,4,9,2,2015,Round 7
19,12,Tom Lynch,FWD,3,1,1,50,6,10,0,2015,Round 7
20,12,Tom Mitchell,MID,3,0,3,100,3,11,3,2015,Round 7
21,12,Angus Monfries,FWD,3,1,0,75,4,10,1,2015,Round 7
22,12,Cameron Pedersen,KEYF,3,1,0,60,5,7,0,2015,Round 7
23,12,Cyril Rioli,FWD,3,1,1,60,5,8,0,2015,Round 7
24,12,Mitch Robinson,FWD,3,0,0,100,3,6,2,2015,Round 7
25,12,Adam Treloar,MID,3,1,0,75,4,11,4,2015,Round 7
26,12,Ty Vickery,KEYF,3,0,2,100,3,7,1,2015,Round 7
27,12,Taylor Walker,KEYF,3,0,3,75,4,13,1,2015,Round 7
28,29,Patrick Ambrose,FWD,2,0,0,100,2,4,0,2015,Round 7
29,29,Tom Boyd,KEYF,2,0,0,100,2,2,0,2015,Round 7
30,29,Allen Christensen,FWD,2,0,1,100,2,4,2,2015,Round 7
31,29,Travis Colyer,FWD,2,0,1,100,2,5,1,2015,Round 7
32,29,Trent Cotchin,MID,2,1,1,66.7,3,12,2,2015,Round 7
33,29,Stewart Crameri,FWD,2,0,0,100,2,6,2,2015,Round 7
34,29,Jack Crisp,MID,2,0,1,100,2,10,2,2015,Round 7
35,29,Brett Deledio,FWD,2,2,2,40,5,10,0,2015,Round 7
36,29,Jamie Elliott,FWD,2,1,0,66.7,3,4,0,2015,Round 7
37,29,Cory Gregson,FWD,2,0,1,66.7,3,4,0,2015,Round 7
38,29,Mitchell Grigg,FWD,2,1,1,66.7,3,8,0,2015,Round 7
39,29,Shaun Grigg,MID,2,0,3,100,2,11,2,2015,Round 7
40,29,David Hale,RUC,2,0,1,100,2,4,2,2015,Round 7
41,29,Steve Johnson,FWD,2,0,1,66.7,3,7,1,2015,Round 7
42,29,Chris Judd,MID,2,0,0,100,2,3,0,2015,Round 7
43,29,Will Langford,MID,2,1,1,66.7,3,9,3,2015,Round 7
44,29,Brandon Matera,FWD,2,0,0,100,2,2,0,2015,Round 7
45,29,Cam McCarthy,KEYF,2,2,0,33.3,6,6,0,2015,Round 7
46,29,Troy Menzel,FWD,2,1,0,66.7,3,3,1,2015,Round 7
47,29,Steven Motlop,FWD,2,1,0,66.7,3,5,1,2015,Round 7
48,29,Drew Petrie,KEYF,2,0,0,100,2,6,1,2015,Round 7
49,29,Matthew Priddis,MID,2,0,1,100,2,9,6,2015,Round 7
50,29,Paul Puopolo,FWD,2,0,1,100,2,6,0,2015,Round 7
51,29,Ryan Schoenmakers,KEYF,2,0,0,100,2,4,0,2015,Round 7
52,29,Tom Scully,MID,2,0,0,100,2,11,1,2015,Round 7
53,29,James Stewart,KEYF,2,3,2,33.3,6,11,1,2015,Round 7
54,29,Dane Swan,MID,2,0,1,100,2,10,3,2015,Round 7
55,29,Lindsay Thomas,FWD,2,3,1,33.3,6,8,1,2015,Round 7
56,29,Jarrad Waite,KEYF,2,2,1,50,4,7,0,2015,Round 7
57,29,Michael Walters,FWD,2,0,2,66.7,3,6,1,2015,Round 7
58,29,Jobe Watson,MID,2,0,1,100,2,7,0,2015,Round 7
59,29,Jesse White,KEYF,2,3,0,40,5,7,0,2015,Round 7
60,29,Jack Ziebell,MID,2,2,1,50,4,11,3,2015,Round 7
61,62,Jed Adcock,FWD,1,0,0,100,1,2,2,2015,Round 7
62,62,Karl Amon,FWD,1,1,0,50,2,4,1,2015,Round 7
63,62,Rohan Bail,FWD,1,0,0,50,2,2,0,2015,Round 7
64,62,Dayne Beams,MID,1,1,0,50,2,7,4,2015,Round 7
65,62,Tom Bellchambers,RUC,1,0,0,100,1,4,2,2015,Round 7
66,62,Harley Bennell,FWD,1,2,0,33.3,3,4,1,2015,Round 7
67,62,Jarryd Blair,FWD,1,0,1,100,1,7,2,2015,Round 7
68,62,Mark Blicavs,RUC,1,0,0,100,1,4,2,2015,Round 7
69,62,Marcus Bontempelli,MID,1,0,0,100,1,3,1,2015,Round 7
70,62,Tim Broomhead,FWD,1,0,1,100,1,5,1,2015,Round 7
71,62,Levi Casboult,KEYF,1,0,0,100,1,2,1,2015,Round 7
