,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Taylor Walker,KEYF,6,2,0,75,8,10,3,2022,Round 15
1,2,Josh J. Kennedy,KEYF,5,0,1,83.3,6,9,1,2022,Round 15
2,3,Charlie Curnow,KEYF,4,2,0,66.7,6,6,0,2022,Round 15
3,3,Darcy Fogarty,KEYF,4,1,2,57.1,7,10,2,2022,Round 15
4,3,Jesse Hogan,KEYF,4,0,1,100,4,9,1,2022,Round 15
5,3,Mitch Lewis,KEYF,4,2,1,66.7,6,9,0,2022,Round 15
6,3,Todd Marshall,KEYF,4,0,0,80,5,5,0,2022,Round 15
7,3,Peter Wright,KEYF,4,4,2,50,8,12,0,2022,Round 15
8,9,Shai Bolton,FWD,3,2,1,50,6,7,0,2022,Round 15
9,9,Luke Breust,FWD,3,1,0,75,4,6,1,2022,Round 15
10,9,Jeremy Cameron,KEYF,3,1,0,75,4,6,1,2022,Round 15
11,9,Mabior Chol,KEYF,3,3,0,50,6,6,1,2022,Round 15
12,9,Jamie Cripps,FWD,3,2,2,60,5,11,3,2022,Round 15
13,9,Bayley Fritsch,FWD,3,2,0,50,6,7,2,2022,Round 15
14,9,Isaac Heeney,FWD,3,0,0,100,3,5,0,2022,Round 15
15,9,Tom J. Lynch,KEYF,3,1,0,75,4,5,0,2022,Round 15
16,9,Aaron Naughton,KEYF,3,1,2,75,4,8,1,2022,Round 15
17,9,Izak Rankine,FWD,3,0,0,75,4,7,0,2022,Round 15
18,9,Willie Rioli,FWD,3,1,1,75,4,8,1,2022,Round 15
19,9,Tyson Stengle,FWD,3,0,1,75,4,7,0,2022,Round 15
20,9,Jake Stringer,KEYF,3,0,0,100,3,7,1,2022,Round 15
21,9,Rhylee West,FWD,3,3,3,50,6,13,1,2022,Round 15
22,23,Toby Bedford,FWD,2,0,2,100,2,7,2,2022,Round 15
23,23,Darcy Cameron,RUC,2,0,0,100,2,6,3,2022,Round 15
24,23,Levi Casboult,KEYF,2,1,0,66.7,3,7,2,2022,Round 15
25,23,Ryan Clarke,FWD,2,0,0,100,2,4,0,2022,Round 15
26,23,Matthew Cottrell,FWD,2,0,1,100,2,3,1,2022,Round 15
27,23,Jack Darling,KEYF,2,2,1,50,4,8,0,2022,Round 15
28,23,Josh Dunkley,FWD,2,0,0,66.7,3,7,3,2022,Round 15
29,23,Jamie Elliott,FWD,2,3,0,40,5,8,0,2022,Round 15
30,23,Brandon Ellis,MID,2,0,0,66.7,3,5,1,2022,Round 15
31,23,Mitch Georgiades,KEYF,2,4,1,33.3,6,8,1,2022,Round 15
32,23,Matt Guelfi,FWD,2,0,0,66.7,3,2,0,2022,Round 15
33,23,James Harmes,FWD,2,0,0,100,2,5,2,2022,Round 15
34,23,Oliver Henry,KEYF,2,1,0,66.7,3,4,1,2022,Round 15
35,23,Jack Henry,KEYD,2,1,0,50,4,5,0,2022,Round 15
36,23,Eric Hipwood,KEYF,2,1,0,66.7,3,3,0,2022,Round 15
37,23,Jason Johannisen,FWD,2,0,0,100,2,8,1,2022,Round 15
38,23,Harrison Jones,KEYF,2,0,1,100,2,5,0,2022,Round 15
39,23,James Jordon,MID,2,1,0,66.7,3,5,2,2022,Round 15
40,23,Nic Martin,FWD,2,2,1,50,4,9,1,2022,Round 15
41,23,Harry McKay,KEYF,2,2,1,50,4,5,1,2022,Round 15
42,23,Brody Mihocek,KEYF,2,3,1,40,5,8,0,2022,Round 15
43,23,Dylan Moore,FWD,2,1,2,66.7,3,7,0,2022,Round 15
