,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Michael Walters,FWD,6,2,1,75,8,12,2,2017,Round 15
1,2,Tom J. Lynch,KEYF,5,1,1,62.5,8,11,0,2017,Round 15
2,3,Ben Ainsworth,FWD,4,0,1,80,5,8,0,2017,Round 15
3,3,Lance Franklin,KEYF,4,3,1,57.1,7,12,0,2017,Round 15
4,3,Eric Hipwood,KEYF,4,0,1,80,5,6,1,2017,Round 15
5,3,Jonathon Patton,KEYF,4,1,0,80,5,6,0,2017,Round 15
6,3,Jarrad Waite,KEYF,4,0,1,100,4,10,1,2017,Round 15
7,8,Rohan Bewick,MID,3,1,0,75,4,6,0,2017,Round 15
8,8,Ben Brown,KEYF,3,2,1,60,5,8,0,2017,Round 15
9,8,Josh Bruce,KEYF,3,0,1,100,3,7,2,2017,Round 15
10,8,Dan Butler,FWD,3,0,0,100,3,4,0,2017,Round 15
11,8,Mason Cox,RUC,3,0,0,75,4,4,0,2017,Round 15
12,8,Joe Daniher,KEYF,3,4,1,42.9,7,9,2,2017,Round 15
13,8,Jack Darling,KEYF,3,2,4,60,5,12,1,2017,Round 15
14,8,Alex Fasolo,FWD,3,1,2,75,4,8,1,2017,Round 15
15,8,Jade Gresham,FWD,3,1,1,75,4,8,1,2017,Round 15
16,8,Josh Jenkins,KEYF,3,1,0,60,5,6,2,2017,Round 15
17,8,Malcolm Karpany,FWD,3,0,0,100,3,6,0,2017,Round 15
18,19,Hayden Ballantyne,FWD,2,1,0,66.7,3,4,1,2017,Round 15
19,19,Eddie Betts,FWD,2,2,1,33.3,6,5,1,2017,Round 15
20,19,Luke Breust,FWD,2,1,2,66.7,3,11,0,2017,Round 15
21,19,Wylie Buzza,KEYF,2,0,0,100,2,2,0,2017,Round 15
22,19,Jake Carlisle,KEYD,2,1,0,66.7,3,5,1,2017,Round 15
23,19,Levi Casboult,KEYF,2,1,0,50,4,3,0,2017,Round 15
24,19,Jamie Cripps,FWD,2,0,0,66.7,3,2,0,2017,Round 15
25,19,Taylor Duryea,FWD,2,2,1,40,5,8,1,2017,Round 15
26,19,Bryce Gibbs,MID,2,0,1,100,2,7,2,2017,Round 15
27,19,Cale Hooker,KEYF,2,0,0,100,2,4,0,2017,Round 15
28,19,Lachie Hunter,MID,2,0,0,100,2,7,2,2017,Round 15
29,19,Riley Knight,FWD,2,1,0,66.7,3,8,1,2017,Round 15
30,19,Jack Martin,FWD,2,0,3,100,2,5,1,2017,Round 15
31,19,Tom McDonald,KEYD,2,0,1,100,2,6,2,2017,Round 15
32,19,Anthony McDonald-Tipungwuti,FWD,2,0,0,100,2,3,1,2017,Round 15
33,19,Tim Membrey,KEYF,2,0,0,66.7,3,7,1,2017,Round 15
34,19,Tom Mitchell,MID,2,0,0,100,2,8,2,2017,Round 15
35,19,Tim O'Brien,KEYF,2,1,1,66.7,3,5,0,2017,Round 15
36,19,Tom Papley,FWD,2,1,0,50,4,11,2,2017,Round 15
37,19,Christian Petracca,FWD,2,0,0,100,2,6,0,2017,Round 15
38,19,Sam Powell-Pepper,MID,2,2,0,50,4,7,2,2017,Round 15
39,19,Jack Redpath,KEYF,2,1,2,50,4,8,1,2017,Round 15
40,19,Jarryd Roughead,KEYF,2,1,0,66.7,3,10,4,2017,Round 15
41,19,Ryan Schoenmakers,KEYF,2,1,1,66.7,3,8,0,2017,Round 15
42,19,Alex Sexton,MID,2,0,0,100,2,7,1,2017,Round 15
43,19,Tyson Stengle,FWD,2,0,0,66.7,3,4,0,2017,Round 15
44,19,David Swallow,MID,2,1,0,66.7,3,6,3,2017,Round 15
45,19,Mitch Wallis,FWD,2,1,0,66.7,3,6,0,2017,Round 15
46,19,Dayne Zorko,MID,2,1,0,66.7,3,9,0,2017,Round 15
47,48,Shaun Atley,FWD,1,1,0,50,2,5,2,2017,Round 15
48,48,Ryan Bastinac,MID,1,1,0,50,2,7,0,2017,Round 15
49,48,Jack Billings,FWD,1,2,2,25,4,7,1,2017,Round 15
50,48,Aaron Black,KEYF,1,0,0,100,1,3,1,2017,Round 15
51,48,Mark Blicavs,MID,1,1,0,50,2,4,2,2017,Round 15
52,48,Tim Broomhead,FWD,1,1,0,50,2,5,0,2017,Round 15
53,48,Shaun Burgoyne,MID,1,0,2,100,1,7,1,2017,Round 15
