,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Lance Franklin,KEYF,5,4,2,50,10,13,2,2019,Round 12
1,1,Tom Papley,FWD,5,2,2,71.4,7,16,0,2019,Round 12
2,3,Patrick Cripps,MID,4,0,0,80,5,9,1,2019,Round 12
3,3,Tom Hawkins,KEYF,4,1,2,80,5,8,1,2019,Round 12
4,5,Charlie Curnow,KEYF,3,1,0,75,4,7,0,2019,Round 12
5,5,Jordan De Goey,FWD,3,0,0,100,3,7,1,2019,Round 12
6,5,Will Hoskin-Elliott,FWD,3,0,1,75,4,7,1,2019,Round 12
7,5,Josh Jenkins,KEYF,3,2,0,60,5,6,2,2019,Round 12
8,5,Josh J. Kennedy,KEYF,3,1,1,75,4,6,0,2019,Round 12
9,5,Gryan Miers,FWD,3,0,0,75,4,5,1,2019,Round 12
10,5,Sam Reid,KEYF,3,0,0,100,3,5,2,2019,Round 12
11,5,Jaidyn Stephenson,FWD,3,3,2,30,10,11,1,2019,Round 12
12,13,Gary Ablett,FWD,2,1,3,66.7,3,9,1,2019,Round 12
13,13,Eddie Betts,FWD,2,0,1,100,2,5,0,2019,Round 12
14,13,Ben Brown,KEYF,2,3,0,40,5,8,1,2019,Round 12
15,13,Michael Gibbons,FWD,2,0,0,100,2,6,2,2019,Round 12
16,13,Harry Himmelberg,KEYF,2,0,1,100,2,4,0,2019,Round 12
17,13,Josh Kelly,MID,2,1,0,66.7,3,6,1,2019,Round 12
18,13,Ben King,KEYF,2,1,0,40,5,6,1,2019,Round 12
19,13,Daniel McStay,KEYF,2,1,0,66.7,3,7,1,2019,Round 12
20,13,Esava Ratugolea,KEYF,2,0,0,100,2,4,1,2019,Round 12
21,13,Willie Rioli,FWD,2,0,0,66.7,3,5,0,2019,Round 12
22,13,Liam Ryan,FWD,2,0,2,66.7,3,7,2,2019,Round 12
23,13,Rory Sloane,MID,2,0,0,100,2,5,2,2019,Round 12
24,13,Tarryn Thomas,FWD,2,1,2,66.7,3,8,2,2019,Round 12
25,13,Kayne Turner,FWD,2,1,2,66.7,3,7,1,2019,Round 12
26,13,Taylor Walker,KEYF,2,2,0,33.3,6,8,0,2019,Round 12
27,13,Sam Weideman,KEYF,2,1,0,50,4,5,0,2019,Round 12
28,13,Mason Wood,FWD,2,1,2,66.7,3,6,1,2019,Round 12
29,13,Jack Ziebell,FWD,2,0,0,100,2,6,4,2019,Round 12
30,31,Jacob Allison,MID,1,0,0,100,1,2,1,2019,Round 12
31,31,Will Brodie,MID,1,0,0,100,1,5,1,2019,Round 12
32,31,Dan Butler,FWD,1,0,0,100,1,1,0,2019,Round 12
33,31,Charles Cameron,FWD,1,1,1,50,2,4,0,2019,Round 12
34,31,Jeremy Cameron,KEYF,1,1,0,33.3,3,3,0,2019,Round 12
35,31,Jason Castagna,FWD,1,0,0,50,2,4,0,2019,Round 12
36,31,Mason Cox,KEYF,1,1,0,25,4,2,0,2019,Round 12
37,31,Brad Crouch,MID,1,2,0,33.3,3,9,1,2019,Round 12
38,31,Patrick Dangerfield,MID,1,0,2,50,2,6,0,2019,Round 12
39,31,Jack Darling,KEYF,1,1,0,50,2,4,0,2019,Round 12
40,31,Mitch Duncan,MID,1,1,0,50,2,6,1,2019,Round 12
41,31,Jeff Garlett,FWD,1,2,0,33.3,3,4,1,2019,Round 12
42,31,Hugh Greenwood,FWD,1,0,0,100,1,2,0,2019,Round 12
43,31,Brodie Grundy,RUC,1,0,0,100,1,5,4,2019,Round 12
44,31,Mitch Hannan,FWD,1,1,0,50,2,5,2,2019,Round 12
45,31,George Hewett,MID,1,0,1,100,1,7,2,2019,Round 12
46,31,Eric Hipwood,KEYF,1,1,0,50,2,3,0,2019,Round 12
47,31,Jacob Hopper,MID,1,2,1,33.3,3,4,0,2019,Round 12
48,31,Jayden Hunt,FWD,1,1,1,50,2,3,0,2019,Round 12
49,31,Jesse Joyce,DEF,1,0,0,100,1,3,1,2019,Round 12
50,31,Tim Kelly,MID,1,1,1,33.3,3,7,2,2019,Round 12
51,31,Nick Larkey,KEYF,1,1,0,50,2,4,0,2019,Round 12
52,31,Daniel Lloyd,FWD,1,0,1,100,1,3,1,2019,Round 12
53,31,Jack Lukosius,DEF,1,0,0,100,1,2,0,2019,Round 12
54,31,Tom J. Lynch,KEYF,1,2,0,16.7,6,4,0,2019,Round 12
55,31,Jack Martin,FWD,1,0,0,100,1,5,2,2019,Round 12
56,31,Dustin Martin,FWD,1,1,0,33.3,3,3,1,2019,Round 12
57,31,Lincoln McCarthy,FWD,1,0,0,100,1,2,0,2019,Round 12
58,31,Tom McCartin,KEYF,1,0,1,100,1,4,0,2019,Round 12
59,31,Hugh McCluggage,MID,1,0,0,50,2,4,1,2019,Round 12
60,31,Luke McDonald,DEF,1,0,0,100,1,3,2,2019,Round 12
61,31,Mitch McGovern,KEYF,1,0,0,100,1,2,0,2019,Round 12
62,31,Jeremy McGovern,KEYD,1,0,0,100,1,4,1,2019,Round 12
63,31,Brody Mihocek,KEYF,1,1,2,33.3,3,6,2,2019,Round 12
64,31,Touk Miller,MID,1,0,0,100,1,2,0,2019,Round 12
65,31,Lachlan Murphy,FWD,1,1,0,50,2,3,0,2019,Round 12
66,31,Patrick Naish,MID,1,0,0,100,1,3,0,2019,Round 12
67,31,Lachie Neale,MID,1,0,1,50,2,6,2,2019,Round 12
68,31,Lochie O'Brien,MID,1,0,1,100,1,3,1,2019,Round 12
69,31,Luke Parker,MID,1,0,1,100,1,9,2,2019,Round 12
70,31,Harry Perryman,MID,1,2,0,33.3,3,3,0,2019,Round 12
71,31,Christian Petracca,FWD,1,1,0,33.3,3,9,1,2019,Round 12
72,31,Jared Polec,MID,1,1,0,25,4,7,2,2019,Round 12
73,31,Wil Powell,MID,1,0,0,100,1,5,1,2019,Round 12
74,31,Gary Rohan,FWD,1,0,2,100,1,5,1,2019,Round 12
75,31,James Rose,FWD,1,0,0,100,1,4,1,2019,Round 12
76,31,Alex Sexton,FWD,1,0,2,33.3,3,4,0,2019,Round 12
77,31,Steele Sidebottom,MID,1,0,0,100,1,3,2,2019,Round 12
78,31,Callum Sinclair,RUC,1,0,1,100,1,7,2,2019,Round 12
79,31,Charlie Spargo,FWD,1,0,0,50,2,2,0,2019,Round 12
80,31,Rhys Stanley,RUC,1,0,0,100,1,5,2,2019,Round 12
81,31,David Swallow,MID,1,0,0,50,2,5,1,2019,Round 12
82,31,Tim Taranto,MID,1,0,1,100,1,6,3,2019,Round 12
83,31,Josh Thomas,FWD,1,0,1,100,1,5,0,2019,Round 12
84,31,Adam Treloar,MID,1,0,1,100,1,6,0,2019,Round 12
85,31,Jake Waterman,KEYF,1,0,0,100,1,3,0,2019,Round 12
86,31,Peter Wright,KEYF,1,0,1,100,1,5,0,2019,Round 12
87,31,Dayne Zorko,MID,1,0,1,100,1,5,1,2019,Round 12
88,31,Cameron Zurhaar,FWD,1,0,2,100,1,7,1,2019,Round 12
89,90,James Aish,DEF,0,0,0,0,0,3,1,2019,Round 12
90,90,Aliir Aliir,KEYD,0,0,1,0,0,3,2,2019,Round 12
91,90,Jed Anderson,MID,0,0,0,0,0,7,0,2019,Round 12
92,90,Harris Andrews,KEYD,0,0,0,0,0,0,0,2019,Round 12
93,90,Noah Answerth,DEF,0,0,0,0,0,0,0,2019,Round 12
94,90,Tom Atkins,FWD,0,0,0,0,0,4,3,2019,Round 12
95,90,Rory Atkins,MID,0,0,0,0,0,3,0,2019,Round 12
96,90,Shaun Atley,DEF,0,0,0,0,0,4,0,2019,Round 12
97,90,Oskar Baker,MID,0,0,0,0,0,3,1,2019,Round 12
98,90,Liam Baker,DEF,0,1,0,0,1,2,0,2019,Round 12
99,90,Charlie Ballard,KEYD,0,0,0,0,0,2,1,2019,Round 12
100,90,Noah Balta,RUC,0,0,0,0,0,1,0,2019,Round 12
101,90,Nick Blakey,KEYF,0,0,2,0,0,3,0,2019,Round 12
102,90,Mark Blicavs,KEYD,0,0,0,0,0,2,0,2019,Round 12
103,90,Angus Brayshaw,MID,0,0,1,0,1,7,0,2019,Round 12
104,90,Luke Brown,DEF,0,1,0,0,1,3,0,2019,Round 12
105,90,Callum L. Brown,FWD,0,0,1,0,0,4,0,2019,Round 12
106,90,Chris Burgess,KEYD,0,0,0,0,0,1,0,2019,Round 12
107,90,Josh Caddy,FWD,0,1,2,0,2,3,0,2019,Round 12
108,90,Levi Casboult,KEYF,0,0,0,0,0,1,0,2019,Round 12
109,90,Jordan Clark,MID,0,0,0,0,2,4,0,2019,Round 12
110,90,Ryan Clarke,MID,0,0,0,0,0,7,2,2019,Round 12
111,90,Tom Cole,DEF,0,0,0,0,0,3,1,2019,Round 12
112,90,Stephen Coniglio,MID,0,1,0,0,1,5,0,2019,Round 12
113,90,Josh Corbett,FWD,0,1,0,0,1,2,0,2019,Round 12
114,90,Trent Cotchin,MID,0,0,0,0,0,1,0,2019,Round 12
115,90,Jamie Cripps,FWD,0,3,0,0,4,5,1,2019,Round 12
116,90,Jack Crisp,DEF,0,0,0,0,0,3,0,2019,Round 12
117,90,Matt Crouch,MID,0,0,1,0,0,4,2,2019,Round 12
118,90,Isaac Cumming,DEF,0,0,0,0,0,1,1,2019,Round 12
119,90,David Cuningham,FWD,0,0,0,0,0,2,0,2019,Round 12
120,90,Ben Cunnington,MID,0,0,0,0,0,6,5,2019,Round 12
121,90,Ed Curnow,MID,0,1,1,0,1,7,2,2019,Round 12
122,90,Luke Dahlhaus,FWD,0,1,1,0,1,7,2,2019,Round 12
123,90,Brent Daniels,FWD,0,0,1,0,1,5,3,2019,Round 12
124,90,Luke Davies-Uniacke,FWD,0,0,1,0,0,5,1,2019,Round 12
125,90,Phil Davis,KEYD,0,0,0,0,0,2,0,2019,Round 12
126,90,Jordan Dawson,DEF,0,0,1,0,0,3,0,2019,Round 12
127,90,Brett Deledio,FWD,0,0,1,0,0,4,1,2019,Round 12
128,90,Richard Douglas,FWD,0,0,1,0,0,3,1,2019,Round 12
129,90,Paddy Dow,FWD,0,0,1,0,1,4,2,2019,Round 12
130,90,Liam Duggan,DEF,0,0,0,0,0,2,0,2019,Round 12
131,90,Trent Dumont,MID,0,0,0,0,0,4,1,2019,Round 12
132,90,Sam Durdin,KEYD,0,0,0,0,0,1,1,2019,Round 12
133,90,Shane Edwards,DEF,0,0,0,0,0,2,0,2019,Round 12
134,90,Cameron Ellis-Yolmen,MID,0,0,0,0,0,4,2,2019,Round 12
135,90,Jeremy Finlayson,KEYF,0,0,0,0,1,2,0,2019,Round 12
