,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Nick Riewoldt,KEYF,9,1,1,75,12,15,0,2016,Round 23
1,2,Lance Franklin,KEYF,7,4,0,63.6,11,13,1,2016,Round 23
2,3,Tom Hawkins,KEYF,6,1,0,85.7,7,9,0,2016,Round 23
3,4,Joe Daniher,KEYF,5,2,1,71.4,7,10,0,2016,Round 23
4,4,Josh J. Kennedy,KEYF,5,1,0,83.3,6,11,0,2016,Round 23
5,4,Ben McGlynn,FWD,5,0,2,100,5,11,0,2016,Round 23
6,4,Jonathon Patton,KEYF,5,2,0,62.5,8,9,0,2016,Round 23
7,8,Robbie Gray,MID,4,0,1,80,5,11,2,2016,Round 23
8,8,Steve Johnson,FWD,4,0,0,100,4,7,1,2016,Round 23
9,8,Anthony McDonald-Tipungwuti,DEF,4,0,0,100,4,5,0,2016,Round 23
10,8,Daniel Menzel,FWD,4,0,1,80,5,7,2,2016,Round 23
11,8,Gary Rohan,FWD,4,2,2,66.7,6,10,1,2016,Round 23
12,13,Jimmy Bartel,MID,3,0,0,75,4,7,0,2016,Round 23
13,13,Luke Breust,FWD,3,1,0,60,5,11,1,2016,Round 23
14,13,Ben Brown,KEYF,3,2,0,50,6,6,0,2016,Round 23
15,13,Josh Bruce,KEYF,3,0,0,100,3,5,1,2016,Round 23
16,13,Trent Cotchin,MID,3,0,0,100,3,5,3,2016,Round 23
17,13,Ben Crocker,FWD,3,1,0,75,4,6,0,2016,Round 23
18,13,Tory Dickson,FWD,3,0,0,100,3,5,0,2016,Round 23
19,13,Kyle Langford,FWD,3,2,0,60,5,10,3,2016,Round 23
20,13,Jack Lonie,FWD,3,0,0,60,5,4,0,2016,Round 23
21,13,Sam Menegola,MID,3,0,1,75,4,9,1,2016,Round 23
22,13,Cyril Rioli,FWD,3,1,3,75,4,8,1,2016,Round 23
23,13,Jay Schulz,KEYF,3,0,0,100,3,6,0,2016,Round 23
24,13,Josh Walker,KEYF,3,1,1,60,5,12,1,2016,Round 23
25,13,Matthew Wright,FWD,3,2,0,50,6,11,2,2016,Round 23
26,27,Dennis Armfield,FWD,2,0,0,100,2,5,1,2016,Round 23
27,27,Jarryd Blair,FWD,2,0,1,100,2,5,1,2016,Round 23
