,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Cyril Rioli,FWD,6,0,0,100,6,7,1,2015,Round 20
1,2,Eddie Betts,FWD,5,0,1,83.3,6,6,1,2015,Round 20
2,2,Rhys Palmer,FWD,5,3,1,62.5,8,10,1,2015,Round 20
3,4,Josh Hill,FWD,4,2,0,57.1,7,10,1,2015,Round 20
4,4,Luke Hodge,MID,4,0,3,100,4,7,1,2015,Round 20
5,4,Drew Petrie,KEYF,4,1,2,80,5,7,2,2015,Round 20
6,4,Jake Stringer,FWD,4,0,1,66.7,6,9,0,2015,Round 20
7,4,Ty Vickery,KEYF,4,0,0,100,4,6,2,2015,Round 20
8,4,Andrew Walker,FWD,4,0,0,100,4,5,0,2015,Round 20
9,4,Michael Walters,FWD,4,1,0,66.7,6,9,0,2015,Round 20
10,11,Brendon Ah Chee,MID,3,0,0,100,3,8,3,2015,Round 20
11,11,Marcus Bontempelli,MID,3,0,0,100,3,5,0,2015,Round 20
12,11,Luke Breust,FWD,3,0,0,100,3,6,1,2015,Round 20
13,11,Jeremy Cameron,KEYF,3,1,0,75,4,6,0,2015,Round 20
14,11,Allen Christensen,FWD,3,1,2,60,5,8,1,2015,Round 20
15,11,Patrick Dangerfield,MID,3,1,3,60,5,14,4,2015,Round 20
16,11,Brett Deledio,FWD,3,1,1,75,4,8,1,2015,Round 20
17,11,Tory Dickson,FWD,3,2,0,60,5,8,2,2015,Round 20
18,11,Jonathan Freeman,KEYF,3,1,0,75,4,7,0,2015,Round 20
19,11,Jarrad Grant,MID,3,1,0,75,4,7,2,2015,Round 20
20,11,Cameron Guthrie,MID,3,0,0,100,3,9,2,2015,Round 20
21,11,Jesse Hogan,KEYF,3,0,0,100,3,6,0,2015,Round 20
22,11,Josh Jenkins,KEYF,3,3,1,50,6,8,1,2015,Round 20
23,11,Sam Lloyd,FWD,3,1,0,75,4,6,0,2015,Round 20
24,11,Tom J. Lynch,KEYF,3,3,0,50,6,7,0,2015,Round 20
25,11,Dustin Martin,FWD,3,1,1,75,4,9,0,2015,Round 20
26,11,Angus Monfries,FWD,3,1,2,75,4,10,1,2015,Round 20
27,11,Lindsay Thomas,FWD,3,1,0,60,5,6,0,2015,Round 20
28,11,Taylor Walker,KEYF,3,1,0,75,4,9,0,2015,Round 20
29,11,Chad Wingard,FWD,3,3,0,42.9,7,8,0,2015,Round 20
30,31,Josh Bruce,KEYF,2,2,0,40,5,6,0,2015,Round 20
31,31,Charles Cameron,FWD,2,0,3,66.7,3,8,2,2015,Round 20
32,31,Stewart Crameri,FWD,2,0,0,100,2,7,1,2015,Round 20
33,31,Jack Darling,KEYF,2,1,0,66.7,3,10,0,2015,Round 20
34,31,Jeff Garlett,FWD,2,0,1,100,2,6,2,2015,Round 20
35,31,Taylor Garner,FWD,2,0,0,100,2,2,1,2015,Round 20
36,31,Adam Goodes,FWD,2,0,0,66.7,3,3,0,2015,Round 20
37,31,Pearce Hanley,MID,2,0,1,100,2,8,1,2015,Round 20
38,31,Brent Harvey,FWD,2,0,0,100,2,9,2,2015,Round 20
39,31,Tom Hawkins,KEYF,2,1,1,66.7,3,9,1,2015,Round 20
40,31,Tom Hickey,RUC,2,2,0,50,4,7,2,2015,Round 20
